,answer1,answer2,label,berttrained
1879,Burgoyne,France,0.0,0.22921602427959442
1880,Burgoyne,Horatio Gates,0.0,0.11742513626813889
1881,Burgoyne,british general john burgoyne,2.0,0.5606163144111633
1882,Burgoyne,General John Burgoyne,2.0,0.7998505234718323
1883,Burgoyne,john burgoyne,2.0,0.6389790773391724
1884,Philipp Scheidemann,German sailors,0.0,0.3104538321495056
1885,Philipp Scheidemann,kaiser wilhelm ii,0.0,0.30515816807746887
1886,Philipp Scheidemann,Germany,0.0,0.40076398849487305
1887,Philipp Scheidemann,Hitler,0.0,0.34828171133995056
1888,"January 9, 2019","september 27, 2017",1.0,0.3440852761268616
1889,"January 9, 2019","May 9, 2018",1.0,0.6665802597999573
1890,20,8,0.0,0.2389375865459442
1891,20,13,0.0,0.30751803517341614
1892,20,23,0.0,0.40131160616874695
1893,20,36,0.0,0.22741228342056274
1894,20,two,0.0,0.2621491253376007
1895,nine,four,1.0,0.2506137192249298
1896,nine,three,1.0,0.19396454095840454
1897,Terry Serpico,Paulo Costanzo,0.0,0.295122891664505
1898,Terry Serpico,mars,0.0,0.19777914881706238
1899,Terry Serpico,mariana klaveno,1.0,0.1107693463563919
1900,Terry Serpico,Patrick Lloyd,2.0,0.14915026724338531
1901,Glenn Strange,kenneth branagh,0.0,0.26679107546806335
1902,Glenn Strange,Gene Wilder,0.0,0.24637682735919952
1903,Philip Parris Lynott,Ricky Warwick,0.0,0.25391170382499695
1904,Philip Parris Lynott,Raul Malo,0.0,0.0419938862323761
1905,Philip Parris Lynott,phil lynott,2.0,0.6911482214927673
1906,Motor Vessel,multi-purpose,0.0,0.21619795262813568
1907,Motor Vessel,MV Maersk Alabama,0.0,0.25976699590682983
1908,Motor Vessel,LOTI,0.0,0.21910110116004944
1909,100,wilt chamberlain,2.0,0.130117729306221
1910,15,57 through 71,0.0,0.2278674691915512
1911,15,118,0.0,0.2313961535692215
1912,15,two,0.0,0.21820782124996185
1913,Cage the Elephant,Lincoln Parish,0.0,0.229612335562706
1914,Cage the Elephant,Matt Shultz,0.0,0.04284122958779335
1915,Perdita Weeks,jay hernandez,0.0,0.0367051437497139
1916,Perdita Weeks,Tim Kang,0.0,0.0837772935628891
1917,ATP synthase,f - type atpase,0.0,0.20809711515903473
1918,Alabama,alabama crimson tide,2.0,0.47888848185539246
1919,Morarji Desai,indira gandhi,0.0,0.30477046966552734
1920,Morarji Desai,Sardar Gian Singh Rarewala,0.0,0.08940701931715012
1921,Morarji Desai,seewoosagur ramgoolam,0.0,0.29904478788375854
1922,Morarji Desai,Narendra Modi,0.0,0.3040809631347656
1923,Morarji Desai,Cheddi Berret Jagan,0.0,0.15352831780910492
1924,Morarji Desai,jawaharlal nehru,0.0,0.20453386008739471
1925,Morarji Desai,Robert Walpole,0.0,0.0825423076748848
1926,Eva Mendes,Devon Edwenna Aoki,0.0,0.20109236240386963
1927,Eva Mendes,Tyrese Gibson,0.0,0.1784193217754364
1928,Eva Mendes,Eva de la Caridad M\u00e9ndez,2.0,0.36879250407218933
1929,May 1950,spring of 1950,1.0,0.8258475065231323
1930,May 1950,1 November 1955,1.0,0.5116626620292664
1931,May 1950,November 1963,1.0,0.3615756034851074
1932,May 1950,1950,2.0,0.8331823348999023
1933,May 1950,"march 8, 1965",2.0,0.4011387228965759
1934,NC State,wake forest,1.0,0.13727827370166779
1935,NC State,Oklahoma Sooners,1.0,0.2760024964809418
1936,NC State,Western Michigan,1.0,0.17588694393634796
1937,NC State,kansas state wildcats,1.0,0.4669038653373718
1938,NC State,Houston Cougars,1.0,0.15574322640895844
1939,NC State,the Texas Longhorns,1.0,0.03257796913385391
1940,1948,1983,0.0,0.1678810864686966
1941,1948,ca. 1000 ce,0.0,0.10271331667900085
1942,1948,1925,0.0,0.38187137246131897
1943,1948,1968,0.0,0.5335808396339417
1944,1948,1995,2.0,0.31729263067245483
1945,the President of India,The Passport Seva,0.0,0.004729971289634705
1946,the President of India,central passport organisation,0.0,0.09708225727081299
1947,"Sail Rock, Maine",point udall,0.0,0.09001974016427994
1948,"Sail Rock, Maine",West Quoddy Head Light,0.0,0.049826979637145996
1949,"Sail Rock, Maine",Semisopochnoi Island,0.0,0.19274984300136566
1950,"Sail Rock, Maine",cape flattery,0.0,0.03685695677995682
1951,The Platters,robin thicke,0.0,0.22528907656669617
1952,The Platters,Alabama,0.0,0.03853864595293999
1953,The Platters,Rivers Cuomo,0.0,0.2519170641899109
1954,Lazarus Muoka,Daniel Wilson,0.0,0.01110155787318945
1955,Lazarus Muoka,jesus,0.0,-0.06659848988056183
1956,Lazarus Muoka,Lord Macaulay,0.0,0.09196024388074875
1957,Andy Serkis,woody harrelson,0.0,0.08547908067703247
1958,at all stages of pregnancy,24 weeks,0.0,0.05866026133298874
1959,at all stages of pregnancy,20 weeks,0.0,0.06565171480178833
1960,at all stages of pregnancy,two weeks,0.0,0.15020249783992767
1961,at all stages of pregnancy,up to 24 weeks,0.0,0.10546483099460602
1962,at all stages of pregnancy,all stages of pregnancy,2.0,0.948966920375824
1963,the 18th century Caribbean,ptolemaic egypt,0.0,0.1364380270242691
1964,the 18th century Caribbean,Egypt,0.0,0.14239950478076935
1965,the 18th century Caribbean,Spain,0.0,0.19864144921302795
1966,the 18th century Caribbean,the caribbean,2.0,0.39805135130882263
1967,novation,Delegation,0.0,0.27045515179634094
1968,novation,quid pro quo,0.0,0.13571015000343323
1969,novation,ius quaesitum tertio,0.0,0.1197381243109703
1970,up to 25 players,11,0.0,0.05148661881685257
1971,up to 25 players,25,2.0,0.6755532622337341
1972,up to 25 players,up to 25,2.0,0.8252868056297302
1973,up to 25 players,25 players,2.0,0.8965421915054321
1974,Hannah John-Kamen,Evangeline Lilly,0.0,0.1545749306678772
1975,Hannah John-Kamen,Bob Layton,0.0,0.16976764798164368
1976,Hannah John-Kamen,hannah john - kamen,2.0,0.5314194560050964
1977,Hannah John-Kamen,hannah dominique e. john-kamen,2.0,0.5897068381309509
1978,Hannah John-Kamen,hannah dominique e. john - kamen,2.0,0.5371707677841187
1979,1989–90,2017,0.0,0.2441847175359726
1980,1989–90,2005 -- 06,0.0,0.11732254177331924
1981,1989–90,2018,0.0,0.2516314387321472
1982,1989–90,1978,0.0,0.2789168953895569
1983,1989–90,2005,0.0,0.16759002208709717
1984,1989–90,1986,0.0,0.4592738747596741
1985,1989–90,1989\\u201390,0.0,0.7804564833641052
1986,Des Moines,st. louis,0.0,0.287612646818161
1987,Des Moines,Lebanon,0.0,0.20811721682548523
1988,Des Moines,Milwaukee,1.0,0.403329461812973
1989,Des Moines,Chicago,1.0,0.38562342524528503
1990,Des Moines,"Lebanon, Kansas",1.0,0.26074904203414917
1991,Des Moines,kansas city,2.0,0.36749860644340515
1992,The Cliffs of Moher,The Princess Bride,0.0,0.1399761438369751
1993,The Cliffs of Moher,united kingdom,0.0,0.08479110896587372
1994,The Cliffs of Moher,England,0.0,0.07016415894031525
1995,"January 15, 2019","october 10, 2017",1.0,0.19007086753845215
1996,"January 15, 2019","April 10, 2018",1.0,0.20059609413146973
1997,"January 15, 2019","May 22, 2018",1.0,0.3092030882835388
1998,"January 15, 2019","october 9, 2018",1.0,0.2725617289543152
1999,Jakob Fugger,Andrew Carnegie,0.0,0.2245718240737915
2000,Jakob Fugger,john d. rockefeller,1.0,0.18481843173503876
2001,Jakob Fugger,John Davison Rockefeller Sr.,1.0,0.21862463653087616
2002,Jakob Fugger,Carlos Slim,1.0,0.20928998291492462
2003,Alison Pill,Chlo Sevigny,0.0,0.12099481374025345
2004,Alison Pill,uma thurman,0.0,0.03869675472378731
2005,Alison Pill,Rachel Griffiths,0.0,0.32977455854415894
2006,Alison Pill,Laura Linney,0.0,0.1669449806213379
2007,Alison Pill,Shelby Miller,0.0,0.2892681956291199
2008,Shatasha Williams,Greg Edwards,0.0,0.12783513963222504
2009,second century AD,62 and 58 bc,0.0,0.30007821321487427
2010,second century AD,73 BC,0.0,0.2869053781032562
2011,second century AD,between 8 and 14 CE,0.0,0.24964605271816254
2012,second century AD,"December 4, 1967",0.0,0.06524572521448135
2013,second century AD,1982,0.0,0.3114110231399536
2014,second century AD,22 ad,2.0,0.19549286365509033
2015,Pat Upton,paul mccartney,0.0,0.19247901439666748
2016,Pat Upton,Spiral Starecase,0.0,0.03954670578241348
2017,Nick Sager,tyler perry,0.0,0.20362822711467743
2018,Nick Sager,Martin Sheen,0.0,0.10260258615016937
2019,Nick Sager,Dana Thomas Carvey,0.0,0.12996305525302887
2020,Nick Sager,Walter Lane Smith III,0.0,0.1957438439130783
2021,Nick Sager,William Joseph Devane,0.0,0.23038582503795624
2022,Nick Sager,humphrey bogart,0.0,0.09059629589319229
2023,Nick Sager,Peter Parros,0.0,0.22337691485881805
2024,Nick Sager,Tony Hightower as Frank,0.0,0.14877009391784668
2025,the Welsh language name llwyd,English-language surname,0.0,0.3774436414241791
2026,the Welsh language name llwyd,English,0.0,0.20370014011859894
2027,the Welsh language name llwyd,The Andy Griffith Show,0.0,0.1901455819606781
2028,the Welsh language name llwyd,english origin,1.0,0.23985005915164948
2029,the Welsh language name llwyd,England,1.0,0.2669382691383362
2030,the Welsh language name llwyd,Scottish origins,1.0,0.25547105073928833
2031,the Welsh language name llwyd,Welsh,2.0,0.690647542476654
2032,Justin Bieber,mallard,0.0,0.08120112121105194
2033,Justin Bieber,Kelly,0.0,0.13045169413089752
2034,Justin Bieber,Jesse Pinkman,1.0,0.24306587874889374
2035,Phillip Danault,jean b\u00e9liveau,0.0,0.15387171506881714
2036,Phillip Danault,Toe Blake,0.0,0.1135454922914505
2037,Phillip Danault,Eric James Nattress,0.0,0.19077616930007935
2038,Phillip Danault,Antoine Griezmann,0.0,0.16123007237911224
2039,Phillip Danault,Terry Sawchuk,0.0,0.13465364277362823
2040,Phillip Danault,bob gainey,0.0,0.0687444731593132
2041,Phillip Danault,Jacques Cartier,0.0,0.16246798634529114
2042,Phillip Danault,Michael Jordan,0.0,0.13727839291095734
2043,Phillip Danault,Chris Chelios,2.0,0.1308193802833557
2044,"September 20, 2015",27 april 2018,0.0,0.2416255921125412
2045,"September 20, 2015",2007,0.0,0.08246496319770813
2046,"September 20, 2015",2015,2.0,0.5466038584709167
2047,more than two hundred,three,0.0,0.042377814650535583
2048,more than two hundred,170,1.0,0.210309699177742
2049,more than two hundred,120,1.0,0.18082299828529358
2050,Nick Palatas,Matthew Lyn Lillard,0.0,0.10435761511325836
2051,Nick Palatas,"Nicholas Edward \""Nick\"" Palatas",2.0,0.5265176296234131
2052,"November 20, 2018","march 1, 2018",0.0,0.3591632843017578
2053,"November 20, 2018","October 23, 2018",0.0,0.4671403467655182
2054,"November 20, 2018","October 9, 2018",0.0,0.4984678626060486
2055,"November 20, 2018","November 14, 2017",0.0,0.38613229990005493
2056,"November 20, 2018","August 5, 2018",0.0,0.462146520614624
2057,"November 20, 2018","March 2, 2018",0.0,0.40977656841278076
2058,"November 20, 2018",2018,2.0,0.5955941677093506
2059,Anocracy,warlordism,0.0,0.30599743127822876
2060,Anocracy,military dictatorship,0.0,0.269761323928833
2061,Anocracy,sovereign state,0.0,0.26800888776779175
2062,Anocracy,oligarchy,0.0,0.5916061997413635
2063,Anocracy,democracy,0.0,0.6024259924888611
2064,Anocracy,republic,0.0,0.31214016675949097
2065,Anocracy,Ungoverned Warlordism,0.0,0.35346582531929016
2066,George and Ira Gershwin,Sarah Vaughan,0.0,0.31426486372947693
2067,George and Ira Gershwin,Charlie Puth,0.0,0.052185509353876114
2068,George and Ira Gershwin,ella fitzgerald,0.0,0.14278002083301544
2069,George and Ira Gershwin,ace,2.0,0.16450700163841248
2070,collision,convergent boundary,1.0,0.36249879002571106
2071,155 mph,175 mph,0.0,0.6202548742294312
2072,"978,000,000",320 million,0.0,0.19684717059135437
2073,"978,000,000",1000,0.0,0.35274073481559753
2074,"978,000,000",1.6 billion,0.0,0.1529691368341446
2075,"978,000,000",1.65 billion,0.0,0.17390167713165283
2076,"978,000,000","around 7, 500, 000, 000",0.0,0.3169947564601898
2077,"978,000,000",1 million,0.0,0.303909033536911
2078,"978,000,000",two billion,0.0,0.1863134503364563
2079,"978,000,000",600 to 1000 million,0.0,0.28838157653808594
2080,"978,000,000",one billion,1.0,0.17586162686347961
2081,Thomas Stanley Holland,tom holland,1.0,0.663567841053009
2082,Thomas Stanley Holland,Tobey Maguire,1.0,-0.066232830286026
2083,5779,5778,0.0,0.7110674381256104
2084,5779,common year,0.0,0.1060224249958992
2085,5779,AM,0.0,0.1902102530002594
2086,5779,Tishrei,0.0,0.18796996772289276
2087,5779,rosh hashanah,0.0,0.10316354036331177
2088,5779,AM 5778,0.0,0.6201683878898621
2089,5779,AM 5772,0.0,0.531481921672821
2090,Elisha Ann Cuthbert,Fanny Ardant,0.0,0.33638593554496765
2091,Elisha Ann Cuthbert,Elisha Cuthbert,2.0,0.9544757604598999
2092,Sophia Myles,Phyllis Logan,0.0,0.3798530697822571
2093,Sophia Myles,Catherine Walker,0.0,0.10681501775979996
2094,Sophia Myles,dorothy gish,0.0,0.15984313189983368
2095,Sophia Myles,sophia jane myles,2.0,0.40464502573013306
2096,Savitribai Jyotirao Phule,Krishna,0.0,0.17026160657405853
2097,Savitribai Jyotirao Phule,Sarojini Naidu,0.0,0.23317202925682068
2098,Savitribai Jyotirao Phule,Savitribai Phule,2.0,0.8975929021835327
2099,Judy Kuhn,john smith,0.0,0.21857739984989166
2100,Judy Kuhn,pocahontas,1.0,0.2573682367801666
2101,Murphy,brittany murphy,2.0,0.450887531042099
2102,Murphy,Brittany Murphy-Monjack,2.0,0.6071725487709045
2103,Recipe No. 21,has performed well at spirit ratings competitions,0.0,0.17179033160209656
2104,Recipe No. 21,world-class,0.0,0.09344208240509033
2105,Recipe No. 21,"no. 21 red label ) with the \"" twist",0.0,0.701120138168335
2106,Recipe No. 21,1972,0.0,0.16410745680332184
2107,Recipe No. 21,Canal Street Confidential,0.0,0.17025195062160492
2108,Hinduism,Christianity,0.0,0.2541266083717346
2109,twenty-four,24,2.0,0.49944525957107544
2110,twenty-four,twenty - four,2.0,0.8748233914375305
2111,twenty-four,24 letters,2.0,0.4071177840232849
2112,"Gloomhaven, Cephalofair Games",splatoon 2,0.0,0.13677114248275757
2113,"Gloomhaven, Cephalofair Games",The Legend of Zelda,0.0,0.2475966066122055
2114,"Gloomhaven, Cephalofair Games",elder scrolls,0.0,0.17102058231830597
2115,"Gloomhaven, Cephalofair Games",The Last One,0.0,0.10744958370923996
2116,"Gloomhaven, Cephalofair Games",The Stanley Parable,0.0,-0.05132216960191727
2117,"Gloomhaven, Cephalofair Games",rampage,0.0,0.18165336549282074
2118,"Gloomhaven, Cephalofair Games",RDC,0.0,0.09712805598974228
2119,"Gloomhaven, Cephalofair Games",Super Smash Bros Ultimate,0.0,0.13492605090141296
2120,"Gloomhaven, Cephalofair Games",The Legend of Zelda: Breath of the Wild,0.0,0.2686021327972412
2121,The Himalayan range,mahalangur himal sub-range,2.0,0.6321189999580383
2122,The Himalayan range,the himalayas,2.0,0.7419812679290771
2123,The Himalayan range,Mahalangur Himal,2.0,0.663914144039154
2124,The Himalayan range,mahalangur himal sub - range,2.0,0.6243699193000793
2125,1978,"October 25, 1978",2.0,0.6241266131401062
2126,ten,before the age of ten,0.0,0.6172575950622559
2127,ten,16,0.0,0.3580654263496399
2128,ten,"approximately 70,800 juveniles were incarcerated",0.0,0.033056698739528656
2129,ten,14,0.0,0.48945966362953186
2130,Eleventh,newly revised,0.0,0.1336974948644638
2131,Eleventh,the 11th,1.0,0.7808084487915039
2132,Eleventh,Eleventh Edition,2.0,0.872007429599762
2133,4,13,0.0,0.1900423765182495
2134,4,22,0.0,0.21525372564792633
2135,4,24,2.0,0.2997172474861145
2136,V6 single hybrid turbocharger engine,v8 - engine,0.0,0.5829740166664124
2137,V6 single hybrid turbocharger engine,Diesel,0.0,0.31326913833618164
2138,V6 single hybrid turbocharger engine,rover v8 engines,1.0,0.5602446794509888
2139,V6 single hybrid turbocharger engine,V6,1.0,0.7188647985458374
2140,V6 single hybrid turbocharger engine,turbocharged 90 degree V6 reciprocating engines,1.0,0.6828413009643555
2141,V6 single hybrid turbocharger engine,90 degree V6 reciprocating engines,1.0,0.6002330780029297
2142,V6 single hybrid turbocharger engine,V8,1.0,0.4982869327068329
2143,V6 single hybrid turbocharger engine,1.6 litre four-stroke turbocharged V6 reciprocating engines,1.0,0.7670895457267761
2144,The Fabulous Moolah,charlotte,0.0,0.2403510957956314
2145,The Fabulous Moolah,Charlotte Flair,0.0,0.3306848108768463
2146,The Fabulous Moolah,alexa bliss,0.0,0.14951418340206146
2147,Armistice of 11 November 1918,Warhouse,0.0,0.16817672550678253
2148,Armistice of 11 November 1918,11 November 1918,2.0,0.8958417177200317
2149,"""Somber News""",2015,0.0,0.10047891736030579
2150,"""Somber News""",Part II,0.0,0.05555173382163048
2151,"""Somber News""",The sixth season,0.0,0.1953178346157074
2152,"""Somber News""",the epilogue,0.0,0.14133542776107788
2153,"""Somber News""",in part ii,0.0,-0.06308739632368088
2154,"""Somber News""","December 6, 2009",0.0,0.210060715675354
2155,"""Somber News""","March 23, 2017",0.0,-0.024097932502627373
2156,"""Somber News""",12600476,0.0,0.1793002337217331
2157,"""Somber News""","February 23, 2013",1.0,-0.04965757578611374
2158,"""Formality""",13,0.0,0.22794079780578613
2159,"""Formality""",Wolf Moon '',0.0,0.1478988379240036
2160,"""Formality""",Teen Wolf,0.0,0.08052607625722885
2161,"""Formality""",season 3 episode 13,0.0,0.1609889566898346
2162,"""Formality""","\""Code Breaker\""",0.0,0.31497785449028015
2163,"""Formality""",season one,2.0,0.18519346415996552
2164,"""Formality""",Season 1,2.0,0.19154658913612366
2165,Henry Loeb III,"martin luther king, jr.",0.0,0.21079900860786438
2166,Henry Loeb III,Tom T. Hall,0.0,0.12749043107032776
2167,Henry Loeb III,Thornton,0.0,0.1447366327047348
2168,Henry Loeb III,henry loeb,2.0,0.6137521266937256
2169,1951,october 1947,0.0,0.34535127878189087
2170,1951,1947,0.0,0.5305127501487732
2171,1951,1975,0.0,0.22724078595638275
2172,1951,1833,0.0,0.1889057755470276
2173,1951,1939,0.0,0.40213462710380554
2174,1951,April 1951,1.0,0.7662043571472168
2175,Albuquerque,"Saga Prefecture, Japan",0.0,0.01885411888360977
2176,Albuquerque,Bristol,0.0,0.2815333604812622
2177,Albuquerque,"Paris, France",0.0,0.1621272712945938
2178,Albuquerque,champ - de - mars,0.0,0.2151893824338913
2179,Albuquerque,New York,0.0,0.39577940106391907
2180,Albuquerque,London,0.0,0.23185239732265472
2181,Albuquerque,"albuquerque, new mexico",2.0,0.7884150147438049
2182,actual testing of each processor,hertz,0.0,0.06743992865085602
2183,actual testing of each processor,Computus,0.0,0.28471192717552185
2184,actual testing of each processor,CU,0.0,-0.004715838003903627
2185,actual testing of each processor,the frequency of an oscillator crystal,1.0,0.21713289618492126
2186,actual testing of each processor,actual testing,1.0,0.6001132130622864
2187,1962,"november 23, 1961",0.0,0.35691216588020325
2188,1962,1968,0.0,0.530903697013855
2189,Brontis Jodorowsky,ezra miller,0.0,0.12411656975746155
2190,Brontis Jodorowsky,Jude Law,0.0,0.21524091064929962
2191,Brontis Jodorowsky,Claudia Kim,0.0,0.15069472789764404
2192,Brontis Jodorowsky,David Sakurai,0.0,0.1896553635597229
2193,Brontis Jodorowsky,johnny depp,0.0,0.24751995503902435
2194,Brontis Jodorowsky,Dean Fujioka,0.0,0.2028818130493164
2195,Marburg marburgvirus,lake victoria marburgvirus,0.0,0.7615740895271301
2196,Marburg marburgvirus,zaire ebolavirus,0.0,0.38133877515792847
2197,Marburg marburgvirus,Zika virus,0.0,0.4084163010120392
2198,Marburg marburgvirus,DED,0.0,-0.021109750494360924
2199,Marburg marburgvirus,marburgvirus,2.0,0.9660457372665405
2200,Marburg marburgvirus,Marburg virus,2.0,0.971979558467865
2201,Tammany Hall,Tammany Society,0.0,0.7072128653526306
2202,Tammany Hall,William Magear Tweed,2.0,0.1839013546705246
2203,222,125,0.0,0.16488435864448547
2204,222,136,0.0,0.19152949750423431
2205,222,79,0.0,0.1981349140405655
2206,222,100,0.0,0.22438789904117584
2207,222,146,0.0,0.38805195689201355
2208,222,102,0.0,0.40015992522239685
2209,222,106,0.0,0.32612138986587524
2210,222,72,0.0,0.3341750502586365
2211,Bockscar,Enola Gay,0.0,0.18387103080749512
2212,Bockscar,Paul Warfield Tibbets Jr.,0.0,0.21707236766815186
2213,1100ml,568,0.0,0.07864266633987427
2214,1100ml,64 and 128 U.S. fluid ounces,0.0,0.30098360776901245
2215,1100ml,1892.7,0.0,0.12228226661682129
2216,1100ml,"1,892.7 ml",0.0,0.42853397130966187
2217,1100ml,10 millilitres,0.0,0.5353150367736816
2218,1100ml,64 and 128,0.0,0.1513354778289795
2219,1100ml,14,0.0,0.1706358939409256
2220,1100ml,Two,0.0,0.05291987210512161
2221,Michael Faraday,Guillaume Duchenne,0.0,0.08051903545856476
2222,Michael Faraday,Nikola Tesla,1.0,0.291710764169693
2223,60,200,0.0,0.30951884388923645
2224,60,40,0.0,0.5001994967460632
2225,Robert MacArthur Crawford,travis nichols,0.0,0.06473111361265182
2226,Robert MacArthur Crawford,Chris Brigandi,0.0,0.3019709289073944
2227,Robert MacArthur Crawford,John Berryman,0.0,0.22476473450660706
2228,Robert MacArthur Crawford,Allan Dwan,0.0,0.18659979104995728
2229,Robert MacArthur Crawford,jon krakauer,0.0,0.26274624466896057
2230,Robert MacArthur Crawford,Jack London,0.0,0.018618278205394745
2231,Robert MacArthur Crawford,Mark Rosman,0.0,0.11570632457733154
2232,Myers,Busta Rhymes,0.0,0.2636161148548126
2233,Myers,Dido,0.0,0.12487628310918808
2234,Myers,Led Zeppelin,0.0,0.15046226978302002
2235,Myers,Sam & Dave,0.0,0.2856360971927643
2236,Myers,alicia myers,2.0,0.6108769178390503
2237,Nikki Haley,u.s. president,0.0,0.019431965425610542
2238,22,1,0.0,0.2803128659725189
2239,22,2,0.0,0.40324756503105164
2240,22,5,0.0,0.15359611809253693
2241,22,four,0.0,0.24517618119716644
2242,22,66,0.0,0.16924400627613068
2243,22,13,1.0,0.15900622308254242
2244,22,10,1.0,0.2983279526233673
2245,1965,"august 6, 1965",1.0,0.7829453349113464
2246,Robert Allen Wiethoff,Arthur Morgan,0.0,0.18759502470493317
2247,Robert Allen Wiethoff,rob wiethoff,2.0,0.7245672941207886
2248,"near Tully, Queensland","Kruger National Park, South Africa",0.0,0.19625219702720642
2249,"near Tully, Queensland",Dungay near Murwillumbah,0.0,0.2473727911710739
2250,"near Tully, Queensland",Melbourne,0.0,0.1952078491449356
2251,"near Tully, Queensland",Kruger National Park,0.0,0.07444316893815994
2252,"near Tully, Queensland",new south wales,2.0,0.16372907161712646
2253,"near Tully, Queensland",Australia,2.0,0.3459886610507965
2254,mutations in the LRP2 gene,an Irish village named Kilshannon,0.0,-0.013779914937913418
2255,mutations in the LRP2 gene,Donnai-Barrow syndrome,0.0,0.042765308171510696
2256,mutations in the LRP2 gene,the belief,0.0,0.12898869812488556
2257,mutations in the LRP2 gene,count dracula,0.0,0.1238350197672844
2258,mutations in the LRP2 gene,Russian,0.0,0.05276807025074959
2259,mutations in the LRP2 gene,Kilshannon,0.0,-0.022256897762417793
2260,mutations in the LRP2 gene,hair growth on the forehead,1.0,0.09527413547039032
2261,mutations in the LRP2 gene,the center of the forehead,1.0,-0.010855613276362419
2262,mutations in the LRP2 gene,a bilateral pair of periorbital fields,1.0,0.2147393822669983
2263,courage,Paraguayan,0.0,0.1514315903186798
2264,courage,595,0.0,0.12375631183385849
2265,courage,independence and liberty,1.0,0.3429884612560272
2266,"""support our troops""",solidarity,0.0,0.4209083616733551
2267,"""support our troops""",the official color of the armor branch,0.0,0.15668343007564545
2268,"""support our troops""",wisdom and intuition,0.0,0.11546511948108673
2269,"""support our troops""",Epilepsy awareness,0.0,0.04785674437880516
2270,"""support our troops""",thirteen British colonies,0.0,0.07666996866464615
2271,"""support our troops""",army service ribbon,1.0,0.29861438274383545
2272,"""support our troops""",a close family member is abroad,1.0,0.0003871144726872444
2273,"""support our troops""",welcome home,1.0,0.3285996615886688
2274,"""support our troops""",support of troops in missions,1.0,0.6881575584411621
2275,Lilliana Ketchman,Madison Nicole Ziegler,0.0,0.3476128876209259
2276,2018,1990,0.0,0.24329577386379242
2277,2018,2017,0.0,0.5046243667602539
2278,2018,2008,0.0,0.5448093414306641
2279,2018,1991,0.0,0.33606958389282227
2280,2018,2010,0.0,0.44242000579833984
2281,a brolly,parasol,0.0,0.21785207092761993
2282,a brolly,biscuit,0.0,0.24376632273197174
2283,a brolly,a defense against rain,0.0,0.11238622665405273
2284,"39,250",3613732,0.0,0.22363024950027466
2285,"39,250",61819,0.0,0.19761261343955994
2286,"39,250",37461,0.0,0.37585145235061646
2287,"39,250",3477,0.0,0.2389982044696808
2288,"39,250",63,0.0,0.02052249200642109
2289,"39,250",32999,0.0,0.27609580755233765
2290,"39,250",1063,0.0,0.06787502765655518
2291,"39,250",5,0.0,0.12232671678066254
2292,"39,250",17069592,0.0,0.06050766259431839
2293,self-perfection,Message in a Bottle,0.0,0.11843673139810562
2294,self-perfection,Flying,0.0,0.16574063897132874
2295,self-perfection,self - perfection,1.0,0.883381724357605
2296,11 October 1959,1911,0.0,0.57538241147995
2297,11 October 1959,1967,0.0,0.28100869059562683
2298,11 October 1959,between 11 October 1959 and 1974,2.0,0.8269914984703064
2299,Fantasia,mary poppins,0.0,0.17940086126327515
2300,Fantasia,Nutcracker,0.0,0.12837892770767212
2301,Janet-Laine Green,Catherine Bell,0.0,0.27689337730407715
2302,Janet-Laine Green,alyssa milano,0.0,0.11280687153339386
2303,Janet-Laine Green,Catherine Disher,0.0,0.21519705653190613
2304,Janet-Laine Green,Janet - Laine Green,2.0,0.9582222104072571
2305,Kristian Kordula,nicholas james,0.0,0.07278436422348022
2306,Kristian Kordula,John Richard Schneider,0.0,0.17531462013721466
2307,Kristian Kordula,tefan avr,0.0,0.16260313987731934
2308,Kristian Kordula,Gavin Alexander Houston,0.0,0.16961325705051422
2309,Kristian Kordula,gavin houston,0.0,0.09684961289167404
2310,"February 12, 1993",1986,0.0,0.2282005250453949
2311,Jesse Ed Davis,Gaye Delorme,0.0,0.23291292786598206
2312,Jesse Ed Davis,George Harrison,0.0,0.16140969097614288
2313,Jesse Ed Davis,Eric Clapton,0.0,0.34304895997047424
2314,Jesse Ed Davis,Jesse Davis,2.0,0.9389996528625488
2315,Janet Mills,paul lepage,1.0,0.161821186542511
2316,The Ontario Food Terminal,multicultural diversity,0.0,0.09827236831188202
2317,The Ontario Food Terminal,maize,0.0,0.20368355512619019
2318,The Ontario Food Terminal,English,0.0,0.13087894022464752
2319,The Ontario Food Terminal,Chinese,0.0,0.13085192441940308
2320,The Ontario Food Terminal,st. lawrence market,1.0,0.17919649183750153
2321,The Ontario Food Terminal,Ontario,1.0,0.7149494886398315
2322,The Ontario Food Terminal,Chinatowns,1.0,0.1816655695438385
2323,The Ontario Food Terminal,Ontario farms,1.0,0.6032644510269165
2324,1996,15 B.C.,0.0,0.0954158827662468
2325,1996,1980,0.0,0.3091736137866974
2326,1996,1979,0.0,0.18598899245262146
2327,North Carolina,Vancouver,0.0,0.25575152039527893
2328,Shantanu Maheshwari,rohit shetty,0.0,0.4192143380641937
2329,Shantanu Maheshwari,Aarti Chhabria,0.0,0.39516523480415344
2330,Shantanu Maheshwari,Aman Gandotra,0.0,0.3699275553226471
2331,Shantanu Maheshwari,Ajay,0.0,0.14916840195655823
2332,Shantanu Maheshwari,zainab sherin,0.0,0.3750462532043457
2333,Shantanu Maheshwari,Sunrisers Hyderabad,0.0,0.09676828235387802
