,answer1,answer2,label,berttrained
358,"Insbesondere bei Tests, die häufig wiederholt werden, ist deren Automatisierung angeraten. Dies ist vor allem bei Regressionstests und bei testgetriebener Entwicklung der Fall. Darüber hinaus kommt Testautomatisierung bei manuell nicht oder nur schwer durchführbaren Tests zum Einsatz (z. B. Lasttests).","Insbesondere bei Tests, die häufig wiederholt werden",1.0,0.7169589400291443
359,vorwiegend von der flächenbezogenen Masse,von der flächenbezogenen Masse,1.0,0.7745757102966309
360,"wie leicht ein Papier, das bereits eingerissen ist, weiterreißt","gibt an, wie leicht ein Papier, das bereits eingerissen ist, weiterreißt",2.0,0.9447388052940369
361,"Dazu wird das Normblatt in den Prüfapparat eingespannt und eine Membran mit genormter Fläche drückt mit ansteigender Kraft gegen das Papier. Der Druck, der zum Durchstoßen des Papiers erforderlich ist, wird Berstwiderstand genannt.",Dazu wird das Normblatt in den Prüfapparat eingespannt und eine Membran mit genormter Fläche drückt mit ansteigender Kraft gegen das Papier,1.0,0.9025583267211914
362,81,gut 81 Prozent,1.0,0.7941199541091919
363,"Berndeutsch, ein hochalemannischer Dialekt",Berndeutsch,2.0,0.7455242872238159
364,durch eine Doppelmembran,durch eine Doppelmembran aus und enthalten eine eigene zirkuläre DNA,1.0,0.7276245951652527
365,"an einem künstlichen Hafenbecken an der Südspitze Kaliforniens, etwa zweieinhalb Autostunden südlich von Los Angeles und etwa eine halbe Stunde nördlich von Tijuana, Mexiko.",an einem künstlichen Hafenbecken an der Südspitze Kaliforniens,1.0,0.6559900641441345
366,zwei,in zwei Teile,1.0,0.500967800617218
367,der Cowles Mountain () im Mission Trails Regional Park,der Cowles Mountain,2.0,0.7651353478431702
368,der San Diego River,Diego River,1.0,0.7973425388336182
369,"Darwin legte in diesem Werk zahlreiche Belege für seine Theorie vor, dass sich Tier- und Pflanzenarten durch natürliche Selektion im Laufe langer Zeiträume verändern und dass alle heute existierenden Lebewesen von gemeinsamen Vorfahren abstammen. ",dass sich Tier- und Pflanzenarten durch natürliche Selektion im Laufe langer Zeiträume verändern und dass alle heute existierenden Lebewesen von gemeinsamen Vorfahren abstammen,1.0,0.8161967992782593
370,auf seiner Weltreise mit der HMS Beagle (1831–1836),auf seiner Weltreise,1.0,0.5561213493347168
371,"Letztere bestanden im Verbrennen von Rindern und Schafen auf Bergen und in Hainen, wo sich auch Götterbilder befanden. Menschenopfer kamen nur vereinzelt vor.",Rindern und Schafen,1.0,0.5181360244750977
372,"Großbritannien schloss darum am 30. September mit Zarin Elisabeth von Russland den Vertrag von Sankt Petersburg, in dem sich Russland verpflichtete, vier Jahre lang 50.000 Mann entlang der Grenzen zu Ostpreußen zu positionieren. Dafür sollte das Zarenreich eine jährliche Zahlung von 100.000 Pfund Sterling erhalten, sowie weitere 400.000 Pfund, falls das russische Kontingent aufgestockt würde. Militärisch eingreifen durften die russischen Truppen laut Vertrag aber erst nach dem Ausbruch von Kampfhandlungen auf deutschem Boden. Mit diesem Schachzug sollte Preußen von einem Angriff auf Hannover abgehalten werden.","in dem sich Russland verpflichtete, vier Jahre lang 50.000 Mann entlang der Grenzen zu Ostpreußen zu positionieren. Dafür sollte das Zarenreich eine jährliche Zahlung von 100.000 Pfund Sterling erhalten, sowie weitere 400.000 Pfund, falls das russische Kontingent aufgestockt würde",1.0,0.6879860758781433
373,Norddeutschland vor fremden Truppen zu schützen,"vereinbarten beide Mächte, Norddeutschland vor fremden Truppen zu schützen",1.0,0.8456810712814331
374,am 17. Mai,am 17. Mai 1756,1.0,0.7294642329216003
375,"USB erlaubt es einem Gerät, Daten mit 1,5 Mbit/s (Low Speed), 12 Mbit/s (Full Speed), 480 Mbit/s (Hi-Speed), 4 Gbit/s (SuperSpeed) oder 9,7 Gbit/s (Superspeed+) zu übertragen.","mit 1,5 Mbit/s (Low Speed), 12 Mbit/s (Full Speed), 480 Mbit/s (Hi-Speed), 4 Gbit/s (SuperSpeed) oder 9,7 Gbit/s (Superspeed+) ",1.0,0.8290358185768127
376,"Das System der Bonyāds bestand bereits unter dem Schah und erfüllte schon damals karitative Aufgaben, wie sie auch schwarze Kassen für die herrschende Elite darstellten. Auch heute werden den Bonyāds Vorwürfe wegen mangelnder Transparenz, Korruption und Vetternwirtschaft gemacht.","wegen mangelnder Transparenz, Korruption und Vetternwirtschaft ",1.0,0.5690613389015198
377,"Die Bonyāds agieren in Form von Holdings und sind in großen Teilen der Wirtschaft marktbeherrschend, so z. B. im Bereich des Exports, beim Baumaterial (Beton), Reedereien und Petrochemie, außerdem betreiben sie Hotels, Universitäten und Banken."," z. B. im Bereich des Exports, beim Baumaterial (Beton), Reedereien und Petrochemie, außerdem betreiben sie Hotels, Universitäten und Banken",1.0,0.8158558011054993
378,"''Vier Edlen Wahrheiten'', aus der vierten der Wahrheiten folgt als Weg aus dem Leiden der ''Achtfache Pfad''",von ihm benannten ''Vier Edlen Wahrheiten'',1.0,0.6633681654930115
379,ökotoxische,eine ökotoxische Wirkung,1.0,0.7199179530143738
380,vorzugsweise bei Sendern hoher Leistung,bei Sendern hoher Leistung,2.0,0.9001544117927551
381,"Ein Kurzschluss ist eine Verbindung zwischen zwei Punkten, die entsprechend der Schaltung nicht bestehen darf","eine Verbindung zwischen zwei Punkten, die entsprechend der Schaltung nicht bestehen darf",1.0,0.9087067246437073
382,"Kurzschlüsse sind Verbindungen, die z. B. durch Zinnfäden, schlechtes Ätzen oder mechanische Beschädigung der Isolationsschicht zwischen den Lagen hervorgerufen werden","z. B. durch Zinnfäden, schlechtes Ätzen oder mechanische Beschädigung der Isolationsschicht zwischen den Lagen",1.0,0.8612173795700073
383,sieben Millionen,rund sieben Millionen,1.0,0.9279988408088684
384,n New Haven (Connecticut),New Haven,2.0,0.8505138158798218
385,"nach einem ihrer ersten Förderer, dem Kaufmann Elihu Yale",Elihu Yale,1.0,0.6981462836265564
386,1900,seit 1900,1.0,0.8473709225654602
387,"über 12,5 Millionen","über 12,5 Millionen Bücher ",1.0,0.8907572031021118
388,"Die 12-cm-Version wird häufig als ''CD-Video'' bezeichnet, hat aber nichts mit dem DVD-Vorläufer Video-CD zu tun. Es können 6 min Bild und Ton und weitere 20 min nur Ton aufgezeichnet werden. Ein zusätzlicher Nur-Ton-Anteil kann von jedem CD-Spieler wiedergegeben werden. Die reguläre Videospur ist jedoch völlig inkompatibel zu CD- oder DVD-Formaten und kann von entsprechenden Laufwerken nicht gelesen werden.",Ein zusätzlicher Nur-Ton-Anteil kann von jedem CD-Spieler wiedergegeben werden. Die reguläre Videospur ist jedoch völlig inkompatibel zu CD- oder DVD-Formaten und kann von entsprechenden Laufwerken nicht gelesen werden.,1.0,0.8337978720664978
389," ein Wissen aus reiner Vernunft (a priori) gegenüber der Empirie von höherer Gewissheit sei. Dieses apriorische Wissen sei auch Voraussetzung der empirischen Welterfahrung, d. h. zugrunde liegendes Wissen bzw. epistemische Rechtfertigung aus reiner Vernunft für jede Art von Empirie"," behaupten, dass ein Wissen aus reiner Vernunft (a priori) gegenüber der Empirie von höherer Gewissheit sei.",1.0,0.7227844595909119
390,dass Wissen vor allem durch direkte Intuition und Deduktion gebildet wird,durch direkte Intuition und Deduktion,1.0,0.829626202583313
391,zur Energieeinsparung am Morgen,zur Energieeinsparung,1.0,0.8095394372940063
392,"örtliche Sonnenzeit, die durch den Stundenwinkel der Sonne definiert ist","die örtliche Sonnenzeit, die durch den Stundenwinkel der Sonne definiert ist. Damit ist es am Mittag (Zeitpunkt des höchsten Sonnenstandes) 12:00 Uhr und um Mitternacht 0:00 Uhr",1.0,0.7553079128265381
393,"Jeder Zeitzone wurde eine Zonenzeit zugeordnet, die (nach damaliger Definition) gleich der mittleren Sonnenzeit des Mittelmeridians der Zone mit den geographischen Längen 0°, 15°, 30°, … östlich und westlich von Greenwich war. ","gleich der mittleren Sonnenzeit des Mittelmeridians der Zone mit den geographischen Längen 0°, 15°, 30°, … östlich und westlich von Greenwich war",1.0,0.8460261225700378
394,eine Stunde,Die Zonenzeiten zweier benachbarter Zonen unterscheiden sich um genau eine Stunde,1.0,0.40929073095321655
395,Wölfen,den Wölfen,2.0,0.9212675094604492
396,"Hunde, die schnell laufen konnten","Hunde, die schnell laufen konnten, während kleine Hunde (Dackel oder ''Dachshund'', Terrier) leicht in Fuchs- oder Dachsbaue eindringen konnten.",1.0,0.7475025057792664
397,n Fuchs- oder Dachsbaue eindringen,"während kleine Hunde (Dackel oder ''Dachshund'', Terrier) leicht in Fuchs- oder Dachsbaue eindringen konnten",1.0,0.6118504405021667
398,"Seitdem wurden immer neue, extrem abweichende Schätzungen auf unterschiedlichster methodologischer Grundlage erstellt. Sie reichen von kaum mehr als 8 Millionen bis zu über 110 Millionen. Jüngere Schätzungen gehen von einem sehr groben Näherungswert von 50 Millionen Einwohnern aus, von denen etwa die Hälfte in Mesoamerika, ein Viertel im Inkareich lebte.",Sie reichen von kaum mehr als 8 Millionen bis zu über 110 Millionen. Jüngere Schätzungen gehen von einem sehr groben Näherungswert von 50 Millionen Einwohnern aus,1.0,0.738795280456543
399,ca. 500,ca. 500 Soldaten,1.0,0.7611475586891174
400,von etwa 1640 bis 1701,1640 bis 1701,2.0,0.9522081017494202
401,Transkriptionsfaktoren,die wichtige Transkriptionsfaktoren sind,1.0,0.7622952461242676
402,an Albumin gebunden,überwiegend an Albumin gebunden,2.0,0.8092011213302612
403,RNA-Polymerase und der Carboanhydrase,beispielsweise der RNA-Polymerase und der Carboanhydrase,2.0,0.934676468372345
404,"ink erfüllt im Körper viele verschiedene Funktionen. So nimmt es Schlüsselrollen im Zucker-, Fett- und Eiweißstoffwechsel ein und ist beteiligt am Aufbau der Erbsubstanz und beim Zellwachstum. Sowohl das Immunsystem als auch viele Hormone benötigen Zink für ihre Funktion.","Schlüsselrollen im Zucker-, Fett- und Eiweißstoffwechsel ein und ist beteiligt am Aufbau der Erbsubstanz und beim Zellwachstum",1.0,0.8152029514312744
405,"diejenigen, ''die ihren Lebensunterhalt aus produktiver und gesellschaftlich nützlicher Arbeit'' bestritten. Wer Lohnarbeiter beschäftigte oder von Renten und Wertpapieren lebte, war ausgeschlossen; Kaufleute und Priester entmündigte man per definitionem","diejenigen, ''die ihren Lebensunterhalt aus produktiver und gesellschaftlich nützlicher Arbeit'' bestritten",1.0,0.6732595562934875
406,Dabei entwickelt der Vergiftete grippeähnliche Symptome mit zum Teil starken Fieberanfällen,grippeähnliche Symptome mit zum Teil starken Fieberanfällen,1.0,0.9176024794578552
407,"Eine Zufuhr von mehr als 100 mg pro Tag ist nicht empfehlenswert, ab 200 mg können Symptome wie Übelkeit, Erbrechen oder auch Durchfall auftreten.","ab 200 mg können Symptome wie Übelkeit, Erbrechen oder auch Durchfall auftreten",1.0,0.8357192873954773
408,Kehldeckel,Ein Kehldeckel,2.0,0.839012861251831
409,"Ein Kehldeckel (''Epiglottis'') verschließt beim Schlucken den Kehlkopf, um das Eindringen von Nahrung in die Luftröhre zu verhindern.","verschließt beim Schlucken den Kehlkopf, um das Eindringen von Nahrung in die Luftröhre zu verhindern",1.0,0.887592077255249
410,"Ein weiteres Exklusivmerkmal der Säugetiere ist das Säugen der Jungtiere mit Milch, Näheres siehe im Abschnitt Fortpflanzung.
* Säugetiere besitzen als einzige Tiergruppe ein Zwerchfell, einen flächigen Muskel, der Brust- und Bauchhöhle voneinander trennt.",das Säugen der Jungtiere mit Milch,1.0,0.6026182770729065
411,"in deren Nieren sich Henle’sche Schleifen (''Ansae nephricae'') befinden, wodurch sie zur Rückresorption von Wasser aus dem Primärharn fähig sind."," Neben den Vögeln sind die Säugetiere die einzige Tiergruppe, in deren Nieren sich Henle’sche Schleifen (''Ansae nephricae'') befinden, wodurch sie zur Rückresorption von Wasser aus dem Primärharn fähig sind",1.0,0.8507862687110901
412,die Kantone,In der Schweiz sind die Kantone Träger der Universitäten und Hochschulen,1.0,0.5635049939155579
413,Die verschiedenen Arten von Lehrenden werden unter dem Oberbegriff Dozenten (oder Dozierende) zusammengefasst,Dozenten (oder Dozierende),1.0,0.5839844942092896
414,Der Verlust von Fell in der menschlichen Evolution ermöglichte dem Menschen in seinen damaligen warmen Lebensräumen die Körpertemperatur besser zu regulieren (Schwitzen). Dies erhöhte seine Ausdauer zur Nahrungsbeschaffung bei der Hetzjagd.,die Körpertemperatur besser zu regulieren (Schwitzen),1.0,0.5645834803581238
415,Die Effektivität als Kleidung wurde durch die Erfindung des Nähens erheblich gesteigert,"Die Effektivität als Kleidung wurde durch die Erfindung des Nähens erheblich gesteigert, da Kleidung nun geschlossen und dem menschlichen Körperbau angepasst werden konnte",1.0,0.8717834949493408
416,"Gewand-Nadeln, später Fibeln und Schnallen, noch später durch Knöpfe","neben dem Vernähen als ständigem Verschluss nun auch bei Gebrauch durch Gewand-Nadeln, später Fibeln und Schnallen, noch später durch Knöpfe erfolgen",1.0,0.8645917177200317
417,36.000 bis 31.000 Jahre,z. B. bei Leinen auf einen Zeitraum von 36.000 bis 31.000 Jahre datiert.,1.0,0.8239789605140686
418,Energie mal Zeit',die physikalische Dimension ''Energie mal Zeit'' der Konstante,2.0,0.5768564343452454
419,die mittelalterliche Altstadt auf der Grande-Île und die Neustadt,"Teile der Innenstadt, die mittelalterliche Altstadt auf der Grande-Île und die Neustadt",1.0,0.9228518009185791
420,die Landesverteidigung oder die Außenpolitik,nur bestimmte Angelegenheiten – etwa die Landesverteidigung oder die Außenpolitik –,1.0,0.7700191140174866
421,"kein Zentralstaat, sondern eine Konföderation von Provinzen",Die Republik war kein Zentralstaat,1.0,0.5798094868659973
422,Holland,Wichtigste Provinz der Union war die Provinz Holland,1.0,0.5442195534706116
423,"Chopin wurde in Żelazowa Wola geboren, einem Dorf in der Gemeinde Brochów, Departement Warschau, im damaligen Herzogtum Warschau.",in Żelazowa Wola,1.0,0.4833337366580963
424,23. April 1810,am 23. April 1810,2.0,0.9754939079284668
