,Unnamed: 0,answer1,answer2,label,berttrained,bertvanilla,sas,f1,bi_encoder,bleu,rouge_L,meteor,new_bi_encoder,new_berttrained
1454,1454,Sara,Kira McLean,0.0,0.244736,0.37165523,0.015827673,0.0,0.2303076684474945,0.0,0.0,0.0,0.1618742793798446,0.0
1455,1455,Sara,Samara Cook,0.0,0.5216276,0.28790477,0.287017,0.0,0.4932423233985901,0.0,0.0,0.0,0.4307980537414551,0.1636212
1456,1456,Sara,Lucy Hale,0.0,0.16274728,0.31203356,0.011085806,0.0,0.1626272350549698,0.0,0.0,0.0,0.0700220614671707,0.7015433
1457,1457,Sara,Charlotte DiLaurentis,0.0,0.113532044,0.2761694,0.011528312,0.0,0.0873060449957847,0.0,0.0,0.0,-0.0217396896332502,0.8077696
1458,1458,Sara,ashley benson,0.0,0.29621315,0.3033653,0.013778391,0.0,0.3056681156158447,0.0,0.0,0.0,0.1429266631603241,0.01759478
1459,1459,Sara,Mona Vanderwaal,0.0,0.17762725,0.24161145,0.010789793,0.0,0.1720038056373596,0.0,0.0,0.0,0.1563021689653396,0.028028632
1460,1460,Sara,sara harvey,2.0,0.6273298,0.74103385,0.734047,0.6666666666666666,0.5752949714660645,0.0,0.6666666666666666,0.2631578947368421,0.7515627145767212,0.82380575
1461,1461,Patrick Duffy,diedrich bader,0.0,0.16255738,0.23411252,0.009713479,0.0,0.1585188210010528,0.0,0.0,0.0,0.111095517873764,0.17868057
1462,1462,Patrick Duffy,Michael J. Fox,0.0,0.13728367,0.32273996,0.017132113,0.0,0.1040798127651214,0.0,0.0,0.0,0.1140053197741508,0.49149707
1463,1463,Patrick Duffy,"Michael ""Mike"" Johnson",0.0,0.19681874,0.36097747,0.010061835,0.0,0.1665160506963729,0.0,0.0,0.0,0.0658364668488502,0.0996099
1464,1464,religion,freedom of speech,2.0,0.19420275,0.32317296,0.009238768,0.0,0.2121434211730957,0.0,0.0,0.0,0.0993687734007835,0.061973702
1465,1465,religion,freedom of the press,2.0,0.19249892,0.33669004,0.009065171,0.0,0.2023801952600479,0.0,0.0,0.0,0.1236725449562072,0.13045095
1466,1466,Stéphanie Szostak,romany malco,0.0,0.2513651,0.26124033,0.010047743,0.0,0.2218720465898513,0.0,0.0,0.0,0.0250854548066854,0.17277794
1467,1467,Stéphanie Szostak,Christina Moses,0.0,0.23713505,0.2853889,0.00976215,0.0,0.2226777970790863,0.0,0.0,0.0,-0.0207895822823047,0.74530196
1468,1468,Stéphanie Szostak,Grace Park,0.0,0.121519566,0.2650172,0.009485973,0.0,0.0851785391569137,0.0,0.0,0.0,0.0136422310024499,0.122837566
1469,1469,Stéphanie Szostak,Allison Miller,0.0,0.121958576,0.29682788,0.00991838,0.0,0.0675988718867302,0.0,0.0,0.0,-0.0678568333387374,0.1385721
1470,1470,Stéphanie Szostak,lizzy greene,0.0,0.10164169,0.26754424,0.0095777735,0.0,0.0527233518660068,0.0,0.0,0.0,-0.0514835342764854,0.097127065
1471,1471,Stéphanie Szostak,Odessa Young,0.0,0.287368,0.30050364,0.00966304,0.0,0.2922561764717102,0.0,0.0,0.0,0.1172645390033721,0.11181982
1472,1472,Stéphanie Szostak,stephanie szostak,2.0,0.42762753,1.0000004,0.9458052,0.5,0.3804326355457306,0.0,0.4,0.25,0.8560043573379517,0.13110177
1473,1473,George Ezra,junior walker & the all stars,0.0,0.19390063,0.25143743,0.009790096,0.0,0.1794348955154419,0.0,0.0,0.0,0.1759947538375854,0.05811676
1474,1474,George Ezra,Ricochet,0.0,0.13376306,0.22100648,0.010001854,0.0,0.1499232500791549,0.0,0.0,0.0,-0.0202857106924057,0.0404038
1475,1475,George Ezra,The Sundays,0.0,0.0660098,0.37181637,0.009734477,0.0,0.0715734213590622,0.0,0.0,0.0,-0.0961297303438186,0.06204497
1476,1476,George Ezra,tim mcgraw,0.0,0.16636637,0.28389287,0.009506646,0.0,0.1564061939716339,0.0,0.0,0.0,0.0694398283958435,0.0039381897
1477,1477,George Ezra,Snoop Dogg,0.0,0.09854634,0.23357342,0.010913754,0.0,0.0873809456825256,0.0,0.0,0.0,-0.0609207972884178,0.0068017705
1478,1478,George Ezra,Oh Land,0.0,0.21449147,0.26443484,0.009919957,0.0,0.2180977016687393,0.0,0.0,0.0,0.1197769045829773,0.12395213
1479,1479,shoulder sleeve,khaki,0.0,0.24928442,0.26122496,0.010012176,0.0,0.2403584718704223,0.0,0.0,0.0,0.0402103513479232,0.8286236
1480,1480,shoulder sleeve,United States Army,0.0,0.07779733,0.22348319,0.009537149,0.0,0.0763592198491096,0.0,0.0,0.0,0.0271642059087753,0.17625812
1481,1481,shoulder sleeve,on each shoulder,1.0,0.63916034,0.5630645,0.4667129,0.4,0.6100330352783203,0.0,0.4,0.1724137931034482,0.6588016152381897,0.0045192423
1482,1482,shoulder sleeve,on the upper left arm,1.0,0.3704641,0.41585732,0.2915298,0.0,0.3892527222633362,0.0,0.0,0.0,0.3029366135597229,0.0
1483,1483,shoulder sleeve,on the collar,1.0,0.31817564,0.41226834,0.068521954,0.0,0.3232007324695587,0.0,0.0,0.0,0.312778502702713,0.097098224
1484,1484,shoulder sleeve,the upper left arm,1.0,0.37806845,0.42996472,0.23721834,0.0,0.4017660319805145,0.0,0.0,0.0,0.3082397580146789,0.006405126
1485,1485,shoulder sleeve,shoulder,2.0,0.8005821,0.8013152,0.70290524,0.6666666666666666,0.775892972946167,0.0,0.6666666666666666,0.4545454545454545,0.8488968014717102,0.12762536
1486,1486,Justin Rose,Dustin Johnson,0.0,0.30124074,0.3340506,0.009372323,0.0,0.313859075307846,0.0,0.0,0.0,0.1927284002304077,0.08843431
1487,1487,Justin Rose,Bud Cauley,0.0,0.11416872,0.28131744,0.009520291,0.0,0.1103270351886749,0.0,0.0,0.0,0.0242014750838279,0.0483492
1488,1488,Justin Rose,Justin Thomas,0.0,0.5954883,0.6345932,0.021146614,0.5,0.6007018089294434,0.0,0.5,0.25,0.5366153717041016,0.67278886
1489,1489,Andrea Donna de Matteo,Denise Borino-Quinn,0.0,0.26790574,0.2917514,0.0105685545,0.0,0.273524671792984,0.0,0.0,0.0,0.1827574670314788,0.28965628
1490,1490,Andrea Donna de Matteo,Edie Falco,0.0,0.1824498,0.22023296,0.009451487,0.0,0.1893161088228225,0.0,0.0,0.0,0.256451278924942,0.30238312
1491,1491,Andrea Donna de Matteo,drea de matteo,2.0,0.40513805,0.58802,0.8759997,0.5714285714285715,0.4193037748336792,0.0,0.5714285714285715,0.6048387096774195,0.5969207286834717,0.29236177
1492,1492,Richardson,rita skeeter,0.0,0.06075782,0.28565043,0.011327139,0.0,0.0498471856117248,0.0,0.0,0.0,-0.0160372294485569,0.85122305
1493,1493,Richardson,Michael Gambon,0.0,0.35689273,0.26159096,0.013511331,0.0,0.3450078666210174,0.0,0.0,0.0,0.123493455350399,0.2072898
1494,1494,Richardson,Danny Taylor,0.0,0.3025138,0.33987468,0.011630022,0.0,0.3397147059440613,0.0,0.0,0.0,0.2492141723632812,0.07032366
1495,1495,Richardson,miranda richardson,2.0,0.6223026,0.7156128,0.8066152,0.6666666666666666,0.6574446558952332,0.0,0.6666666666666666,0.2631578947368421,0.4071921706199646,0.54779977
1496,1496,Max Lloyd-Jones,Tom,0.0,0.1305189,0.25200593,0.014139732,0.0,0.1241557598114013,0.0,0.0,0.0,0.0473480820655822,0.19672534
1497,1497,Max Lloyd-Jones,Ethan Brooke,0.0,0.2273777,0.27722418,0.012270109,0.0,0.2302055358886718,0.0,0.0,0.0,0.0302678495645523,0.23195209
1498,1498,Max Lloyd-Jones,stephen amell,0.0,0.19379142,0.28618026,0.012139156,0.0,0.1590789705514907,0.0,0.0,0.0,0.1268273890018463,0.5484758
1499,1499,Max Lloyd-Jones,Erin Krakow,0.0,0.09973507,0.23758425,0.011981843,0.0,0.069231778383255,0.0,0.0,0.0,-0.108799785375595,0.027026676
1500,1500,Max Lloyd-Jones,Grant Bowler,0.0,0.29618654,0.26607946,0.016422046,0.0,0.3178286850452423,0.0,0.0,0.0,-0.0173893515020608,0.13756871
1501,1501,Max Lloyd-Jones,daniel lissing,2.0,0.13267429,0.24267472,0.013874762,0.0,0.1249755918979644,0.0,0.0,0.0,0.1154181808233261,0.23314075
1502,1502,Klondike Kat,shang,0.0,0.16584691,0.21856686,0.010040968,0.0,0.1596736907958984,0.0,0.0,0.0,-0.0035293009132146,0.40646178
1503,1503,Klondike Kat,defeating,0.0,0.04437266,0.2329705,0.009314513,0.0,0.0297869052737951,0.0,0.0,0.0,0.0071925055235624,0.07856386
1504,1504,Klondike Kat,Rear Admiral John Godfrey,0.0,0.0073860744,0.21026231,0.0094229365,0.0,-0.0528247058391571,0.0,0.0,0.0,-0.2538710236549377,0.07674803
1505,1505,Klondike Kat,Candyman,0.0,0.3231906,0.22242431,0.010294061,0.0,0.3261537551879883,0.0,0.0,0.0,-0.018354432657361,0.13356152
1506,1506,Klondike Kat,ewen montagu,0.0,0.1440913,0.23337655,0.010065625,0.0,0.1243264824151992,0.0,0.0,0.0,-0.1222909614443779,0.0
1507,1507,Klondike Kat,Donny Osmond,0.0,0.38503772,0.19683172,0.010175006,0.0,0.3860726654529571,0.0,0.0,0.0,0.2247891426086425,0.043862373
1508,1508,Klondike Kat,The J.M. Smucker Company,0.0,0.002130872,0.27921528,0.009145674,0.0,-0.1111570820212364,0.0,0.0,0.0,-0.1778883188962936,0.11791494
1509,1509,Klondike Kat,Savoir-Faire,0.0,0.11032552,0.23546244,0.009760892,0.0,0.1012731492519378,0.0,0.0,0.0,-0.0978532284498214,0.033092026
1510,1510,Klondike Kat,Klondike,1.0,0.7214806,0.92301023,0.64113426,0.6666666666666666,0.6783143877983093,0.0,0.6666666666666666,0.4545454545454545,0.7854008674621582,0.03462622
1511,1511,Furious 7,The Fate of the Furious,0.0,0.51082027,0.56630576,0.46433565,0.4,0.4947032034397125,0.0,0.2857142857142857,0.1063829787234042,0.5458056926727295,0.0
1512,1512,Furious 7,The Fast and the Furious,0.0,0.46950442,0.56866485,0.26690388,0.4,0.4008707404136657,0.0,0.2857142857142857,0.1063829787234042,0.4499162137508392,0.029845484
1513,1513,Furious 7,"""Fast Five""",0.0,0.29447818,0.4170463,0.010409591,0.0,0.3035436868667602,0.0,0.0,0.0,0.2098332941532135,0.00050290953
1514,1514,Furious 7,Fast & Furious 7,2.0,0.78341985,0.71625364,0.78940237,0.8,0.8068110942840576,0.0,0.8,0.4934210526315789,0.8051905035972595,0.24626055
1515,1515,Alessia Cara,Imagine Dragons,0.0,0.13496055,0.23394091,0.009635036,0.0,0.1150133609771728,0.0,0.0,0.0,-0.0320967882871627,0.0
1516,1516,Alessia Cara,Nickelback,0.0,0.17512304,0.22625408,0.009405461,0.0,0.1812474578619003,0.0,0.0,0.0,0.0564885288476944,0.0
1517,1517,Alessia Cara,Justin Timberlake,0.0,0.13081063,0.22049205,0.0093610985,0.0,0.1151249185204505,0.0,0.0,0.0,-0.0468055456876754,0.8313097
1518,1518,1686,1687,0.0,0.7385975,0.93165827,0.3240417,0.0,0.7393542528152466,0.0,0.0,0.0,0.7026419639587402,0.58170134
1519,1519,1686,1668,0.0,0.41663465,0.7580857,0.28764024,0.0,0.421538382768631,0.0,0.0,0.0,0.3704963326454162,0.52678335
1520,1520,1686,1618,0.0,0.41289,0.46236706,0.28466848,0.0,0.3809029757976532,0.0,0.0,0.0,0.3113112151622772,0.21922429
1521,1521,Jillian Mele,Fox News Live,0.0,0.0,0.24246837,0.009402698,0.0,-0.0423290506005287,0.0,0.0,0.0,-0.018057107925415,0.82292205
1522,1522,Jillian Mele,Fox News Channel,0.0,0.0,0.23926684,0.0093840975,0.0,-0.1085994392633438,0.0,0.0,0.0,-0.1231163367629051,0.011998611
1523,1523,Jillian Mele,steve doocy,1.0,0.14195286,0.24231401,0.009556704,0.0,0.1547400504350662,0.0,0.0,0.0,0.1454059183597564,0.07356969
1524,1524,Jillian Mele,Lauren Susan Green,1.0,0.26744387,0.32291314,0.009548363,0.0,0.2965141534805298,0.0,0.0,0.0,0.1771879494190216,0.002265701
1525,1525,Jillian Mele,Patti Ann Browne,1.0,0.18094207,0.27690247,0.0095809,0.0,0.1849591732025146,0.0,0.0,0.0,-0.0085207419469952,0.72175467
1526,1526,Jillian Mele,Brian Kilmeade,1.0,0.3360712,0.38525736,0.009628276,0.0,0.3531712889671325,0.0,0.0,0.0,0.2357532083988189,0.39800268
1527,1527,Jillian Mele,Lauren Green,1.0,0.30849078,0.35019487,0.009611703,0.0,0.3425114154815674,0.0,0.0,0.0,0.1417959183454513,0.39177862
1528,1528,Qatar,ras tanura,0.0,0.23705688,0.24602804,0.009877173,0.0,0.2604203224182129,0.0,0.0,0.0,-0.009483590722084,0.020799384
1529,1529,Qatar,the arabian peninsula,0.0,0.3137299,0.35179898,0.010637691,0.0,0.35236456990242,0.0,0.0,0.0,0.28482785820961,0.0
1530,1530,Qatar,Yemen,0.0,0.07745317,0.5019016,0.009538037,0.0,0.1137958765029907,0.0,0.0,0.0,0.0216539986431598,0.15642624
1531,1531,Qatar,British,0.0,0.23855096,0.30274633,0.009798151,0.0,0.241662248969078,0.0,0.0,0.0,0.0742870420217514,0.15714452
1532,1532,40 million people,Utah,0.0,0.06921925,0.25277555,0.010111351,0.0,0.0662898421287536,0.0,0.0,0.0,-0.0110974581912159,0.03521471
1533,1533,40 million people,the Metropolitan Water District of Southern California,0.0,0.1783211,0.29534808,0.009666035,0.0,0.1732425689697265,0.0,0.0,0.0,0.1536507606506347,0.24696548
1534,1534,40 million people,between 36 and 40 million people,1.0,0.8120231,0.80744237,0.75037915,0.6666666666666666,0.8054255247116089,0.0,0.6666666666666666,0.5165692007797271,0.833581805229187,0.1323906
1535,1535,Cassie Jo Stoddart,skylar annette neese,0.0,0.074140586,0.24692366,0.009926948,0.0,0.0110622551292181,0.0,0.0,0.0,0.111464999616146,0.011938622
1536,1536,Cassie Jo Stoddart,Jennifer Ann Crecente,0.0,0.2643116,0.29536894,0.01479314,0.0,0.3220926225185394,0.0,0.0,0.0,0.086320661008358,0.282314
1537,1537,Cassie Jo Stoddart,Adrianne Leigh Reynolds,0.0,0.19518958,0.2473779,0.012291457,0.0,0.1916859298944473,0.0,0.0,0.0,-0.1053094342350959,0.0034270938
1538,1538,Cassie Jo Stoddart,Rachel Scott,0.0,0.31306583,0.28654233,0.028465426,0.0,0.3444371521472931,0.0,0.0,0.0,0.2013227045536041,0.12253236
1539,1539,Cassie Jo Stoddart,rachel joy scott,0.0,0.24487606,0.2812885,0.010768763,0.0,0.2395071685314178,0.0,0.0,0.0,0.001095384825021,0.028970981
1540,1540,Cassie Jo Stoddart,2006,0.0,0.109502435,0.26114154,0.009488922,0.0,0.08943672478199,0.0,0.0,0.0,0.0139827029779553,0.1643477
1541,1541,Cassie Jo Stoddart,Gwen Adams,0.0,0.16157259,0.25229633,0.011920929,0.0,0.1648975014686584,0.0,0.0,0.0,-0.0494117215275764,0.84690213
1542,1542,Cassie Jo Stoddart,Jennifer Moore,0.0,0.27164856,0.27376103,0.011397468,0.0,0.2873504161834717,0.0,0.0,0.0,0.0603486448526382,0.13090189
1543,1543,Upstate New York,"Austin, Texas",0.0,0.28502727,0.32473338,0.009623944,0.0,0.3005388975143432,0.0,0.0,0.0,0.1982446014881134,0.1167587
1544,1544,Upstate New York,German,0.0,0.16219142,0.28815085,0.009607483,0.0,0.1778472959995269,0.0,0.0,0.0,0.0342454388737678,0.0007242863
1545,1545,Upstate New York,Germany,0.0,0.17455386,0.28286725,0.00963156,0.0,0.1964399069547653,0.0,0.0,0.0,0.0697380304336547,0.17169109
1546,1546,One,three,0.0,0.3280857,0.6527285,0.17988516,0.0,0.3625750839710235,0.0,0.0,0.0,0.2810713648796081,0.062455498
1547,1547,One,Two,0.0,0.51924205,0.686837,0.25660878,0.0,0.5771681070327759,0.0,0.0,0.0,0.4376553297042846,0.0401029
1548,1548,Tom Petty and the Heartbreakers,Sierra Leone's Refugee All Stars,0.0,0.15652199,0.30604956,0.00998341,0.0,0.1201231107115745,0.0,0.0,0.0,0.0259897988289594,0.026274582
1549,1549,Tom Petty and the Heartbreakers,Aerosmith,0.0,0.18843503,0.29267192,0.010999509,0.0,0.1731804609298706,0.0,0.0,0.0,-0.0296779386699199,0.10702255
1550,1550,Tom Petty and the Heartbreakers,Andrés Cantor,0.0,0.1718101,0.2783838,0.009855066,0.0,0.1418058723211288,0.0,0.0,0.0,0.0506049133837223,0.21521685
1551,1551,two,protons,0.0,0.22522789,0.36020795,0.011358013,0.0,0.252405971288681,0.0,0.0,0.0,0.0582650303840637,0.04753113
1552,1552,two,98,0.0,0.16696674,0.42093545,0.02153138,0.0,0.1980825364589691,0.0,0.0,0.0,0.0503109544515609,0.07849433
1553,1553,two,two points,2.0,0.5701203,0.6950617,0.7815671,0.6666666666666666,0.5146633386611938,0.0,0.6666666666666666,0.2631578947368421,0.4451606273651123,0.25736818
1554,1554,southeastern,east africa,0.0,0.43210432,0.3674684,0.009979866,0.0,0.4350682497024536,0.0,0.0,0.0,0.2427780479192733,0.38848037
1555,1555,southeastern,Indian Ocean,0.0,0.1301422,0.30409512,0.009896129,0.0,0.1422751545906067,0.0,0.0,0.0,-0.0004369420930743,0.080109335
1556,1556,southeastern,the coast of East Africa,0.0,0.3590147,0.37701765,0.009307845,0.0,0.3633255958557129,0.0,0.0,0.0,0.2651986181735992,0.03249371
1557,1557,southeastern,southeastern coast of Africa,2.0,0.66215456,0.5970448,0.29382625,0.4,0.6275449991226196,0.0,0.4,0.1351351351351351,0.6586538553237915,0.09227585
1558,1558,southeastern,Africa,2.0,0.07406944,0.36202562,0.009750044,0.0,0.1136310026049614,0.0,0.0,0.0,-0.015693424269557,0.07857006
1559,1559,1971,"April 12, 1971",0.0,0.63564396,0.6177193,0.4284588,0.5,0.628288984298706,0.0,0.5,0.1351351351351351,0.6680206060409546,0.051041473
1560,1560,1971,1970,0.0,0.7192334,0.8854733,0.44372028,0.0,0.7228389978408813,0.0,0.0,0.0,0.6041352152824402,0.5397314
1561,1561,1971,1969,1.0,0.6752662,0.83645254,0.2517318,0.0,0.698972761631012,0.0,0.0,0.0,0.5537378787994385,0.28042182
1562,1562,between 1922 and 1931,1965,0.0,0.1343656,0.4774723,0.011871257,0.0,0.1389335989952087,0.0,0.0,0.0,0.0133751165121793,0.022795895
1563,1563,none,115,0.0,0.23650093,0.42480144,0.027850484,0.0,0.262794554233551,0.0,0.0,0.0,0.0730190202593803,0.2776883
1564,1564,none,1521,0.0,0.17048207,0.2805229,0.028212128,0.0,0.1915302574634552,0.0,0.0,0.0,0.002332467585802,0.69951046
1565,1565,none,13 killed,0.0,0.07531743,0.33128336,0.011415083,0.0,0.0599695593118667,0.0,0.0,0.0,0.0364313833415508,0.0
1566,1566,none,2459,0.0,0.16658905,0.29331553,0.012100785,0.0,0.187993511557579,0.0,0.0,0.0,0.0337571501731872,0.6933523
1567,1567,none,2084 men,0.0,0.05161858,0.29965493,0.0101276385,0.0,0.048992421478033,0.0,0.0,0.0,-0.0446343757212162,0.6273314
1568,1568,none,0,0.0,0.2144553,0.3804112,0.09314527,0.0,0.2345756143331527,0.0,0.0,0.0,0.4368828535079956,
1569,1569,none,105,0.0,0.23016869,0.43036002,0.0250803,0.0,0.2636479139328003,0.0,0.0,0.0,0.0549156740307807,0.5709002
1570,1570,none,333,0.0,0.17131644,0.43892002,0.019885315,0.0,0.1947620213031768,0.0,0.0,0.0,0.0105021316558122,0.05312894
1571,1571,Miami,Southampton,0.0,0.1986495,0.41798747,0.00974927,0.0,0.2757661938667297,0.0,0.0,0.0,0.0967959910631179,0.066017784
1572,1572,Miami,Barcelona,1.0,0.2542066,0.45527655,0.013633232,0.0,0.3348970413208008,0.0,0.0,0.0,0.2402736693620681,0.015889553
1573,1573,Miami,"Barcelona, Spain",1.0,0.22277461,0.39970708,0.009875844,0.0,0.2526035606861114,0.0,0.0,0.0,0.2217609733343124,0.054863248
1574,1574,eastern Turkey,the mountains of eastern anatolia,0.0,0.5185306,0.61822927,0.023994543,0.3333333333333333,0.5183708667755127,0.0,0.2857142857142857,0.1063829787234042,0.5606595873832703,0.034952525
1575,1575,eastern Turkey,Al-Qurnah,0.0,0.11439951,0.22972566,0.009301195,0.0,0.102542296051979,0.0,0.0,0.0,0.033815398812294,0.006886221
1576,1576,eastern Turkey,the Persian Gulf,0.0,0.14958827,0.404114,0.009355688,0.0,0.1588808298110962,0.0,0.0,0.0,0.0701193884015083,0.41566923
1577,1577,the 1st century,by 361 AD,0.0,0.21512853,0.36821163,0.099317744,0.0,0.2148903310298919,0.0,0.0,0.0,0.1253556311130523,0.05297593
1578,1578,the 1st century,361 AD,0.0,0.1613752,0.36366138,0.12665725,0.0,0.1556824147701263,0.0,0.0,0.0,0.1067380458116531,0.017991396
1579,1579,the 1st century,By the 4th century,0.0,0.34682643,0.83166003,0.24514356,0.4,0.289086252450943,0.0,0.5714285714285715,0.2564102564102564,0.2642022669315338,0.086765945
1580,1580,the 1st century,"3 March 321,",0.0,0.15701151,0.3621441,0.009450795,0.0,0.1514770090579986,0.0,0.0,0.0,0.1076202690601348,0.19273105
1581,1581,the 1st century,by the 2nd century,2.0,0.6186864,0.85187715,0.30483732,0.4,0.5951593518257141,0.0,0.5714285714285715,0.2564102564102564,0.6241593360900879,0.2130547
1582,1582,Larry Smith,Larry Bloom,0.0,0.43254125,0.615964,0.08743735,0.5,0.415623128414154,0.0,0.5,0.25,0.2304962873458862,0.565626
1583,1583,Larry Smith,Bridgette Doremus,0.0,0.036103155,0.2288927,0.012003612,0.0,-0.0041652088984847,0.0,0.0,0.0,-0.0067217284813523,0.059066787
1584,1584,Larry Smith,Ian Mackley,0.0,0.15408714,0.271853,0.011454053,0.0,0.1532401144504547,0.0,0.0,0.0,0.0405670441687107,0.09494087
1585,1585,Darwinian evolutionary theory,Herbert Spencer,0.0,0.24844354,0.28437608,0.009681274,0.0,0.2439881265163421,0.0,0.0,0.0,0.1364173144102096,0.13400069
1586,1586,Darwinian evolutionary theory,Principles of Biology,0.0,0.37271896,0.37635982,0.046585586,0.0,0.3526191711425781,0.0,0.0,0.0,0.3476069271564483,0.118812494
1587,1587,Darwinian evolutionary theory,Charles Darwin,2.0,0.62755233,0.49714375,0.6254542,0.0,0.6618727445602417,0.0,0.0,0.0,0.6878541707992554,0.34064862
1588,1588,constantly,moments before waking,0.0,0.104131766,0.28154868,0.014189359,0.0,0.0938418954610824,0.0,0.0,0.0,0.0214734710752964,0.11595486
1589,1589,constantly,a basic level,0.0,0.09009983,0.31011704,0.17714146,0.0,0.0763521939516067,0.0,0.0,0.0,-0.0159588493406772,0.6386623
1590,1590,constantly,the fourth week,0.0,0.29178405,0.31805956,0.06748381,0.0,0.3180022239685058,0.0,0.0,0.0,0.2376673519611358,0.3347218
1591,1591,constantly,epinephrine,1.0,0.10048323,0.2345993,0.012849593,0.0,0.0991420298814773,0.0,0.0,0.0,0.0085743963718414,0.035938617
1592,1592,constantly,fight - or - flight response,2.0,0.10407861,0.29090336,0.0101456,0.0,0.0732016786932945,0.0,0.0,0.0,0.0351628586649894,0.06732934
1593,1593,constantly,fight-or-flight response,2.0,0.102818675,0.29090336,0.009386731,0.0,0.0865420848131179,0.0,0.0,0.0,0.036105889827013,0.17584531
1594,1594,John Rzeznik,Elton John,0.0,0.34379464,0.36299062,0.012007712,0.5,0.3326106071472168,0.0,0.5,0.25,0.2154221087694168,0.37092626
1595,1595,John Rzeznik,Carlotta Campion,0.0,0.053634904,0.21127293,0.009388589,0.0,0.0291805006563663,0.0,0.0,0.0,0.0313729904592037,0.6439242
1596,1596,John Rzeznik,goo goo dolls,1.0,0.0,0.20295131,0.009121051,0.0,-0.0858051925897598,0.0,0.0,0.0,-0.0469297692179679,0.059630122
1597,1597,Mavis Staples,Lindsey Buckingham,0.0,0.17136131,0.23176152,0.009857393,0.0,0.1364483833312988,0.0,0.0,0.0,-0.1841474026441574,0.010477074
1598,1598,many,65,0.0,0.19951023,0.4228984,0.06391446,0.0,0.2638398110866546,0.0,0.0,0.0,0.0947053954005241,0.2199654
1599,1599,many,four,0.0,0.1705564,0.4967342,0.14113303,0.0,0.2130119800567627,0.0,0.0,0.0,-0.0636131167411804,0.036770944
1600,1600,many,over 2080,1.0,0.15988235,0.3473114,0.013425526,0.0,0.1750639379024505,0.0,0.0,0.0,0.1164636015892028,0.06811187
1601,1601,many,2080,1.0,0.18079403,0.3432076,0.01182061,0.0,0.2179572880268097,0.0,0.0,0.0,0.0973799526691436,0.069141574
1602,1602,many,over 1100,1.0,0.20464969,0.37335008,0.015367947,0.0,0.2065987884998321,0.0,0.0,0.0,0.1918059587478637,0.28801087
1603,1603,many,over 200,1.0,0.25281268,0.41645712,0.29419863,0.0,0.2787128388881683,0.0,0.0,0.0,0.1982517838478088,0.07158007
1604,1604,Hephaestus,Peleus,0.0,0.49685055,0.4970536,0.054318897,0.0,0.5602735280990601,0.0,0.0,0.0,0.4796335697174072,0.0074561276
1605,1605,Hephaestus,the god hephaestus,1.0,0.8101952,0.8540783,0.8287868,0.6666666666666666,0.8127590417861938,0.0,0.5,0.1785714285714285,0.7635335922241211,0.0
1606,1606,Andrée Bernard,michael dunn,0.0,0.13964602,0.31658477,0.01031614,0.0,0.1243986189365387,0.0,0.0,0.0,-0.0200459156185388,0.063753374
1607,1607,Andrée Bernard,Lennard Pearce,0.0,0.19356526,0.2764509,0.010533856,0.0,0.1764126121997833,0.0,0.0,0.0,0.0357689224183559,0.0
1608,1608,Andrée Bernard,Jennifer Lawrence,0.0,0.17799763,0.3240382,0.009828933,0.0,0.1493502259254455,0.0,0.0,0.0,0.0645922869443893,0.11988748
1609,1609,Andrée Bernard,tefan avr,0.0,0.15068054,0.2471823,0.011216037,0.0,0.1239479780197143,0.0,0.0,0.0,-0.0090390164405107,0.08983411
1610,1610,Andrée Bernard,Vas Blackwood,0.0,0.034862973,0.26690227,0.009809808,0.0,0.022366689518094,0.0,0.0,0.0,-0.1060899198055267,0.20514074
1611,1611,Andrée Bernard,tamzin outhwaite,0.0,0.04337194,0.2235673,0.010545313,0.0,0.0110323242843151,0.0,0.0,0.0,0.0111518539488315,0.1961607
1612,1612,Andrée Bernard,Sarah Duncan,0.0,0.16407035,0.27197376,0.009832042,0.0,0.1691233813762664,0.0,0.0,0.0,0.0075846444815397,0.46395385
1613,1613,Andrée Bernard,John Challis,0.0,0.09217431,0.2714508,0.010103322,0.0,0.0820982381701469,0.0,0.0,0.0,0.0121777951717376,0.7911331
1614,1614,Andrée Bernard,Andrée Bernard,2.0,0.99999976,1.0000001,0.9357593,0.5,1.0000007152557373,0.0,0.6666666666666666,0.25,0.9999994039535522,0.03532086
1615,1615,thirteenth,death anniversary,0.0,0.19866778,0.33229035,0.009430087,0.0,0.2103544175624847,0.0,0.0,0.0,0.0854751914739608,0.09580948
1616,1616,thirteenth,Daswan,0.0,0.19641693,0.29114008,0.00981622,0.0,0.211310863494873,0.0,0.0,0.0,0.0673614293336868,0.11452457
1617,1617,thirteenth,babang luksa,0.0,0.11814059,0.28063193,0.009751283,0.0,0.0996036902070045,0.0,0.0,0.0,-0.1153484284877777,0.026486598
1618,1618,thirteenth,Namakarana,0.0,0.16565967,0.26184368,0.009579474,0.0,0.1787314116954803,0.0,0.0,0.0,0.0493645370006561,0.0
1619,1619,thirteenth,gije,0.0,0.21673277,0.28134757,0.01265038,0.0,0.2389088422060012,0.0,0.0,0.0,-0.0721211954951286,0.044333804
1620,1620,thirteenth,yahrzeit,0.0,0.23813723,0.2475034,0.0150762675,0.0,0.2631717622280121,0.0,0.0,0.0,0.1031054779887199,0.026959548
