,answer1,answer2,label,sas,f1,berttrained,bertvanilla,bi_encoder,bleu,rouge_L,meteor
350,not to grant a consent search,not to talk to police officers,0.0,0.0182974357157945,0.3636363636363636,0.4108545482158661,0.5379422903060913,0.3968550860881805,0.0,0.3333333333333333,0.1666666666666666
351,suspect's talking to criminal investigators,responding to investigators' questions,1.0,0.6084908246994019,0.4444444444444445,0.5467888116836548,0.6116505265235901,0.5127239227294922,0.0,0.4,0.196078431372549
352,"lack of understanding of the legal ramifications,",a suspect's talking to criminal investigators,0.0,0.0122597906738519,0.0,0.1288255453109741,0.3808072209358215,0.0524623431265354,0.0,0.0,0.0
353,use the arrest as an opportunity,civil disobedience,0.0,0.0358196794986724,0.0,0.2016167938709259,0.2759808897972107,0.1812120378017425,0.0,0.0,0.0
354,legitimacy of a particular law,laws,1.0,0.5651628375053406,0.0,0.4394172728061676,0.5144339799880981,0.4302455186843872,0.0,0.0,0.3571428571428571
355,does not infringe the rights of others,don't believe in the legitimacy of any government,0.0,0.0146038895472884,0.1538461538461538,0.1784653812646865,0.5081219077110289,0.1434277892112732,0.0,0.25,0.1136363636363636
356,I feel I did the right thing by violating this particular law,proud of it,1.0,0.1747960597276687,0.0,0.2704821825027466,0.3421837985515594,0.2551159858703613,0.0,0.0,0.0
357,Guilt implies wrong-doing,guilty of doing no wrong,0.0,0.4835450947284698,0.0,0.3868315815925598,0.6017999053001404,0.3526809513568878,0.0,0.2222222222222222,0.0
358,creative plea,no contest,0.0,0.1327561289072036,0.0,0.3234674036502838,0.2788991332054138,0.3544197380542755,0.0,0.0,0.0
359,tempted to enter the test site,protest,0.0,0.4114840626716614,0.0,0.2064156830310821,0.3690838813781738,0.2141054272651672,0.0,0.0,0.0
360,arrested,arrest,2.0,0.9509276151657104,0.0,0.8966060280799866,0.7388671636581421,0.898115873336792,0.0,0.0,0.5
361,accept jail penitently,is to switch suddenly to a spirit of subservience,0.0,0.00943567417562,0.0,0.2725630700588226,0.2888173460960388,0.2219273298978805,0.0,0.0,0.0
362,plea bargain,plead guilty to one misdemeanor count and receive no jail time,1.0,0.5106958150863647,0.0,0.1668726950883865,0.3716831803321838,0.0907980725169181,0.0,0.0,0.0
363,defiant speech,allocution,2.0,0.0093976082280278,0.0,0.1472804397344589,0.2621984779834747,0.1513115614652633,0.0,0.0,0.0
364,lack of remorse,the judge increased her sentence,0.0,0.0124261071905493,0.0,-0.0063527435995638,0.37197145819664,-0.0433888062834739,0.0,0.0,0.0
365,likelihood of repeating,a lack of remorse,0.0,0.0095501849427819,0.3333333333333333,0.1812478154897689,0.4578448534011841,0.1499379873275756,0.0,0.2857142857142857,0.1282051282051282
366,mistreatment from government officials,sentence,0.0,0.0101970545947551,0.0,0.0817554146051406,0.284446507692337,0.0787667855620384,0.0,0.0,0.0
367,acquittal and avoid imprisonment,to use the proceedings as a forum,0.0,0.0347275584936142,0.0,0.2627243399620056,0.3311973214149475,0.2151703238487244,0.0,0.0,0.0
368,use the proceedings as a forum,win an acquittal and avoid imprisonment,0.0,0.0647047311067581,0.0,0.2454433441162109,0.3648061454296112,0.1964062750339508,0.0,0.0,0.0
369,inform the jury and the public of the political circumstances,plead not guilty,0.0,0.0245651341974735,0.0,0.1150241270661354,0.325377494096756,0.0185474324971437,0.0,0.0,0.0
370,general disobedience,great amount of it,0.0,0.3779015839099884,0.0,0.105616383254528,0.2797715663909912,0.0818172246217727,0.0,0.0,0.0
371,neither conscientious nor of social benefit,any great amount of it would undermine the law,0.0,0.019569119438529,0.1428571428571428,0.1130244061350822,0.3294776678085327,0.0611235983669757,0.0,0.1333333333333333,0.0574712643678161
372,breaking the law for self-gratification,it would undermine the law by encouraging general disobedience,0.0,0.326366662979126,0.1666666666666666,0.4103683233261108,0.4102634787559509,0.4052298963069916,0.0,0.2666666666666666,0.2180232558139535
373,not being a civil disobedient,conscientious lawbreakers must be punished,0.0,0.1437695175409317,0.0,0.3016175627708435,0.389229416847229,0.2418041825294494,0.0,0.0,0.1
374,avoiding attribution,viewed as not being a civil disobedient,0.0,0.0093312039971351,0.0,0.2394955456256866,0.2738270163536072,0.2482684850692749,0.0,0.0,0.0
375,competing harms defense,necessity defense,1.0,0.2123623341321944,0.4,0.5874021053314209,0.4903416335582733,0.5988601446151733,0.0,0.4,0.2380952380952381
376,incapacitation,achieving crime control,0.0,0.0093526151031255,0.0,0.2273943722248077,0.2544040977954864,0.2051334381103516,0.0,0.0,0.0
377,would do more harm than good,it focuses attention on the threat of punishment and not the moral reasons to follow this law,0.0,0.2465390861034393,0.0,0.2307634055614471,0.3369209766387939,0.1977346688508987,0.0,0.0,0.0
378,the state,judges,0.0,0.0098161827772855,0.0,0.2355459332466125,0.3782350718975067,0.2826934456825256,0.0,0.0,0.0
379,moral reasons to follow this law,whether it would do more harm than good,0.0,0.1617167741060257,0.0,0.1596842259168625,0.3073981404304504,0.1233096793293953,0.0,0.0,0.0
380,Industrial,heavy civil or heavy engineering,0.0,0.0316305756568908,0.0,0.2936511933803558,0.3462691605091095,0.309595912694931,0.0,0.0,0.0
381,ENR,Engineering News-Record (ENR),2.0,0.6585041284561157,0.5,0.6697843670845032,0.6130898594856262,0.6501399278640747,0.0,0.4,0.108695652173913
382,Working versions of 3D-printing building technology are already printing,2014,0.0,0.1533581465482711,0.0,-0.0811192020773887,0.2824776470661163,-0.1419410407543182,0.0,0.0,0.0
383,the project coordinator,the architect or engineer,0.0,0.0419413074851036,0.0,0.3261615335941314,0.5130243301391602,0.3425133526325226,0.0,0.2857142857142857,0.1282051282051282
384,Orthodox Christians,Roman Catholic,0.0,0.1573203206062317,0.0,0.270897775888443,0.4980649948120117,0.3060195446014404,0.0,0.0,0.0
385,religious,the usual academic subjects,0.0,0.0112406285479664,0.0,0.1450878083705902,0.3500159680843353,0.1591732501983642,0.0,0.0,0.0
386,expulsion,offer a higher quality of education,0.0,0.0093950796872377,0.0,0.1255453824996948,0.3627699613571167,0.1086641401052475,0.0,0.0,0.0
387,0.5,6.1,0.0,0.2028200924396515,0.0,0.4197454154491424,0.8014976978302002,0.4402221441268921,0.0,0.0,0.0
388,vocational,secondary or post-secondary,0.0,0.03843904286623,0.0,0.2539227902889251,0.3710790276527405,0.2620742321014404,0.0,0.0,0.0
389,National School,National Type,0.0,0.1028525307774543,0.5,0.6087995171546936,0.5595411658287048,0.6237790584564209,0.0,0.5,0.25
390,60,all,0.0,0.0664465501904487,0.0,0.2304648458957672,0.3887892365455627,0.2759288251399994,0.0,0.0,0.0
391,Society of St Pius X,Catholic schismatic,0.0,0.0160796754062175,0.0,0.2191493660211563,0.2934079468250275,0.2237978279590606,0.0,0.0,0.0
392,government schools formerly reserved for white children,semi-private,1.0,0.0192956067621707,0.0,0.1458251625299453,0.2846319675445557,0.1335333585739135,0.0,0.0,0.0
393,voucher,pupils are free to choose a private school,0.0,0.0177547838538885,0.0,0.0729354247450828,0.2760980427265167,0.0460117571055889,0.0,0.0,0.0
394,white,African-American,0.0,0.0107758669182658,0.0,0.1606599539518356,0.3316681385040283,0.1767557114362716,0.0,0.0,0.0
395,"identify, recruit",Conant devised programs,0.0,0.0095152463763952,0.0,0.2506041526794433,0.2943113446235657,0.2733196914196014,0.0,0.0,0.0
396,Allston,on a 358-acre (145 ha) campus,0.0,0.0182371400296688,0.0,0.1212159022688865,0.3021172881126404,0.0910439640283584,0.0,0.0,0.0
397,30% loss,$12 billion,0.0,0.1066949367523193,0.0,0.0881367549300193,0.4124325811862945,0.0641738176345825,0.0,0.0,0.0
398,Benjamin Netanyahu,Benazir Bhutto,0.0,0.0106767453253269,0.0,0.4224974811077118,0.2792115807533264,0.4189470112323761,0.0,0.0,0.0
399,Timucua,Mocama,0.0,0.0287200398743152,0.0,0.3329484760761261,0.2822161018848419,0.4051380157470703,0.0,0.0,0.0
400,Battle of Cedar Creek,1864,0.0,0.00966362003237,0.0,-0.0450864993035793,0.3108557164669037,-0.0318157412111759,0.0,0.0,0.0
401,Gilded Age,Reconstruction,0.0,0.0098935421556234,0.0,0.1108143776655197,0.3265095055103302,0.1312077343463897,0.0,0.0,0.0
402,Spanish moss,kitchen fire,0.0,0.0105522517114877,0.0,0.1223718151450157,0.293381005525589,0.1415983438491821,0.0,0.0,0.0
403,voters approved the plan,governments merged to create the Consolidated City of Jacksonville,0.0,0.0106476871296763,0.0,0.2071074098348617,0.4131296277046204,0.1855516135692596,0.0,0.1538461538461538,0.0588235294117647
404,"""Bold New City of the South""",Consolidated City of Jacksonville,1.0,0.1061526611447334,0.4444444444444445,0.2589118480682373,0.5302765369415283,0.1954122781753539,0.0,0.4,0.4261363636363636
405,tallest building in Downtown Jacksonville,"tallest precast, post-tensioned concrete structure",1.0,0.420377254486084,0.2,0.3806968033313751,0.4192805588245392,0.3195991218090057,0.0,0.1818181818181818,0.0847457627118644
406,28,42,0.0,0.0203306972980499,0.0,0.3633170127868652,0.7465599179267883,0.4327399730682373,0.0,0.0,0.0
407,mild,mild and sunny.,1.0,0.7134000062942505,0.5,0.6942973136901855,0.7013658285140991,0.6903566718101501,0.0,0.5,0.1351351351351351
408,2008,Fay,0.0,0.0099779115989804,0.0,0.1982687413692474,0.3129615783691406,0.2508860230445862,0.0,0.0,0.0
409,about 3.5 billion people,50%,0.0,0.0174180176109075,0.0,0.0414690859615802,0.3848932385444641,0.0364435762166976,0.0,0.0,0.0
410,the methodology used,"""silly argument"" and ""a non-issue . . . a diversion.""",0.0,0.0098628215491771,0.0,0.0301164537668228,0.4014310836791992,-0.0449630506336689,0.0,0.0,0.0
411,a diversion,the basis of the methodology used,0.0,0.0443113408982753,0.0,0.0290407445281744,0.439058244228363,-0.0095301531255245,0.0,0.0,0.0
412,Institute for Policy Studies,PolitiFact,1.0,0.009650426916778,0.0,0.3471697568893432,0.2428219169378281,0.3722020387649536,0.0,0.0,0.0
413,"differences in value added by labor, capital and land",differences in value added by different classifications of workers,1.0,0.6884640455245972,0.5555555555555556,0.6261816024780273,0.7070273756980896,0.5906699299812317,0.4463236137853328,0.5555555555555556,0.5472527472527473
414,marginal value added of each economic actor,differences in value,0.0,0.335251659154892,0.2,0.397500991821289,0.4645379483699799,0.3813213109970093,0.0,0.2,0.1470588235294117
415,value added by different classifications of workers,"value added by labor, capital and land",1.0,0.5070723295211792,0.4285714285714285,0.5738809108734131,0.6209310293197632,0.5615529417991638,0.0,0.4285714285714285,0.3727144866385373
416,reduce costs and maximize profits,substitution of capital equipment for labor,0.0,0.0837759003043174,0.0,0.3747681081295013,0.3538353443145752,0.3784430325031281,0.0,0.0,0.0
417,less workers are required,"raises the productivity of each worker,",1.0,0.2324693500995636,0.0,0.2613096237182617,0.4663258194923401,0.1571179628372192,0.0,0.0,0.0746268656716417
418,rising levels of property income,downward pressure on wages,0.0,0.0216171778738498,0.0,0.2525916397571563,0.3969226181507111,0.2195454686880112,0.0,0.0,0.0
419,reduce costs and maximize profits,raises the productivity of each worker,1.0,0.0188500676304102,0.0,0.4477472901344299,0.4235545992851257,0.4490356743335724,0.0,0.0,0.0
420,substitute capital equipment,pressure to reduce costs and maximize profits,0.0,0.0169126708060503,0.0,0.2675095796585083,0.3045523166656494,0.2652746438980102,0.0,0.0,0.0
421,productivity,organic composition of capital,0.0,0.0209922529757022,0.0,0.3028485774993896,0.3715076744556427,0.324714869260788,0.0,0.0,0.0
422,workers wages,wages,2.0,0.8772705197334291,0.6666666666666666,0.7680680155754089,0.7716619968414307,0.7716720104217529,0.0,0.6666666666666666,0.4545454545454545
423,prices,function of market price of skill,0.0,0.5432868003845215,0.0,0.4370033144950866,0.5320309400558472,0.4419021606445313,0.0,0.0,0.0909090909090909
424,unfair,high levels of inequality,1.0,0.4269396364688873,0.0,0.3125072717666626,0.3331843316555023,0.3090763688087463,0.0,0.0,0.0
425,Competition amongst workers,high demand,0.0,0.1615269035100937,0.0,0.2324870824813842,0.3195967972278595,0.2495760321617126,0.0,0.0,0.0
426,low demand,high supply,0.0,0.1936248391866684,0.0,0.5133721828460693,0.6098394393920898,0.5479670166969299,0.0,0.0,0.0
427,low wage,competition,0.0,0.1230506673455238,0.0,0.1169202402234077,0.2840255796909332,0.1423205584287643,0.0,0.0,0.0
428,expendable nature of the worker,(high supply) competing for a job that few require (low demand),0.0,0.0322224982082843,0.0,0.2818786799907684,0.3364947140216827,0.2730376124382019,0.0,0.0,0.0
429,top tax rate,progressive tax,0.0,0.491800457239151,0.4,0.6392013430595398,0.5641831755638123,0.6411492228507996,0.0,0.4,0.2380952380952381
430,tax system,progressive tax system,1.0,0.5975171327590942,0.8,0.8234840631484985,0.8251426219940186,0.7822669744491577,0.0,0.8,0.6465517241379309
431,steeper tax,social spending,0.0,0.0101179582998156,0.0,0.2202436774969101,0.2837163507938385,0.2421175688505173,0.0,0.0,0.0
432,the Gini index,Gini,2.0,0.6769019961357117,0.6666666666666666,0.7265958786010742,0.7875571250915527,0.7554922699928284,0.0,0.5,0.4166666666666667
433,access to education,Education,1.0,0.8605592250823975,0.5,0.7201970219612122,0.7069438695907593,0.7508819103240967,0.0,0.5,0.4166666666666667
434,optional education,education,1.0,0.7760239839553833,0.6666666666666666,0.5788638591766357,0.7262765765190125,0.5507045984268188,0.0,0.6666666666666666,0.4545454545454545
435,savings and investment,"education,",0.0,0.0093012070283293,0.0,0.3795835971832275,0.4647730588912964,0.3781938552856445,0.0,0.0,0.0
436,gender inequality in education,education,1.0,0.4873639643192291,0.4,0.5535998344421387,0.6221099495887756,0.5415893793106079,0.0,0.4,0.3846153846153847
437,period of compression,decrease in wages,0.0,0.3055516481399536,0.0,0.2374988943338394,0.4011389315128326,0.227073073387146,0.0,0.0,0.0
438,gender inequality in education,low economic growth,0.0,0.0093769906088709,0.0,0.2129528224468231,0.3472226858139038,0.2275726050138473,0.0,0.0,0.0
439,unions,union membership,1.0,0.7032852172851562,0.0,0.7515878081321716,0.6095173954963684,0.7289965152740479,0.0,0.0,0.2631578947368421
440,technological changes and globalization,decline of organized labor,0.0,0.00906727835536,0.0,0.1545362323522567,0.3773821294307709,0.1282131522893905,0.0,0.0,0.0
441,less willing to travel or relocate,women not taking jobs due to marriage or pregnancy,0.0,0.0093584042042493,0.2666666666666666,0.2770805954933166,0.4560549855232239,0.2488432973623276,0.0,0.2666666666666666,0.1149425287356322
442,Gender,ranges from 53% in Botswana to -40% in Bahrain,0.0,0.0098769646137952,0.0,0.1032477915287017,0.2941996157169342,0.0679406598210334,0.0,0.0,0.0
443,relatively equal,low,0.0,0.0099166706204414,0.0,0.1508135199546814,0.3041997253894806,0.1479838788509369,0.0,0.0,0.0
444,greater return of capital,wealth condensation,0.0,0.3703290224075317,0.0,0.3117708265781402,0.3228567838668823,0.3338695764541626,0.0,0.0,0.0
445,larger fortunes,wealth condensation,0.0,0.5616962909698486,0.0,0.3642991781234741,0.3258109092712402,0.3584131896495819,0.0,0.0,0.0
446,human capital is neglected,a lower level of economic utility in society,0.0,0.263066291809082,0.0,0.244639053940773,0.3487801253795624,0.2410693168640137,0.0,0.0,0.0
447,among states in the US with larger income inequalities,countries with bigger income inequalities,1.0,0.4573527276515961,0.4615384615384615,0.815969705581665,0.7990515232086182,0.8205916285514832,0.0,0.4285714285714285,0.7349537037037037
448,a great deal of utility,basic necessities,0.0,0.2446198910474777,0.0,0.2754203677177429,0.2934022843837738,0.2451289743185043,0.0,0.0,0.0
449,higher aggregate utility,population-wide satisfaction and happiness,0.0,0.0429007560014724,0.0,0.3358471095561981,0.3152710199356079,0.3513614535331726,0.0,0.0,0.0
450,evidence,prevent growth,0.0,0.0134377721697092,0.0,0.1596229970455169,0.3367545008659363,0.1994389295578003,0.0,0.0,0.0
451,redistributive taxation,fertility,0.0,0.0090739345178008,0.0,0.2802712023258209,0.2790678739547729,0.303090900182724,0.0,0.0,0.0
452,reduction,halve poverty,0.0,0.0103360814973711,0.0,0.3919807970523834,0.319921612739563,0.4082973003387451,0.0,0.0,0.0
453,residents willing to pay higher market rate for housing,gentrification of older neighbourhoods,1.0,0.0309397689998149,0.0,0.3086882829666137,0.3427924811840057,0.2725202441215515,0.0,0.0,0.0
454,emissions per person,this multiplier,0.0,0.0128318462520837,0.0,0.2562346160411834,0.2759802937507629,0.270961582660675,0.0,0.0,0.0
455,environmental degradation,this as well,0.0,0.0345615707337856,0.0,0.1730626970529556,0.3392427861690521,0.1768505275249481,0.0,0.0,0.0
456,"5,000","around 15,000",0.0,0.314514696598053,0.0,0.4534015655517578,0.7888174057006836,0.4384354650974273,0.0,0.4,0.0
457,various academic disciplines,"the world's first man-made, self-sustaining nuclear reaction",0.0,0.009258035570383,0.0,0.0287633147090673,0.2917124330997467,-0.0473889708518981,0.0,0.0,0.0
458,several regional colleges and universities,"Des Moines College, Kalamazoo College, Butler University, and Stetson University",0.0,0.2881920933723449,0.1333333333333333,0.3674573600292206,0.4522986710071564,0.3605731725692749,0.0,0.1333333333333333,0.1229508196721311
459,passed,Several University of Chicago professors,0.0,0.013009188696742,0.0,0.0145547688007354,0.3340559303760529,-0.0259916689246892,0.0,0.0,0.0
460,1910,Several University of Chicago professors,0.0,0.0095591060817241,0.0,0.1998309195041656,0.3113726377487182,0.1853052973747253,0.0,0.0,0.0
461,after their second year,early 1950s,0.0,0.0092372223734855,0.0,0.0738164484500885,0.3236765265464783,0.0489163994789123,0.0,0.0,0.0
462,"Cobb, Shepley, Rutan and Coolidge, Holabird & Roche,",Henry Ives Cobb,1.0,0.4363983571529389,0.2,0.3163099884986877,0.3650338649749756,0.2769127190113068,0.0,0.2,0.1282051282051282
463,a board of trustees,The Board of Trustees,2.0,0.955896258354187,1.0,0.9068734049797058,0.9085503220558168,0.9293217658996582,0.0,0.75,0.7361111111111112
464,Robert Zimmer,Daniel Diermeier,0.0,0.0131550161167979,0.0,0.2557425498962402,0.3156440556049347,0.2592036724090576,0.0,0.0,0.0
465,Miller–Urey experiment,Chicago Pile-1,0.0,0.009570475667715,0.0,0.1676189750432968,0.3069857060909271,0.1696815192699432,0.0,0.0,0.0
466,Alpha Phi Omega,Four,0.0,0.0099231898784637,0.0,0.1186835765838623,0.2754660546779633,0.1282540410757064,0.0,0.0,0.0
467,Arthur H. Compton,Robert A. Millikan,0.0,0.0168408472090959,0.0,0.3053912222385406,0.4546014666557312,0.2770266532897949,0.0,0.0,0.0
468,Yuan T. Lee,Glenn T. Seaborg,0.0,0.0147972973063588,0.3333333333333333,0.2283054143190384,0.5448740124702454,0.1642242968082428,0.0,0.3333333333333333,0.1666666666666666
469,David Bevington,John Mearsheimer and Robert Pape,0.0,0.009491036646068,0.0,0.2556852400302887,0.3406831324100494,0.2374586015939712,0.0,0.0,0.0
470,Yuán Cháo,元朝,0.0,0.0098231937736272,0.0,0.236682653427124,0.4707608819007874,0.2397903800010681,0.0,0.0,0.0
471,Song dynasty,Mongol Empire,0.0,0.0108594084158539,0.0,0.3150418102741241,0.4319038987159729,0.3469715416431427,0.0,0.0,0.0
472,3,three,2.0,0.947051167488098,0.0,0.9219055771827698,0.7167143821716309,0.936853289604187,0.0,0.0,0.5
473,south,the western frontier,0.0,0.0116463843733072,0.0,0.2090273052453994,0.3892387747764587,0.2477150857448578,0.0,0.0,0.0
474,Yangzi River basin,the Song dynasty,0.0,0.0093849841505289,0.0,0.2980327606201172,0.3302232325077057,0.3034659624099731,0.0,0.0,0.0
475,26 seconds off the modern Gregorian calendar,365.2425 days of the year,0.0,0.0927542448043823,0.0,0.3498501479625702,0.4217803180217743,0.344578742980957,0.0,0.1538461538461538,0.0961538461538461
476,a period of foreign domination,continuation of the Mongol Empire,0.0,0.0126174269244074,0.25,0.2304084151983261,0.4841449856758118,0.211754485964775,0.0,0.2,0.1
477,"Tang, Song, as well as Khitan Liao and Jurchen Jin dynasties",native Chinese dynasties,1.0,0.2934980988502502,0.1428571428571428,0.4118321239948272,0.41472128033638,0.3767807483673096,0.0,0.1428571428571428,0.125
478,western,Yuan dynasty,0.0,0.0095109427347779,0.0,0.1272551417350769,0.2949142456054687,0.1387045383453369,0.0,0.0,0.0
479,Shoushi Li,授時暦,0.0,0.0102348551154136,0.0,0.1777242720127105,0.2650889158248901,0.1464972198009491,0.0,0.0,0.0
480,four,Four,2.0,0.9493138194084167,1.0,0.9809837341308594,1.0000001192092896,0.9825791716575624,0.0,1.0,0.5
481,Chinese physicians were brought along military campaigns by the Mongols,to other parts of the empire,0.0,0.062341496348381,0.0,0.1942703872919082,0.4083020687103272,0.1578162908554077,0.0,0.125,0.078125
482,Ilkhanate,reaching the highest-post in the government,0.0,0.0105822002515196,0.0,0.0679555833339691,0.269459456205368,0.0480872616171836,0.0,0.0,0.0
483,"Besh Baliq, Almaliq, and Samarqand",Bukhara,0.0,0.0105153545737266,0.0,0.3576222062110901,0.3033463358879089,0.343209445476532,0.0,0.0,0.0
484,a Qara-Khitay (Khitan,Ahai,0.0,0.0140182888135314,0.0,0.285423994064331,0.2741889357566833,0.2996490299701691,0.0,0.0,0.0
485,Zhu Yuanzhang,thanks,0.0,0.0095298998057842,0.0,0.1066817864775657,0.1961591392755508,0.0845689922571182,0.0,0.0,0.0
486,Southern,southern,2.0,0.9405380487442015,1.0,0.902090072631836,1.0000008344650269,0.9340220093727112,0.0,1.0,0.5
487,"blood–brain barrier, blood–cerebrospinal fluid barrier",fluid–brain barriers,2.0,0.5233471989631653,0.0,0.7239291071891785,0.64435875415802,0.7338681221008301,0.0,0.2,0.2083333333333333
488,pattern recognition receptors,cells,0.0,0.0097835157066583,0.0,0.152909979224205,0.3404520750045776,0.1358513385057449,0.0,0.0,0.0
489,pH or available iron,balance of microbial populations,0.0,0.0107076298445463,0.0,0.1256476640701294,0.3128387033939361,0.0838086977601051,0.0,0.0,0.0
490,adaptive,strong response,0.0,0.0100690517574548,0.0,0.3254466950893402,0.3309696614742279,0.3069572448730469,0.0,0.0,0.0
491,cytotoxic or immunosuppressive drugs,Cytotoxic drugs,1.0,0.6932868957519531,0.6666666666666666,0.6788351535797119,0.7767507433891296,0.6548293828964233,0.0,0.6666666666666666,0.4545454545454545
492,adaptive immune system,the adaptive immune system,2.0,0.9693391919136048,1.0,0.9602351188659668,0.933456540107727,0.968268632888794,0.0,0.8571428571428571,0.754985754985755
493,bacteriophages,viral,0.0,0.0484804585576057,0.0,0.0947772711515426,0.2526304125785828,0.0937761291861534,0.0,0.0,0.0
494,protein A,G,0.0,0.0155690535902977,0.0,0.2375621646642685,0.4272677898406982,0.2672043144702911,0.0,0.0,0.0
495,Korean,onomist,0.0,0.0095226876437664,0.0,0.232796311378479,0.266297698020935,0.2905741035938263,0.0,0.0,0.0
496,World Meteorological Organization,WMO,2.0,0.3028862178325653,0.0,0.3760395348072052,0.2222531735897064,0.3996152877807617,0.0,0.0,0.0
497,United Nations Environment Programme,UNEP,2.0,0.8801038861274719,0.0,0.5368212461471558,0.2485343366861343,0.5745514035224915,0.0,0.0,0.0
498,available information about climate change based on published sources,peer-reviewed sources,0.0,0.2787599265575409,0.1818181818181818,0.476719856262207,0.4414404034614563,0.4858899712562561,0.0,0.1666666666666666,0.1851851851851852
499,"""business as usual"" (BAU)",enhanced greenhouse effect,0.0,0.0091103035956621,0.0,0.0507997833192348,0.2859382331371307,-0.0017684958875179,0.0,0.0,0.0
500,does not faithfully summarize the full WGI report,understates the uncertainty associated with climate models,0.0,0.0123552987352013,0.0,0.1998233199119568,0.3130508363246918,0.163380742073059,0.0,0.1333333333333333,0.0704225352112676
501,"fuel consumption, industrial production and so on",Greenhouse Gas Inventories,1.0,0.1809260994195938,0.0,0.3911003470420837,0.3555935919284821,0.3690024614334105,0.0,0.0,0.0
502,"""Variations of Snow and Ice in the past and at present on a Global and Regional Scale""",the IPCC from the WWF report,0.0,0.0092195179313421,0.0,0.1646446585655212,0.3923722505569458,0.100113958120346,0.0,0.0869565217391304,0.0684931506849315
503,"Jones et al. 1998, Pollack, Huang & Shen 1998, Crowley & Lowery 2000 and Briffa 2000",Jones et al. and Briffa reconstructions,1.0,0.6028684377670288,0.5,0.5500231385231018,0.6335692405700684,0.5465237498283386,0.0,0.5,0.7095046854082999
504,18 July 2000,May 2000,0.0,0.3483820259571075,0.4,0.617351770401001,0.730453372001648,0.6288352012634277,0.0,0.4,0.2380952380952381
505,14,Ten,0.0,0.262474924325943,0.0,0.4264966547489166,0.5656170845031738,0.4993306398391724,0.0,0.0,0.0
506,Ten,14,0.0,0.1374451220035553,0.0,0.4264966249465942,0.5656170845031738,0.4993306398391724,0.0,0.0,0.0
507,9–88 cm,0.5–1.4 m,0.0,0.0527411587536335,0.0,0.1662455201148986,0.5847134590148926,0.1223728582262992,0.0,0.0,0.0
508,50–140 cm,9–88 cm,0.0,0.2626094222068786,0.5,0.1410358399152755,0.7265641689300537,0.0670291855931282,0.0,0.3333333333333333,0.25
509,regional burden sharing conflicts,varying regional cost-benefit analysis and burden-sharing conflicts with regard to the distribution of emission reductions,1.0,0.6365406513214111,0.2222222222222222,0.6114926934242249,0.6360138058662415,0.6087393164634705,0.0,0.3809523809523809,0.0719424460431654
510,other scientific bodies,scientific papers and independently documented results,1.0,0.5072327256202698,0.2222222222222222,0.4627933502197265,0.4649069607257843,0.4396135509014129,0.0,0.2222222222222222,0.087719298245614
511,IPCC,the IPCC,2.0,0.9559227228164672,1.0,0.9313850402832032,0.9127925634384156,0.9424384832382202,0.0,0.6666666666666666,0.2631578947368421
512,composite number,primes,0.0,0.0098758311942219,0.0,0.2694289684295654,0.3408239185810089,0.2876437306404114,0.0,0.0,0.0
513,the statistical behaviour,distribution,0.0,0.0283540561795234,0.0,0.3395368158817291,0.3903829157352448,0.3753897249698639,0.0,0.0,0.0
514,prime ideals,prime elements,0.0,0.5859630107879639,0.5,0.7036796808242798,0.7208208441734314,0.7353872060775757,0.0,0.5,0.25
515,Christian Goldbach,mathematicians,0.0,0.0096930302679538,0.0,0.0812520384788513,0.2668743133544922,0.0729649811983108,0.0,0.0,0.0
516,the sum of divisors function,relationship of the number to its corresponding value of Euler's totient function,0.0,0.0266302563250064,0.2666666666666666,0.2823012173175812,0.5122935175895691,0.2215935587882996,0.0,0.3333333333333333,0.1229508196721311
517,Euler's totient function,sum of divisors function,0.0,0.1036952286958694,0.2857142857142857,0.2765295803546905,0.4090537130832672,0.2302294224500656,0.0,0.25,0.125
518,only the single number 1,eliminate all multiples of 1,0.0,0.5214998722076416,0.2222222222222222,0.437089204788208,0.4501111209392548,0.4225636124610901,0.0,0.2,0.1
519,the Rhind papyrus,Egyptian fraction,0.0,0.009313553571701,0.0,0.1467533558607101,0.3459176421165466,0.0921720713376998,0.0,0.0,0.0
520,only three divisions,only for those m that are prime,0.0,0.0089821089059114,0.2,0.2759781181812286,0.448607861995697,0.2227966040372848,0.0,0.2,0.0757575757575757
521,Solovay-Strassen tests,Miller-Rabin,0.0,0.0107381204143166,0.0,0.1776465028524398,0.3323155641555786,0.1321431398391723,0.0,0.0,0.0
522,primorial primes,Fermat,0.0,0.0098370192572474,0.0,0.200735867023468,0.264207124710083,0.2117719799280166,0.0,0.0,0.0
523,Fermat primes,Mersenne,0.0,0.0096233217045664,0.0,0.2501396536827087,0.2751982510089874,0.2374895215034485,0.0,0.0,0.0
524,The Electronic Frontier Foundation,"$150,000",0.0,0.0104900663718581,0.0,0.1512831896543502,0.295633316040039,0.14047372341156,0.0,0.0,0.0
525,n < p < 2n − 2,A or μ,0.0,0.0098909074440598,0.0,0.2513936460018158,0.2788703143596649,0.2479856163263321,0.0,0.0,0.0
526,diverges,exceeds any given number,0.0,0.0155901685357093,0.0,0.0625637993216514,0.2588268220424652,0.0278688613325357,0.0,0.0,0.0
527,identity,algebraic,0.0,0.0094744879752397,0.0,0.2324339002370834,0.4757382869720459,0.270549476146698,0.0,0.0,0.0
