,answer1,answer2,label,berttrained,f1,sas,bertvanilla,bi_encoder,bleu,rouge_L,meteor,new_berttrained,new_bi_encoder
201,"Die göttliche und die menschliche Welt der antiken Römer waren nicht fundamental getrennt – wie in einer monotheistischen Religion mit einem transzendenten Gott – stattdessen sah die römische Bevölkerung ihre Götter an als in der Umgebung real existierend, sie konnten gedacht werden als „vergöttlichtes Naturphänomen“","Die Welt der Römer war geprägt sowohl von großen Göttern wie Jupiter oder Mars, dem in Krieg und Frieden mächtigen Beschützer des Volkes und des Reiches, als auch von kleinen Göttern, die in Bäumen, Bächen oder Quellen lebten oder vielleicht besser: mit ihnen eins waren",1.0,0.5956629514694214,0.2696629213483146,0.6095042228698729,0.5894960761070251,0.665673017501831,0.0,0.173076923076923,0.1305220883534136,0.55088264,0.609656572341919
202,Die beiden Staaten pflegen deshalb auch derzeit keine diplomatischen Beziehungen und befinden sich heute noch im Kriegszustand.,belastet,1.0,-0.0143339708447456,0.0,0.0884072557091713,0.2767174839973449,-0.1192052066326141,0.0,0.0,0.0,0.039365225,-0.09065619856119156
203,1023 kB/s,bis zu 1023 Byte je isochronem Endpunkt,1.0,0.6342580318450928,0.2222222222222222,0.7345653176307678,0.4781966209411621,0.6519528031349182,0.0,0.2,0.0769230769230769,0.52482206,0.5346339344978333
204,24576 kB/s,drei Übertragungen je Micro-Frame (125 µs) mit bis zu 1024 Byte ausführen,2.0,0.240070030093193,0.0,0.2587570250034332,0.4236811697483063,0.200649231672287,0.0,0.1176470588235294,0.0,0.21233195,0.1656406819820404
205,von der USB-Audio-Class,bei externen USB-Soundkarten,0.0,0.7127024531364441,0.0,0.5472862124443054,0.7207236289978027,0.7207403779029846,0.0,0.2222222222222222,0.0,0.60988826,0.6221327781677246
206,"dass sie das Geld an die Wohltätigkeitsorganisation ''Clinton Bush Haiti Fund'' gespendet habe, um den Opfern des Erdbebens von Haiti zu helfen",an Wohltätigkeitsorganisationen gespendet,1.0,0.6000414490699768,0.0869565217391304,0.5912230610847473,0.6767651438713074,0.5869982242584229,0.0,0.2222222222222221,0.1923076923076923,0.6043864,0.5799490809440613
207,Problemstellung und Problemlösung,Kommunikationsziel und Kommunikationszweck,0.0,0.3959287703037262,0.3333333333333333,0.2612755298614502,0.4250823855400085,0.3977216184139252,0.0,0.2857142857142857,0.1666666666666666,0.35439995,0.3335203528404236
208,Verständigung,eine in der Situation ausreichende Kompatibilität von Erfahrungen bezüglich eines Themas herzustellen,0.0,0.303899347782135,0.0,0.2253998219966888,0.4053894579410553,0.2183545827865601,0.0,0.0,0.0,0.26736176,0.24143147468566895
209,Im Osten liegt der Atlantische Ozean und im Westen der Pazifik,Atlantischen und dem Pazifischen Ozean,1.0,0.812673032283783,0.2500000000000001,0.5726452469825745,0.7237267494201659,0.7913542985916138,0.0,0.125,0.1785714285714286,0.83597857,0.8432302474975586
210,"die Spanier, Savoyer und Österreicher",Giuseppe Garibaldi,0.0,0.2183151692152023,0.0,0.0794304758310318,0.4239946603775024,0.1865590512752533,0.0,0.0,0.0,0.14801084,0.12417526543140411
211,Neapels,Neapel,2.0,0.9570463299751282,0.0,0.8417847156524658,0.8930512070655823,0.9766935110092164,0.0,0.0,0.5,0.77961254,0.7683997750282288
212,auf einer der winzigen Seal Islands (auf 60° 56′ 5″ S),"23 km nordwestlich der Hope Bay im Norden der Antarktischen Halbinsel, auf 61° 0′ 3,6″ S",0.0,0.2278370857238769,0.2222222222222222,0.2980937659740448,0.6581411957740784,0.1193898096680641,0.0,0.2142857142857142,0.0903614457831325,0.3183665,0.2514961063861847
213,"Es stellte den Versuch dar, im Sinne des logizistischen Programmes alle wahren mathematischen Aussagen und Beweise auf eine symbolische Logik zurückzuführen.",über Logik,1.0,0.5744587182998657,0.0869565217391304,0.4070334136486053,0.5331788063049316,0.5718241333961487,0.0,0.08,0.1219512195121951,0.5759209,0.5662549734115601
214,orthodoxe Kirche,griechisch-orthodoxen Konfession,1.0,0.6938064694404602,0.0,0.6004194021224976,0.6516318321228027,0.6978265643119812,0.0,0.0,0.0,0.6409653,0.675233781337738
215,"ausser der Bundesfeier nur noch drei weitere Tage, die ebenfalls in der gesamten Schweiz anerkannt sind: Neujahr, Auffahrt und der erste Weihnachtsfeiertag.",auf Bundesebene nur der 1. August,0.0,0.4138669073581695,0.1428571428571428,0.2770925462245941,0.5891180038452148,0.3858330547809601,0.0,0.1428571428571428,0.1685393258426966,0.47616616,0.4949289560317993
216,Sechste Generation,6. Generation,2.0,0.8380258679389954,0.5,0.9669889807701112,0.733020544052124,0.8484526872634888,0.0,0.5,0.1724137931034482,0.5436635,0.5209750533103943
217,2009,am 17. Juni 2005,0.0,0.1491252779960632,0.0,0.0761684849858284,0.6470236778259277,0.1444211900234222,0.0,0.0,0.0,0.11413462,0.0719636082649231
218,die Wahl des konservativen Mahmud Ahmadineschād zum Präsidenten,"Insbesondere seine Wiederwahl im Jahr 2009, die von zahlreichen Manipulationsvorwürfen begleitet wurde",1.0,0.2853412330150604,0.1,0.2049897313117981,0.4403440654277801,0.2415406405925751,0.0,0.0869565217391304,0.04,0.264648,0.21377915143966675
219,in Oberflächenwassern und in Lebewesen,in der oberen Erdatmosphäre,0.0,0.3163596987724304,0.2222222222222222,0.1902011036872864,0.5394378304481506,0.2511065602302551,0.0,0.1818181818181818,0.1219512195121951,0.29479596,0.22801175713539124
220,Guinea,bei Bafoulabé,0.0,0.1213572099804878,0.0,0.2086576372385025,0.354656994342804,0.134904533624649,0.0,0.0,0.0,0.11182121,0.11692224442958832
221,Indus-Kultur,die vedische Kultur,0.0,0.4047181010246277,0.0,0.1916821300983429,0.5828639268875122,0.3849850296974182,0.0,0.4,0.0,0.44781882,0.4712506830692291
222,mindestens 5000 Jahre zurück,Seit etwa 1500 v. Chr.,0.0,0.3866465985774994,0.0,0.2613458335399628,0.5292714834213257,0.3922094106674193,0.0,0.0,0.0,0.38065386,0.39143654704093933
223,,,,1.0000009536743164,1.0,0.8864874243736267,0.9999997615814208,0.9999998807907104,0.0,1.0,0.5,1.0000001,1.0
224,,,,1.0000009536743164,1.0,0.8864874243736267,0.9999997615814208,0.9999998807907104,0.0,1.0,0.5,1.0000001,1.0
225,An der RWTH Aachen im Institut für Elektrische Maschinen,An der RWTH Aachen,1.0,0.755452036857605,0.5454545454545454,0.4841332137584686,0.8078544735908508,0.7308869361877441,0.2984745896009823,0.5714285714285715,0.8819444444444445,0.74530077,0.7129507660865784
226,wird die Signalübertragung stark gedämpft.,die Signalübertragung stark gedämpft,2.0,0.971033811569214,0.8888888888888891,0.9985339641571044,0.9577355980873108,0.9741166830062866,0.0,0.923076923076923,0.9449404761904764,0.9432271,0.9559519290924072
227,Der international renommierte französische Herzchirurg Théodore Tuffier,Théodore Tuffier,2.0,0.7405926585197449,0.4444444444444445,0.6268368363380432,0.7510137557983398,0.7422690987586975,0.0,0.5,0.75,0.717978,0.6891300082206726
228,Casa Museo Estudio de Diego Rivera y Frida Kahlo,„Casa Museo Estudio de Diego Rivera y Frida Kahlo“,2.0,0.932960331439972,0.7777777777777778,0.9980065226554872,0.9642503261566162,0.954570472240448,0.7259795291154771,1.0,0.8327617741197989,0.95963854,0.9693610072135925
229,kolonialen Stil,Im typischen kolonialen Stil,2.0,0.856368899345398,0.6666666666666666,0.8862800598144531,0.8739057183265686,0.8574191331863403,0.0,0.6666666666666666,0.4934210526315789,0.71695334,0.7313786745071411
230,10 %,10 % der Landesfläche,1.0,0.8222241997718811,0.5,0.7148386240005493,0.7564647197723389,0.8348409533500671,0.0,0.4,0.4934210526315789,0.75529236,0.7334038019180298
231,Einwanderer oder deren Nachkommen aus den afrikanischen und karibischen Kolonien Frankreichs,Die meisten von ihnen sind Einwanderer oder deren Nachkommen aus den afrikanischen und karibischen Kolonien Frankreichs,2.0,0.8587060570716858,0.8148148148148148,0.8000796437263489,0.8984290361404419,0.8021640777587891,0.6347364189402819,0.8148148148148148,0.7094108237803253,0.88333815,0.8596137762069702
232,STBern Leichtathletik,Der STBern,1.0,0.7186998128890991,0.5,0.5106418132781982,0.8530713319778442,0.7199341654777527,0.0,0.5,0.25,0.5067643,0.4284064769744873
233,1974,seit 1974,1.0,0.8680768609046936,0.6666666666666666,0.7958132028579712,0.78370201587677,0.8641488552093506,0.0,0.6666666666666666,0.2631578947368421,0.8997108,0.8996418714523315
234,'Anorthotiko Komma Ergazomenou Laou'',Fortschrittspartei des werktätigen Volkes ''Anorthotiko Komma Ergazomenou Laou'',2.0,0.7696810364723206,0.6666666666666666,0.6730188727378845,0.8388380408287048,0.7857683300971985,0.0,0.6153846153846153,0.4177631578947369,0.74803805,0.6985043287277222
235,56 Mandate auf Zyperngriechen und 24 auf Zyperntürken,56 Mandate auf Zyperngriechen und 24 auf Zyperntürken entfallen (diese Mandate bleiben seit 1974 vakant),1.0,0.8414199948310852,0.6956521739130436,0.6910545825958252,0.8566895723342896,0.8224776983261108,0.4168620196785084,0.72,0.483792701863354,0.8556912,0.8566969633102417
236,Die mitteleuropäische Sommerzeit beginnt am letzten Sonntag im März um 2:00 Uhr MEZ,am letzten Sonntag im März um 2:00 Uhr MEZ,1.0,0.7193103432655334,0.8181818181818181,0.695224404335022,0.822688102722168,0.679598331451416,0.6479121525090147,0.8148148148148148,0.9567901234567902,0.69887507,0.6428231596946716
237,britische,durch die britische Kultur,1.0,0.6874123811721802,0.4,0.4630653262138367,0.7334159016609192,0.7450305819511414,0.0,0.4,0.1351351351351351,0.7271069,0.7301480174064636
238,"Ein durchschnittlicher Erwachsener trinkt in der Woche etwa einen Liter Whisky,",etwa einen Liter Whisky,1.0,0.7654964923858643,0.5333333333333333,0.7443329095840454,0.755895733833313,0.7597371935844421,0.0,0.5333333333333333,0.8268229166666667,0.74587923,0.7417117357254028
239,in Deutschland,im Wesentlichen in Deutschland,1.0,0.7555126547813416,0.6666666666666666,0.587908148765564,0.8148989677429199,0.771060585975647,0.0,0.6666666666666666,0.4934210526315789,0.8604792,0.8968338966369629
240,in Afrika,vor allem in Afrika,1.0,0.693031907081604,0.6666666666666666,0.734074592590332,0.7746402621269226,0.6918776631355286,0.0,0.6666666666666666,0.4934210526315789,0.7665366,0.7973978519439697
241,Eine Halbierung der Betriebsspannung,Eine Halbierung der Betriebsspannung (zum Beispiel durch Reihenschaltung zweier gleichartiger Glühlampen),1.0,0.6775085926055908,0.5333333333333333,0.6648250222206116,0.7281116247177124,0.6408982276916504,0.1737739434504451,0.5,0.3279958677685951,0.7058106,0.6867184638977051
242,die über 12.000 gelben Taxis („Yellow Cabs“),gelben Taxis,1.0,0.6832566857337952,0.4444444444444445,0.6663675308227539,0.6863080859184265,0.6660832166671753,0.0,0.4,0.646551724137931,0.7152079,0.696595311164856
243,bis etwa 1 MHz,im Bereich niedriger Frequenzen bis etwa 1 MHz,1.0,0.8514434099197388,0.6666666666666666,0.6887524127960205,0.8161386847496033,0.8952651023864746,0.3678794411714423,0.6666666666666666,0.522203947368421,0.84040844,0.8721045851707458
244,Equilibrium Line Altitude,''Equilibrium Line Altitude'' (ELA),2.0,0.7732021808624268,0.8571428571428571,0.8429417610168457,0.8140004277229309,0.7293741703033447,0.0,0.8571428571428571,0.2840909090909091,0.8719779,0.8650714755058289
245,Höhengrenze,eine Höhengrenze der Glaziologie,1.0,0.5659311413764954,0.4,0.6261041760444641,0.7008309364318848,0.5549414157867432,0.0,0.5714285714285715,0.1351351351351351,0.6194987,0.5670582056045532
246,im sogenannten Zehrgebiet (Ablationsgebiet) des Gletschers ist der Massenverlust durch Ablation größer als der Zuwachs an Gletschereis,ist der Massenverlust durch Ablation größer als der Zuwachs an Gletschereis,1.0,0.8178916573524475,0.7692307692307693,0.8531616926193237,0.8343150019645691,0.7766853570938109,0.6102169202557912,0.8,0.9318532007283932,0.8388945,0.8316318988800049
247,Deportationsgesetz von 1915,das Deportationsgesetz,1.0,0.6886799335479736,0.4,0.6697845458984375,0.8356685042381287,0.6316558718681335,0.0,0.4,0.2380952380952381,0.7018572,0.6376756429672241
248,"Wie im Lateinischen und den meisten slawischen Sprachen gibt es in der Schriftsprache weder bestimmte noch unbestimmte Artikel. In der Umgangssprache können die Demonstrativpronomen ''ten'', ''ta'', ''to'' (wörtlich ''dieser'', ''diese'', ''dieses'') jedoch in Artikelfunktion verwendet werden,","in der Schriftsprache weder bestimmte noch unbestimmte Artikel. In der Umgangssprache können die Demonstrativpronomen ''ten'', ''ta'', ''to'' (wörtlich ''dieser'', ''diese'', ''dieses'') jedoch in Artikelfunktion verwendet werden, z. B.: ''(Ten) pán se podíval na (toho) psa'' (Der Herr schaute auf den Hund)",1.0,0.7392498254776001,0.7012987012987012,0.6901711821556091,0.847890317440033,0.7308105230331421,0.6235929319643346,0.6746987951807228,0.5482541988138778,0.7885239,0.7821506261825562
249,"Der Auftrag der ''Army'', wie sie im offiziellen Sprachgebrauch genannt wird, ist die Wahrung US-amerikanischer Interessen im Ausland, aber auch die militärische Verteidigung der Vereinigten Staaten gegenüber anderen Staaten. Dazu unterhält sie Stützpunkte auf der gesamten Welt.","die Wahrung US-amerikanischer Interessen im Ausland, aber auch die militärische Verteidigung der Vereinigten Staaten gegenüber anderen Staaten",1.0,0.7876009345054626,0.6296296296296297,0.7061342000961304,0.8026782870292664,0.779140830039978,0.4074345565194012,0.6451612903225806,0.8717637540453076,0.7862859,0.783190906047821
250,an Jiangsu und Shanghai,Jiangsu und Shanghai,2.0,0.9344823360443116,1.0,0.9288570284843444,0.9409189224243164,0.9334934949874878,0.0,0.8571428571428571,0.949820788530466,0.9812249,0.9872109889984131
251,1929 Metern,1929,1.0,0.8712396025657654,0.6666666666666666,0.7753143310546875,0.7966068983078003,0.8748651146888733,0.0,0.6666666666666666,0.4545454545454545,0.7886125,0.7637568116188049
252,Auf molekularer Ebene besteht Eis aus übereinanderliegenden Molekülschichten mit relativ schwachen Bindungskräften zwischen den einzelnen Schichten.,Auf molekularer Ebene besteht Eis aus übereinanderliegenden Molekülschichten,1.0,0.8730121850967407,0.6666666666666666,0.70472252368927,0.8662701249122621,0.8645049929618835,0.4428500142691474,0.6666666666666666,0.8979985955056181,0.87025857,0.872492790222168
253,am Golf von Mexiko in der Golfküstenebene,an der Südküste der Vereinigten Staaten und im Osten des Bundesstaates Texas direkt am Golf von Mexiko in der Golfküstenebene,1.0,0.7548078298568726,0.5384615384615384,0.6333979368209839,0.8227735757827759,0.726927638053894,0.156118045315971,0.5161290322580645,0.3737858779875586,0.78802407,0.7821899652481079
254,Harris County,im Harris County,2.0,0.9407681822776794,0.8,0.8435810804367065,0.9094887971878052,0.9486304521560668,0.0,0.8,0.6465517241379309,0.9582345,0.97251957654953
255,Der Bayou selbst geht im östlichen Stadtgebiet in den bereits erwähnten Kanal über und mündet dann im Golf.,im Golf,1.0,0.3724843561649322,0.2,0.425604373216629,0.6194074749946594,0.2961211204528809,0.0,0.1818181818181818,0.5067567567567568,0.26668358,0.22568392753601074
256,seit August 2009,August 2009,1.0,0.9005599021911621,0.8,0.7842422723770142,0.8350483775138855,0.8929415345191956,0.0,0.8,0.8928571428571429,0.91925097,0.9205188751220703
257,"Atari MiNT unterstützt standardmäßig kein USB, es sind jedoch für MiNT verschiedene Treiber in Entwicklung, die Add-on-Karten (wie EtherNAT, eine Kombination aus USB- und Ethernet Erweiterung für den Atari Falcon) unterstützen",Atari MiNT unterstützt standardmäßig kein USB,1.0,0.778698205947876,0.3243243243243243,0.672195553779602,0.7490333914756775,0.8011779189109802,0.1122756471691794,0.3478260869565217,0.6250000000000001,0.7960425,0.8187145590782166
258,"Windows 10 unterstützt USB 1.0, 1.1, 2.0, 3.0, 3.1","USB 1.0, 1.1, 2.0, 3.0, 3.1",1.0,0.6669446229934692,0.8,0.6538159847259521,0.9278955459594728,0.6044226884841919,0.5873949094699213,0.846153846153846,0.9703883495145632,0.6979254,0.6535033583641052
259,"MS-DOS und kompatible unterstützen USB standardmäßig nicht. USB-Tastaturen und USB-Massenspeicher sind über die Legacy-Emulation vieler moderner PC-BIOS-Versionen dennoch verwendbar, aber meist nicht Hotplug-fähig. Auch USB-Mäuse funktionieren meist mit für PS/2-Mäuse vorgesehenen Treibern, wenn der Legacy-Mode aktiviert ist. Für FreeDOS gibt es den „motto hairu“-Treiber, der USB 2.0 zur Verfügung stellt. Andere Hersteller bieten Spezialtreiber an, die aber viel konventionellen Speicher belegen und deshalb mit vielen DOS-Programmen nicht kompatibel sind."," MS-DOS und kompatible unterstützen USB standardmäßig nicht. USB-Tastaturen und USB-Massenspeicher sind über die Legacy-Emulation vieler moderner PC-BIOS-Versionen dennoch verwendbar, aber meist nicht Hotplug-fähig. Auch USB-Mäuse funktionieren meist mit für PS/2-Mäuse vorgesehenen Treibern, wenn der Legacy-Mode aktiviert ist",1.0,0.9339141249656676,0.7047619047619048,0.649950385093689,0.9055551290512084,0.9463958740234376,0.5109126609510121,0.7448275862068965,0.7660122942692841,0.93995607,0.9529650807380676
260,eine weitere Verkleinerung auf 18 Klubs,eine weitere Verkleinerung auf 18 Klubs zu Beginn der Saison 2007/08,1.0,0.8456519842147827,0.7058823529411764,0.7504153251647949,0.8432687520980835,0.8427025079727173,0.4345982085070781,0.6666666666666666,0.5701058201058201,0.84911436,0.8456867337226868
261,FA Premier League,„FA Premier League“,2.0,0.918796181678772,0.3333333333333333,0.8733848333358765,0.878402829170227,0.9381875991821288,0.0,1.0,0.6134259259259259,0.9518125,0.9668235778808594
262,Umgangssprache eine Sondersprache,Umgangssprache,1.0,0.7273315787315369,0.5,0.7789608240127563,0.8574693202972412,0.6254135370254517,0.0,0.5,0.4166666666666667,0.70412874,0.629978358745575
263,Ausländische Gäste machen etwa 59 Prozent der Übernachtungen,etwa 59 Prozent,1.0,0.6449945569038391,0.5454545454545454,0.5915363430976868,0.7015867829322815,0.6306513547897339,0.0,0.4615384615384615,0.8412698412698413,0.5989926,0.5518695712089539
264,Deutschland,aus Deutschland,2.0,0.7805915474891663,0.6666666666666666,0.7382267713546753,0.7814669013023376,0.7752023935317993,0.0,0.6666666666666666,0.2631578947368421,0.8957571,0.9131457805633545
265,in der feucht-subtropischen Klimazone (Cfa),in der feucht-subtropischen Klimazone,2.0,0.8437707424163818,0.8888888888888891,0.6698942184448242,0.9201679825782776,0.7931156158447266,0.668740304976422,0.9090909090909092,0.92296511627907,0.91148025,0.9023071527481079
266,1. Januar 2008,Am 1. Januar 2008,2.0,0.9765281677246094,0.8571428571428571,0.9413567781448364,0.9189681410789492,0.9885449409484864,0.0,0.8571428571428571,0.8099489795918368,0.9800416,0.989949107170105
267,Die Türkei lehnt eine Ausweitung der mit der EU geschlossenen Zollunion auf das EU-Mitglied Republik Zypern ab und öffnet ihre Häfen und Flughäfen nicht für das Anlaufen von griechisch-zypriotischen Schiffen und Flugzeugen.,öffnet ihre Häfen und Flughäfen nicht für das Anlaufen von griechisch-zypriotischen Schiffen und Flugzeugen,1.0,0.7970312833786011,0.6086956521739131,0.6561233401298523,0.8079830408096313,0.7918124794960022,0.3755100715351154,0.6428571428571429,0.8803427031189834,0.7958533,0.8019030094146729
268,Juni 2012,2012,1.0,0.7833679914474487,0.6666666666666666,0.4842354357242584,0.7959353923797607,0.7888691425323486,0.0,0.6666666666666666,0.4545454545454545,0.81799066,0.8098412156105042
269,etwa 10 Milliarden Euro (also 11.300 Euro pro Einwohner),etwa 10 Milliarden Euro,1.0,0.7865723967552185,0.6153846153846153,0.6536539793014526,0.8136501312255859,0.7952947020530701,0.2984745896009823,0.5714285714285715,0.797872340425532,0.76696634,0.7635482549667358
270,"Die Ehe wurde heilig gehalten, es herrschte ursprünglich Monogamie.",Die Ehe wurde heilig gehalten,1.0,0.7943113446235657,0.7142857142857143,0.7197070121765137,0.8201010227203369,0.7910282015800476,0.2984745896009823,0.6666666666666666,0.8892857142857143,0.8307555,0.8310608863830566
271,Nordindien,In Nordindien,2.0,0.8379605412483215,0.6666666666666666,0.8286603093147278,0.9183347225189208,0.8274847269058228,0.0,0.6666666666666666,0.2631578947368421,0.9335951,0.9392544031143188
272,Brahmanismus,den Brahmanismus,2.0,0.9515378475189208,0.6666666666666666,0.931309700012207,0.9459097981452942,0.9568042159080504,0.0,0.6666666666666666,0.2631578947368421,0.93160534,0.9441528916358948
273,Die Anzahl der Einwohner wird in unterschiedlichen Quellen nicht einheitlich angegeben.,"Die Anzahl der Einwohner wird in unterschiedlichen Quellen nicht einheitlich angegeben.
Für das Jahr 2017 wird die Einwohnerzahl bei den Vereinten Nationen mit 5,1 Millionen, im CIA World Factbook mit 5,9 Millionen
und bei Statista mit 6,7 Millionen angegeben",1.0,0.5464693307876587,0.4400000000000001,0.5317898392677307,0.7499819993972778,0.4527725577354431,0.0784373905171306,0.4074074074074074,0.295275590551181,0.5679673,0.48814165592193604
274,"von 6,8 Mio. im Jahr 2015 auf ca. 14 Mio. im Jahr 2050",auf ca. 14 Mio.,1.0,0.5669931173324585,0.4705882352941176,0.5658107995986938,0.8013049960136414,0.5276695489883423,0.1933853138176172,0.4444444444444445,0.8551587301587301,0.559992,0.5243086218833923
275,"Bei der Rangliste der Pressefreiheit 2017, welche von Reporter ohne Grenzen herausgegeben wird, belegte Griechenland Platz 88 von 180 Ländern",Platz 88 von 180 Ländern. Bei der Situation der Pressefreiheit im Land gibt es laut der Nichtregierungsorganisation „erkennbare Probleme“.,1.0,0.6051431894302368,0.4615384615384616,0.6547900438308716,0.6690676212310791,0.5905625820159912,0.161955701285324,0.2926829268292683,0.3593185616475282,0.59324414,0.5858741402626038
276,"nach der bisherigen deutschen Aufzugsverordnung eine Aufzugsanlage, die ausschließlich zum Transport von Gütern ohne die Begleitung von Personen gedacht ist","eine Aufzugsanlage, die ausschließlich zum Transport von Gütern ohne die Begleitung von Personen gedacht ist",1.0,0.8710533380508423,0.8571428571428571,0.7318289279937744,0.884189784526825,0.8636844754219055,0.7285505954775419,0.8717948717948718,0.9695785984848484,0.8812385,0.8819037079811096
277,"für den Transport von Mobiliar bei Umzügen, vorzugsweise aus höheren Etagen","für den Transport von Mobiliar bei Umzügen,",1.0,0.8420297503471375,0.7777777777777778,0.7534046173095703,0.8431364297866821,0.8301416039466858,0.5706745777055999,0.782608695652174,0.9514508928571428,0.8153034,0.8040832281112671
278,14. Dezember 1861,am 14. Dezember 1861 gegen 22:50 Uhr,1.0,0.8360225558280945,0.6,0.6391521692276001,0.7817872166633606,0.8423577547073364,0.0,0.5454545454545454,0.522203947368421,0.85020757,0.8546858429908752
279,Typhuserkrankung,eine Typhuserkrankung,2.0,0.9036465883255004,0.6666666666666666,0.988291323184967,0.9454895257949828,0.9164531826972958,0.0,0.6666666666666666,0.2631578947368421,0.97844464,0.9850592613220215
280,16. März 1861,am 16. März 1861,2.0,0.98334538936615,0.8571428571428571,0.9849607348442078,0.918415069580078,0.9877642393112184,0.0,0.888888888888889,0.8099489795918368,0.9866207,0.9927310943603516
281,zu der irischen Schauspielerin Nellie Clifden,Nellie Clifden,2.0,0.7269936203956604,0.5,0.7464343309402466,0.8296213150024414,0.7095038890838623,0.0,0.5,0.78125,0.7536036,0.7176204323768616
282,Witwentracht,ausschließlich Witwentracht,1.0,0.8176615834236145,0.6666666666666666,0.7563546895980835,0.8925706148147583,0.7887406349182129,0.0,0.5,0.2631578947368421,0.9240602,0.9290635585784912
283,doppelte Zeilen- sowie Spaltenanzahl,Die doppelte Zeilen- sowie Spaltenanzahl erleichtert das Hochskalieren von HDTV,1.0,0.6294161081314087,0.5714285714285715,0.6390116810798645,0.7746706604957581,0.5731260776519775,0.2231301601484298,0.5714285714285715,0.4222074468085106,0.66820574,0.6148234605789185
284,"Es kann bei ungenügender Abschirmung der USB-3.0-Kabel zu Störungen im Rahmen der elektromagnetischen Verträglichkeit (EMV) kommen, welche sich unter anderem im von Wireless Local Area Network (WLAN) oder Bluetooth genutzten 2,4-GHz-Bereich auswirken. Dabei kommt es in der Nähe von USB-3.0-Geräten zu einer reduzierten Reichweite und zu vermehrten Übertragungsfehlern.",einer reduzierten Reichweite und zu vermehrten Übertragungsfehlern,1.0,0.6296660900115967,0.2545454545454546,0.7078193426132202,0.6221272945404053,0.5996199250221252,0.0937018714776351,0.2028985507246377,0.5923555863023175,0.6502238,0.6398301124572754
285,November 2008,Im November 2008,2.0,0.9766635298728944,0.8,0.9367088675498962,0.868918776512146,0.9808290004730223,0.0,0.8,0.6465517241379309,0.962317,0.9669796824455261
286,"HP, Microsoft und Intel","unter anderem die Unternehmen HP, Microsoft und Intel",2.0,0.9079210758209229,0.6666666666666666,0.8971068859100342,0.8401421308517456,0.9441691040992736,0.3678794411714423,0.6666666666666666,0.5790697674418605,0.9309146,0.9568794369697571
287,23 Uhr,23.00 Uhr,2.0,0.9038873314857484,0.5,0.7861263155937195,0.9008858799934388,0.9293213486671448,0.0,0.8,0.25,0.8215984,0.8391625881195068
288,"Indianerstämmen der Muskogee, der Seminolen, der Cherokee, der Choctaw und der Chickasaw zu (den „Fünf zivilisierten Nationen“), die aus den östlichen Staaten vertrieben wurden. Etwa 50.000 Menschen wurden nach Oklahoma getrieben, wo sie auf bereits ansässige andere Indianerstämme trafen.","Etwa 50.000 Menschen wurden nach Oklahoma getrieben, wo sie auf bereits ansässige andere Indianerstämme trafen",1.0,0.803849458694458,0.5555555555555556,0.6158798933029175,0.7717232704162598,0.8311436772346497,0.3321415611879587,0.5806451612903226,0.8246415914948453,0.8120707,0.8456481695175171
289,Erdöl- und Erdgasfunde,die Entdeckung reicher Erdöl- und Erdgasfunde,1.0,0.8636508584022522,0.6666666666666666,0.8662588596343994,0.8673726916313171,0.8512255549430847,0.0,0.7272727272727273,0.5165692007797271,0.7716885,0.7433915734291077
290,Cyrus Avery,der Geschäftsmann Cyrus Avery,2.0,0.8496454954147339,0.6666666666666666,0.7113712430000305,0.8454203605651855,0.8685138821601868,0.0,0.5714285714285715,0.4934210526315789,0.72416955,0.6588822603225708
291,16. November 1907,Am 16. November 1907,2.0,0.947776198387146,0.8571428571428571,0.9870920181274414,0.9141992926597596,0.9782909154891968,0.0,0.8571428571428571,0.8099489795918368,0.9602168,0.9696181416511536
292,einen indianisch geprägten Bundesstaat „Sequoyah“ ins Leben zu rufen,im Osten des Landes einen indianisch geprägten Bundesstaat „Sequoyah“ ins Leben zu rufen,1.0,0.9296721816062928,0.8181818181818181,0.8292930722236633,0.9107180833816528,0.945545732975006,0.6411803884299546,0.8333333333333333,0.7531416279859616,0.9211566,0.9270495772361755
293,Dürreperioden und Sandstürmen,wurde Oklahoma wiederholt von Dürreperioden und Sandstürmen heimgesucht,1.0,0.691363513469696,0.5454545454545454,0.5859489440917969,0.7707093358039856,0.6204752326011658,0.0,0.6666666666666666,0.3925925925925926,0.7072813,0.6706902980804443
294,"Victoria, South Australia, Tasmania und Western Australia","für die Bundesstaaten Victoria, South Australia, Tasmania und Western Australia",2.0,0.9283226132392884,0.8235294117647058,0.9187300205230712,0.9245475530624392,0.9526376724243164,0.6514390575310556,0.7777777777777778,0.7687031761105836,0.9333633,0.948460578918457
295,"Local Government Areas (LGA, lokale Verwaltungsgebiete),","Sie besteht aus der City of Melbourne und 30 weiteren Local Government Areas (LGA, lokale Verwaltungsgebiete)",1.0,0.6730747818946838,0.5454545454545454,0.4315497279167175,0.8339840173721313,0.5944194197654724,0.1435144231849366,0.5454545454545454,0.4880294659300184,0.6738615,0.617764949798584
296,sechs Toten,sechs,1.0,0.8285135626792908,0.6666666666666666,0.6867730021476746,0.7435733079910278,0.82405686378479,0.0,0.6666666666666666,0.4545454545454545,0.7983938,0.8047463893890381
