,answer1,answer2,label,f1,sas
247,Surendra Pal,Dulquer Salmaan,0.0,0.0,0.010807320475578308
2227,Robert MacArthur Crawford,John Berryman,0.0,0.0,0.01080734096467495
132,Amos 'n Andy,the cosby show,0.0,0.0,0.01081096101552248
534,Stephen Perry,Ralph Carter,0.0,0.0,0.010815514251589775
352,Max,Perry,0.0,0.0,0.010819056071341038
1706,Jessica,trevante rhodes,0.0,0.0,0.010825829580426216
2973,1978,2009,0.0,0.0,0.010829118080437183
3446,Óscar Arnulfo Romero y Galdámez,jose luis escobar alas,0.0,0.0,0.010829180479049683
2246,Robert Allen Wiethoff,Arthur Morgan,0.0,0.0,0.01082927267998457
2852,1980,2015,1.0,0.0,0.010836297646164894
486,2018,1998,0.0,0.0,0.010836823843419552
2362,Sanjay Basu,Vikas Sethi,0.0,0.0,0.010840008966624737
3334,10 lords a-leaping,a lizard,0.0,0.0,0.010840258561074734
2506,never,1803,0.0,0.0,0.010847757570445538
51,Daniel Mar,Hazell Mckenzie,0.0,0.0,0.010848873294889927
121,Hermes,Perseus,0.0,0.0,0.01084892451763153
1176,a Coven of Salem witches,2013,0.0,0.0,0.01084947120398283
3283,92,Chelsea,0.0,0.0,0.010854273103177547
2569,Monarchy,communist,0.0,0.0,0.01085480023175478
497,Annie Campbell,Karen Boddington,0.0,0.0,0.010857581160962582
2307,Kristian Kordula,tefan avr,0.0,0.0,0.01085957232862711
2332,Shantanu Maheshwari,zainab sherin,0.0,0.0,0.010861057788133621
2038,Phillip Danault,Antoine Griezmann,0.0,0.0,0.01086820662021637
2662,135 minutes,approximately ten years,0.0,0.0,0.010869267396628857
847,arbitrageur,Bull,0.0,0.0,0.010873852297663689
1001,"""The Two Students""",ultimate ninja storm 2,0.0,0.0,0.010891457088291645
2414,1909,"June 1, 2008",0.0,0.0,0.010893347673118114
1371,English,hausa,0.0,0.0,0.010894108563661575
2008,Shatasha Williams,Greg Edwards,0.0,0.0,0.01089438609778881
1190,John Jefferson Williams,albert henry woolson,0.0,0.0,0.010897674597799778
3539,2016–17,2010 -- 11,1.0,0.0,0.01090890634804964
1236,2011,1994,0.0,0.0,0.010913249105215073
1422,George Ezra,Snoop Dogg,0.0,0.0,0.010913753882050514
2004,Alison Pill,uma thurman,0.0,0.0,0.010924289934337139
2190,Brontis Jodorowsky,Jude Law,0.0,0.0,0.01092475838959217
1154,Ptolemy,By 1770 BC,0.0,0.0,0.010928535833954811
2409,Royal Automobile Club,the National Basketball Association,0.0,0.0,0.010930567979812622
1160,Elizabeth II,Franklin D. Roosevelt,0.0,0.0,0.010936295613646507
2453,Jason Bateman,Linwood Boomer,0.0,0.0,0.010939138010144234
1374,English,swahili,0.0,0.0,0.010950787924230099
1592,Poppy Drayton,jodi benson,0.0,0.0,0.010952292010188103
1255,Woodrow Wilson,John F. Kennedy,0.0,0.0,0.010960496962070465
1885,Philipp Scheidemann,kaiser wilhelm ii,0.0,0.0,0.010965238325297832
947,punishment for a crime,peonage,0.0,0.0,0.010978329926729202
2713,Dave Franco,Mark Ruffalo,0.0,0.0,0.010983606800436974
2171,1951,1975,0.0,0.0,0.010989051312208176
528,1950,1998,0.0,0.0,0.010989222675561905
2515,Glenn Close,Meryl Streep,1.0,0.0,0.010990824550390244
2330,Shantanu Maheshwari,Aman Gandotra,0.0,0.0,0.010991430841386318
2539,"December 1, 2018",2002,0.0,0.0,0.010997964069247246
1495,Tom Petty and the Heartbreakers,Aerosmith,0.0,0.0,0.010999498888850212
1864,2256–2257,Prime Timeline,0.0,0.0,0.01100686751306057
1087,"March 25, 2018",131,1.0,0.0,0.011012328788638115
1396,Solomon,Egypt,0.0,0.0,0.011015051044523716
54,Daniel Radcliffe,alan rickman,0.0,0.0,0.011021515354514122
1663,Cole Porter,Jewel Akens,0.0,0.0,0.011022106744349003
2766,"21,013",two,0.0,0.0,0.011024962179362774
2745,Scotland,not known,0.0,0.0,0.011024976149201393
1736,Taxonomy,systematics,0.0,0.0,0.011027010157704353
2130,Eleventh,newly revised,0.0,0.0,0.011028471402823925
2974,1978,"June 23, 1999",0.0,0.0,0.011030953377485275
806,"15,589 sq mi",Parker,0.0,0.0,0.011033288203179836
2279,2018,1991,0.0,0.0,0.011036712676286697
482,2018,1991,0.0,0.0,0.011036712676286697
3503,1981 to 1996,"November 26, 2018",0.0,0.0,0.01103980466723442
736,2018,1995,1.0,0.0,0.011042064055800438
246,Surendra Pal,samaresh basu,0.0,0.0,0.011055152863264084
2683,John Langstaff,Mickey Thomas,0.0,0.0,0.011058458127081394
2768,Germany,United States,0.0,0.0,0.011058603413403034
34,the caval opening,t8,2.0,0.0,0.011061514727771282
196,life,animal,0.0,0.0,0.011063569225370884
2155,"""Somber News""","March 23, 2017",0.0,0.0,0.011063819751143456
2045,"September 20, 2015",2007,0.0,0.0,0.01106524933129549
990,Season 30,FOX,0.0,0.0,0.01106994692236185
3536,2016–17,2007,0.0,0.0,0.011071397922933102
822,on the reverse,denver,0.0,0.0,0.011071800254285336
3132,meter,zero,0.0,0.0,0.011072922497987747
1141,"March 10, 1981",2011,0.0,0.0,0.011075188405811787
855,intersection,value,0.0,0.0,0.011078990995883942
652,None,1981,0.0,0.0,0.011079701595008373
284,036,10600,0.0,0.0,0.01108088344335556
537,2010,1980,0.0,0.0,0.011083150282502174
1788,Tate Stevens,shayne ward,1.0,0.0,0.011085670441389084
1401,Sara,Lucy Hale,0.0,0.0,0.011085806414484978
2000,Jakob Fugger,john d. rockefeller,1.0,0.0,0.011087290942668915
582,Jeff Harlan,john gallagher jr.,0.0,0.0,0.011088828556239605
579,"""Formality""",eighth,0.0,0.0,0.011093764565885067
12,53,eleven,0.0,0.0,0.011095083318650723
626,Bemis Heights,"Schuylerville, New York",1.0,0.0,0.011096821166574955
2104,Recipe No. 21,world-class,0.0,0.0,0.011097344569861889
676,non-judicial punishment,Army,0.0,0.0,0.011099033989012241
936,Archie Griffin,cam newton,0.0,0.0,0.011100368574261665
2446,Richard Madden,james reynolds,1.0,0.0,0.011102012358605862
2154,"""Somber News""","December 6, 2009",0.0,0.0,0.01110741589218378
2278,2018,2008,0.0,0.0,0.011107929982244968
483,2018,2008,0.0,0.0,0.011107929982244968
2157,"""Somber News""","February 23, 2013",1.0,0.0,0.01112033985555172
3115,Drug Enforcement Administration,registrant type,1.0,0.0,0.011121582239866257
2906,Miranda Richardson,an enchantress,2.0,0.0,0.011121713556349277
3348,Opposite,phyllotaxis,0.0,0.0,0.011137262918055058
921,Ayesha,Michelle Yeoh,0.0,0.0,0.011147524230182171
989,Season 30,1989,0.0,0.0,0.01114873867481947
3652,Rome,gaul,1.0,0.0,0.011150994338095188
2927,Liton Das,Rohit Sharma,0.0,0.0,0.01115501206368208
138,1969,"january 1, 1983",1.0,0.0,0.011156569235026836
3470,abbey,Europe,0.0,0.0,0.01118014007806778
398,Nate Corddry,tony shalhoub,0.0,0.0,0.011188270524144173
943,David Bamigboye,Adamu Atta,0.0,0.0,0.011194423772394657
2302,Janet-Laine Green,alyssa milano,0.0,0.0,0.011205566115677357
364,2008,2017\u201318,0.0,0.0,0.011207737028598785
400,Nate Corddry,Max Casella,0.0,0.0,0.01120892632752657
1237,2011,new year's eve,0.0,0.0,0.011212637647986412
2513,Glenn Close,frances mcdormand,1.0,0.0,0.011217835359275341
382,Shagun Pandey,kriti sanon,0.0,0.0,0.011218338273465633
1161,Elizabeth II,George H.W. Bush,0.0,0.0,0.011224770918488503
793,Brian Gerald Snitker,Alex Anthopoulos,0.0,0.0,0.01123895775526762
1757,Mick Malthouse,Brent Harvey,0.0,0.0,0.011241300031542778
1153,Ptolemy,on monuments,0.0,0.0,0.011244931258261204
380,Shagun Pandey,Sushant Singh Rajput,0.0,0.0,0.01124760415405035
2205,222,79,0.0,0.0,0.011253411881625652
1884,Philipp Scheidemann,German sailors,0.0,0.0,0.011257270351052284
262,55 calories,13961316,0.0,0.0,0.011261782608926296
695,Pat Sajak,Chuck Woolery,1.0,0.0,0.011275431141257286
441,María Conchita Alonso,Lupe Ontiveros,0.0,0.0,0.011280174367129803
3351,Opposite,primary growth,0.0,0.0,0.01128391269594431
1356,Bulgaria,Spain,0.0,0.0,0.011283998377621174
710,"""Counterfeit""","July 9, 2016",0.0,0.0,0.011284408159554005
3157,2015,1989,0.0,0.0,0.011286461725831032
2557,Ken Block,Shirley Booth,0.0,0.0,0.011293918825685978
2444,Richard Madden,annual,0.0,0.0,0.011297774501144886
1754,Norma Koch,bette davis,2.0,0.0,0.011310682632029057
2939,12,michael strahan,0.0,0.0,0.011311139911413193
2394,25,revenge of the island,0.0,0.0,0.011321799829602242
2329,Shantanu Maheshwari,Aarti Chhabria,0.0,0.0,0.011324543505907059
1442,Richardson,rita skeeter,0.0,0.0,0.011327127926051617
1724,Artie,Jesse St. James,0.0,0.0,0.011332191526889801
2908,Wendy Crewson,aisha tyler,0.0,0.0,0.011336209252476692
694,Pat Sajak,Jim Thornton,0.0,0.0,0.011340988799929619
1641,Canute the Great,\u00e6thelstan,2.0,0.0,0.01135294884443283
2921,May - August 2007,1963,0.0,0.0,0.011355460621416569
1497,two,protons,0.0,0.0,0.011358003132045269
2547,1900,1982,0.0,0.0,0.011358479037880898
1981,1989–90,2018,0.0,0.0,0.011361097916960716
3517,"7,236",between,0.0,0.0,0.011362191289663315
833,1965,1998,0.0,0.0,0.011363466270267963
1361,E. Hamilton Lee,Barry Goldwater,0.0,0.0,0.011365629732608795
122,Hermes,pele,0.0,0.0,0.011373010464012623
492,1.8 billion,24%,1.0,0.0,0.011374672874808311
1804,ancient Greek and Roman theatre,the circus,0.0,0.0,0.011380181647837162
1488,Cassie Jo Stoddart,Jennifer Moore,0.0,0.0,0.01139749027788639
3299,Vanessa Hudgens,adrienne monique jordan,1.0,0.0,0.011409440077841282
867,Willie,Steve Moore,0.0,0.0,0.011409907601773739
1510,none,13 killed,0.0,0.0,0.01141505129635334
2504,Erin Gruwell,Emma Curtis Hopkins,0.0,0.0,0.011415653862059116
3402,Vive la révolution,La Marseillaise,0.0,0.4,0.011417719535529613
1128,3,fifty-six,0.0,0.0,0.011418193578720093
3176,"October 9, 2001","march 31, 2017",0.0,0.0,0.011418236419558525
1979,1989–90,2017,0.0,0.0,0.0114218108355999
338,the Middle East,Central Asia,0.0,0.0,0.011433118022978306
1688,10,7 hurricanes,0.0,0.0,0.011436562053859234
624,Bemis Heights,"albany, new york",0.0,0.0,0.011437037028372288
3093,lucky,occupation,0.0,0.0,0.011442763730883598
83,"Calgary, Alberta",St. Cloud,0.0,0.0,0.01144398283213377
1974,Hannah John-Kamen,Evangeline Lilly,0.0,0.0,0.011446001008152962
101,/,EPUB,0.0,0.0,0.011448380537331104
3231,massive hemorrhage,blood squirt,1.0,0.0,0.011448655277490616
1534,Larry Smith,Ian Mackley,0.0,0.0,0.011454063467681408
641,OWN,Channel 363,0.0,0.0,0.011479131877422333
1768,Raúl Esparza,jesse l. martin,0.0,0.0,0.0114796357229352
2815,Has a material bilateral mistake,counteroffer,0.0,0.0,0.011485605500638485
1734,Georgie,Telltale,0.0,0.0,0.01148878876119852
1392,1:43 scale,C,0.0,0.0,0.011489395052194595
1292,main antagonist of the story,brain,2.0,0.0,0.011491529643535614
2035,Phillip Danault,jean b\u00e9liveau,0.0,0.0,0.011494369246065617
2861,Tobey Maguire,Daniel John Gilvezan,0.0,0.0,0.011494389735162258
3055,flexor,barbell curl,0.0,0.0,0.011500227265059948
3610,8:46Â a.m.,September 11,0.0,0.0,0.011510638520121574
791,thirty,11747034,0.0,0.0,0.011512668803334236
735,2018,2005,1.0,0.0,0.01151546835899353
2478,2018,2005,1.0,0.0,0.01151546835899353
633,Laura,Tom,0.0,0.0,0.011515658348798752
2845,"New York City, US","Hollywood, California",1.0,0.0,0.011519474908709526
2180,Albuquerque,London,0.0,0.0,0.011521343141794205
3282,92,arsene wenger,0.0,0.0,0.011527247726917267
1402,Sara,Charlotte DiLaurentis,0.0,0.0,0.011528301984071732
3515,"""Coda""","April 15, 2018",0.0,0.0,0.011536074802279472
32,the caval opening,right atrium of the heart,0.0,0.0,0.0115364333614707
1333,None,$7.25,0.0,0.0,0.011537161655724049
3332,10 lords a-leaping,chromium combination manicure,0.0,0.0,0.011537297628819942
2469,Since 1978,1966,0.0,0.0,0.011539185419678688
362,2008,2018,0.0,0.0,0.011542710475623608
726,Kailash Satyarthi,Rabindranath Tagore,0.0,0.0,0.011550351046025753
2985,Conrad,Spencer Breslin,0.0,0.0,0.011555567383766174
1520,2018,14 November 2014,0.0,0.0,0.01155628077685833
1940,1948,1983,0.0,0.0,0.011585954576730728
1304,Virginia,the South,0.0,0.0,0.011587041430175304
523,2017,2010,0.0,0.0,0.011590050533413887
1277,50 First Dates,Thom,0.0,0.0,0.011592279188334942
3389,2008,1996,0.0,0.0,0.011595574207603931
2823,Harriet Ann Jacobs,Miranda Evans -,0.0,0.0,0.011597974225878716
1375,English,Torah,0.0,0.0,0.011601653881371021
3130,meter,positive,0.0,0.0,0.011602413840591908
2108,Hinduism,Christianity,0.0,0.0,0.011605174280703068
517,All 14 districts,Palakkad,1.0,0.0,0.011612921953201294
1332,None,dh 7.5,0.0,0.0,0.011614033952355385
525,2017,1988,0.0,0.0,0.011617334559559822
3287,heartbreak song,Highly Suspect,0.0,0.0,0.01162907388061285
1821,the United States Census,270,0.0,0.0,0.011629764921963215
1444,Richardson,Danny Taylor,0.0,0.0,0.011630028486251831
1178,Michael Wincott,jim caviezel,0.0,0.0,0.01163183618336916
627,Bemis Heights,"south of saratoga, new york",2.0,0.0,0.01163411233574152
1825,"May 17, 2015",The Funny Things You Do,0.0,0.0,0.011634133756160736
1693,10,between 92 and 198,0.0,0.0,0.011637242510914803
2508,never,1776,0.0,0.0,0.011654652655124664
2026,the Welsh language name llwyd,English,0.0,0.0,0.011657102964818478
2756,TGRI,The Corporation,0.0,0.0,0.01167351845651865
865,Willie,shepherds,0.0,0.0,0.011677050963044167
768,each representing a Philippine province,unity,0.0,0.0,0.011683788150548935
50,Daniel Mar,lvaro lvarez,0.0,0.0,0.011686993762850761
287,036,ilankai,0.0,0.0,0.011695594526827335
1944,1948,1995,2.0,0.0,0.011709358543157578
2448,Richard Madden,Matthew Rhys,1.0,0.0,0.011712145991623402
3393,TLS 1.3,macOS,0.0,0.0,0.011717335321009159
349,Max,Ziggy,0.0,0.0,0.011723047122359276
2871,broader focus,Daniel Yergin,0.0,0.0,0.01173426117748022
2578,Dana Slosar,Maureen Wroblewitz,0.0,0.0,0.011740101501345634
29,oleic acid,monounsaturated fat,0.0,0.0,0.011742884293198586
189,Marlow in Buckinghamshire,Bisham in East Berkshire,2.0,0.28571428571428575,0.01175779104232788
417,the steering mechanism,ten,0.0,0.0,0.01176535151898861
750,Drug Enforcement,Belgium,0.0,0.0,0.011778325773775578
3531,E!,Ellen DeGeneres,0.0,0.0,0.01178685948252678
423,1 December 2018,19 October 2015,0.0,0.0,0.011791864410042763
2821,Harriet Ann Jacobs,Cornelia Grinnel Willis,0.0,0.0,0.011803633533418179
2553,Ken Block,ryan newell,0.0,0.0,0.011805802583694458
128,Amos 'n Andy,good times,0.0,0.0,0.01181824877858162
1551,many,2080,1.0,0.0,0.011820576153695583
3073,"1,000,000",10,0.0,0.0,0.011828210204839706
733,2018,September 10\u201311,0.0,0.0,0.011832445859909058
1598,July 2019,"december 1, 2017",2.0,0.0,0.011844372376799583
2936,"January 5, 2019","October 22, 2016",1.0,0.0,0.011848051100969315
1609,Fryda Wolff,amanda leighton,0.0,0.0,0.01184956356883049
2292,"39,250",17069592,0.0,0.0,0.011850155889987946
149,"July 26, 2016",2018,0.0,0.0,0.011861937120556831
631,Laura,Sara Crowe,0.0,0.0,0.011862232349812984
3567,Paris,Miami,0.0,0.0,0.011863351799547672
2082,Thomas Stanley Holland,Tobey Maguire,1.0,0.0,0.011866559274494648
1507,between 1922 and 1931,1965,0.0,0.0,0.011871256865561008
3286,heartbreak song,"\""I'm sorry\""",0.0,0.0,0.011873025447130203
3263,Emily Blunt,julie andrews,0.0,0.0,0.011876976117491722
651,None,1982,0.0,0.0,0.01187966763973236
2892,The dealer,community cards,0.0,0.0,0.011882852762937546
2219,1100ml,14,0.0,0.0,0.011885159648954868
1166,155,eighty eight,0.0,0.0,0.011888789013028145
3129,meter,magnitude,0.0,0.0,0.011890895664691925
3416,ï¿½,the accent,0.0,0.0,0.011900367215275764
2622,David J. Ryder,Treasurer of the United States,0.0,0.0,0.011903317645192146
1011,"September 1, 1945","February 25, 2009",0.0,0.0,0.011911008507013321
1348,China,cai lun,2.0,0.0,0.011920367367565632
1487,Cassie Jo Stoddart,Gwen Adams,0.0,0.0,0.01192094013094902
2454,Jason Bateman,Michael Landon,0.0,0.0,0.01192576065659523
2822,Harriet Ann Jacobs,addy,0.0,0.0,0.01193212904036045
166,East England,Ireland,2.0,0.0,0.01193569228053093
2507,never,the late 17th century,0.0,0.0,0.011966475285589695
1957,Andy Serkis,woody harrelson,0.0,0.0,0.011970896273851395
1449,Max Lloyd-Jones,Erin Krakow,0.0,0.0,0.011981837451457977
2746,Scotland,anglo - norman origin,0.0,0.0,0.011986715719103813
1533,Larry Smith,Bridgette Doremus,0.0,0.0,0.01200360618531704
1544,John Rzeznik,Elton John,0.0,0.5,0.012007723562419415
3520,"7,236","between 4,000 and 5,000 m",1.0,0.0,0.012015171349048615
1903,Philip Parris Lynott,Ricky Warwick,0.0,0.0,0.012019665911793709
3167,April,reid,0.0,0.0,0.012021347880363464
588,Missy Peregrym,Annie Wersching,0.0,0.0,0.012025952339172363
1667,"$2,500",university scholarships,0.0,0.0,0.01204040925949812
1709,Jessica,Shannon,0.0,0.0,0.012075421400368214
1849,land plants,Oomycetes,0.0,0.0,0.012076287530362606
2006,Alison Pill,Laura Linney,0.0,0.0,0.012093598954379559
1511,none,2459,0.0,0.0,0.012100717052817345
1061,Old English,German,0.0,0.0,0.012102187611162663
1655,49–47 BCE,1509,0.0,0.0,0.012106543406844139
350,Max,madeline,0.0,0.0,0.01212648581713438
1643,1990,2015,0.0,0.0,0.012126845307648182
2208,222,102,0.0,0.0,0.012131513096392155
1448,Max Lloyd-Jones,stephen amell,0.0,0.0,0.012139196507632732
123,Hermes,Lou,0.0,0.0,0.012142794206738472
255,Indira Gandhi,Jawaharlal Nehru,0.0,0.0,0.012154174968600273
1291,main antagonist of the story,an evil disembodied brain,2.0,0.0,0.01218545064330101
351,Max,Adam Scott,0.0,0.0,0.012187541462481022
728,The Federalists,Congress,0.0,0.0,0.012194713577628136
2691,banks,corporations and governments,1.0,0.0,0.012198722921311855
607,"Vancouver, British Columbia",Glen Cove,0.0,0.0,0.012202947400510311
512,All 14 districts,south kerala,1.0,0.0,0.01220423448830843
1931,May 1950,November 1963,1.0,0.0,0.012210765853524208
2461,coati,Mustela,0.0,0.0,0.012222436256706715
3565,Paris,Las Vegas,0.0,0.0,0.012239106930792332
2486,parts of southern California,United States,1.0,0.0,0.012241368182003498
3418,Anthony Mackie,matthew chandler fox,0.0,0.0,0.01226557232439518
2763,1969,2000,0.0,0.0,0.012267316691577435
1447,Max Lloyd-Jones,Ethan Brooke,0.0,0.0,0.012270066887140274
3497,Macchanu,Makaradhwaja,2.0,0.0,0.012272807769477367
2949,etiology,idiopathic,0.0,0.0,0.012276113964617252
3098,Annabeth Gish,carla gugino,0.0,0.0,0.012286607176065445
1645,1990,2017,2.0,0.0,0.012290194630622864
1483,Cassie Jo Stoddart,Adrianne Leigh Reynolds,0.0,0.0,0.012291474267840385
3275,through the maternal line,hereditary,1.0,0.0,0.012299048714339733
515,All 14 districts,south,1.0,0.0,0.012305786833167076
3168,April,Kevin,0.0,0.0,0.0123123899102211
637,OWN,Channel 115,0.0,0.0,0.012335705570876598
504,algae,dinoflagellates and diatoms,0.0,0.0,0.012343225069344044
3133,Dachshund,german shepherd,0.0,0.0,0.012344551272690296
222,a gender-neutral honorific,Sh\u00f4rot,0.0,0.0,0.012348422780632973
3535,E!,Joel McHale,0.0,0.0,0.012348609045147896
1349,The Undisputed Truth,Barrett Strong,0.0,0.0,0.012375429272651672
506,algae,dinoflagellates,2.0,0.0,0.01238043699413538
1235,2011,December 2014,0.0,0.0,0.012388014234602451
2093,Sophia Myles,Catherine Walker,0.0,0.0,0.012405183166265488
1276,50 First Dates,drive,0.0,0.0,0.01240731030702591
2842,"New York City, US","miami, florida",0.0,0.0,0.012413609772920609
467,"Plymouth, Massachusetts",Provincetown Harbor,0.0,0.0,0.012432821094989777
1219,using rotating calipers,the smallest such distance,0.0,0.0,0.012443264946341515
569,Roger Labon Jackson,Mike Vaughn,0.0,0.0,0.012443551793694496
2986,Conrad,Nick,0.0,0.0,0.012445028871297836
2525,Gloria Sherry,Marilyn Sellars,0.0,0.0,0.012462200596928596
2359,Sanjay Basu,karanvir bohra,0.0,0.0,0.012466573156416416
1995,"January 15, 2019","october 10, 2017",1.0,0.0,0.01246898528188467
2853,1980,"November 29, 2018",1.0,0.0,0.012492016889154911
3265,Regina,Arthur,0.0,0.0,0.012492205016314983
1869,Glynis Johns,karen dotrice,0.0,0.0,0.012497400864958763
792,Brian Gerald Snitker,John Y. Brown Jr.,0.0,0.0,0.012500484474003315
2535,exponent,expectation operator,0.0,0.0,0.012502273544669151
571,Roger Labon Jackson,Charles Butler,0.0,0.0,0.012502850964665413
3532,E!,Tracee Ellis Ross,0.0,0.0,0.012508097104728222
3604,Esther 8:9,Psalm 118,0.0,0.0,0.012514631263911724
869,Willie,Stephen Mangan,0.0,0.0,0.012520689517259598
2447,Richard Madden,Sterling K. Brown,1.0,0.0,0.012526055797934532
1838,N Ravi,Vishwanath,0.0,0.0,0.012528645806014538
3494,Ohio State,Michigan,1.0,0.0,0.012529348023235798
282,2005,2015,1.0,0.0,0.012545889243483543
565,"22,970",one,0.0,0.0,0.012551183812320232
2334,Shantanu Maheshwari,Karan Wahi,0.0,0.0,0.012559205293655396
1350,The Undisputed Truth,the temptations,2.0,0.0,0.012564428150653839
31,George M. Cohan,Lee Thomas Miller,0.0,0.0,0.01256914995610714
564,"22,970",five,0.0,0.0,0.012586099095642567
3414,ï¿½,white,0.0,0.0,0.012598916888237
1910,15,57 through 71,0.0,0.0,0.012627397663891315
1933,May 1950,"march 8, 1965",2.0,0.0,0.012631738558411598
2555,Ken Block,cathy lewis,0.0,0.0,0.012634730897843838
1352,China,india,0.0,0.0,0.012640335597097874
1569,thirteenth,gije,0.0,0.0,0.01265037339180708
2398,25,season four,0.0,0.0,0.012650588527321815
3208,angiosperms,conifers,2.0,0.0,0.012679578736424446
3109,Lucas Bersamin,Teresita Leonardo-de Castro,1.0,0.0,0.01267990656197071
2747,Scotland,English,1.0,0.0,0.0127102080732584
708,"""Counterfeit""","May 9, 2016",0.0,0.0,0.01274606492370367
1988,Des Moines,Milwaukee,1.0,0.0,0.012765045277774334
587,Missy Peregrym,Margaret Denise Quigley,0.0,0.0,0.01280225906521082
2253,"near Tully, Queensland",Australia,2.0,0.0,0.012807871215045452
3166,April,claire,0.0,0.0,0.012814462184906006
2618,Eric Swaffer,Matthew Wood,0.0,0.0,0.0128205930814147
2003,Alison Pill,Chlo Sevigny,0.0,0.0,0.012830196879804134
1541,constantly,epinephrine,1.0,0.0,0.012849574908614159
2627,tu regions,Beijing,0.0,0.0,0.012860067188739777
2643,Brazil,Americas,1.0,0.0,0.012870622798800468
2007,Alison Pill,Shelby Miller,0.0,0.0,0.012910502962768078
2092,Sophia Myles,Phyllis Logan,0.0,0.0,0.012924730777740479
2640,Brazil,India,0.0,0.0,0.012930267490446568
2530,Registered persons,elections canada,1.0,0.0,0.012932885438203812
2676,The Supreme Court of India,b. r. ambedkar,2.0,0.0,0.012937975116074085
1738,Taxonomy,biogeography,0.0,0.0,0.012943103909492493
3537,2016–17,2011\\u201312,0.0,0.0,0.012947197072207928
248,Surendra Pal,mukesh khanna,2.0,0.0,0.012953024357557297
3338,Mike Dunleavy,Tony Evers,0.0,0.0,0.012957037426531315
1363,E. Hamilton Lee,the wright brothers,0.0,0.0,0.012960415333509445
2325,1996,1980,0.0,0.0,0.012995610944926739
2401,2011,2018,0.0,0.0,0.013007242232561111
319,Isaac Liev Schreiber,Larry Wilmore,0.0,0.0,0.013015270233154297
1138,Byju Raveendran,john b. watson,0.0,0.0,0.01302170380949974
2090,Elisha Ann Cuthbert,Fanny Ardant,0.0,0.0,0.013026545755565166
1694,10,the Atlantic Ocean,0.0,0.0,0.01302879024296999
2987,Conrad,lawrence quinn,0.0,0.0,0.013065667822957039
3340,Mike Dunleavy,Bill Walker,1.0,0.0,0.01307395938783884
2153,"""Somber News""",in part ii,0.0,0.0,0.013075337745249271
2462,coati,tayra,1.0,0.0,0.013103179633617401
1233,Taraji P. Henson,gal gadot,0.0,0.0,0.013105565682053566
1171,"India Security Press, Nasik",Calcutta,0.0,0.0,0.01311186421662569
1695,10,"over 3,300",0.0,0.0,0.013127879239618778
2347,The discovery of hyperbolic geometry,scientific revolution,1.0,0.0,0.01316588930785656
2884,oxidant,fluorine,0.0,0.0,0.013171032071113586
2585,Prague,London,2.0,0.0,0.013181287795305252
2210,222,72,0.0,0.0,0.013184426352381706
3045,235 or 236,435,1.0,0.0,0.013185827992856503
2484,1 July 2014,2017,0.0,0.0,0.013209681957960129
720,1909,1968,0.0,0.0,0.013254777528345585
3601,Esther 8:9,john 3 : 16,0.0,0.0,0.01326966006308794
3300,Vanessa Hudgens,Ashley Michelle Tisdale,1.0,0.0,0.013298516161739826
202,"Somebody, presumably Thespis",aeschylus,0.0,0.0,0.013302052393555641
526,1950,1982,0.0,0.0,0.013302871957421303
339,the Middle East,South Asia,0.0,0.0,0.013308005407452583
2184,actual testing of each processor,CU,0.0,0.0,0.013310053385794163
1680,"July 12, 1989","November 16, 2015",0.0,0.0,0.013322352431714535
1900,Terry Serpico,Patrick Lloyd,2.0,0.0,0.013334053568542004
363,2008,2017,0.0,0.0,0.013342311605811119
184,"January 2, 2016",2018,0.0,0.0,0.013349657878279686
693,Karen Trust Grassle,Rachel Lindsay Rene Bush,0.0,0.0,0.013357894495129585
1689,10,14\u201319 named storms,0.0,0.0,0.013369462452828884
3100,Annabeth Gish,Marian Seldes,0.0,0.0,0.01337425597012043
1983,1989–90,2005,0.0,0.0,0.013378296047449112
628,Bemis Heights,New York,2.0,0.0,0.013397538103163242
1550,many,over 2080,1.0,0.0,0.01342551875859499
2383,74,1800,0.0,0.0,0.013435711152851582
619,Pratap Nagar Metro Station,New Delhi,0.0,0.0,0.013438605703413486
1707,Jessica,Marcia Clark,0.0,0.0,0.013456585817039013
3425,control access to a resource,RFID,0.0,0.0,0.013468857854604721
2435,Oscar Hertwig,august weismann,0.0,0.0,0.013486610725522041
1519,2018,"February 5, 2016",0.0,0.0,0.013491559773683548
5,Alexandria Ocasio-Cortez,29,0.0,0.0,0.013493298552930355
43,Microprocessor without Interlocked Pipelined Stages,instruction execution speed,0.0,0.0,0.013494429178535938
3114,Drug Enforcement Administration,USN,0.0,0.0,0.013495240360498428
1443,Richardson,Michael Gambon,0.0,0.0,0.013511305674910545
3272,through the maternal line,not clearly known,0.0,0.0,0.013517809100449085
1234,2011,july 2014,0.0,0.0,0.013543127104640007
3422,Anthony Mackie,Matthew McConaughey,0.0,0.0,0.013546905480325222
2919,May - August 2007,"July 7, 2017",0.0,0.0,0.01355781126767397
2984,Conrad,norval,0.0,0.0,0.013583491556346416
657,SVR RF,FSB,0.0,0.0,0.013598584569990635
288,036,672,0.0,0.0,0.013628358952701092
1517,Miami,Barcelona,1.0,0.0,0.013633224181830883
3000,China,Cai Lun,0.0,0.0,0.013636874035000801
1723,Artie,Mike Chang,0.0,0.0,0.01364508643746376
