,answer1,answer2,label,sas,f1,bertvanilla
1751,Psyche,Cooke,0.0,0.010364552028477192,0.0,0.33132123947143555
1752,Psyche,Ganymede,1.0,0.00953720323741436,0.0,0.25400614738464355
1753,Norma Koch,best costume design,0.0,0.009326417930424212,0.0,0.267590194940567
1754,Norma Koch,bette davis,2.0,0.011310681700706482,0.0,0.24796567857265472
1755,Mick Malthouse,michael malthouse,0.0,0.8775385022163391,0.5,0.8322821855545044
1756,Mick Malthouse,Bill Belichick,0.0,0.009769768454134464,0.0,0.2533782124519348
1757,Mick Malthouse,Brent Harvey,0.0,0.011241300031542778,0.0,0.2553369402885437
1758,the tensor fasciae latae muscle,the bottom sirloin sub primal cut,2.0,0.009137251414358616,0.0,0.3235308527946472
1759,the tensor fasciae latae muscle,the bottom sirloin subprimal cut,2.0,0.009172499179840088,0.0,0.3222154974937439
1760,13,10,0.0,0.1764276921749115,0.0,0.8349820971488953
1761,13,545,0.0,0.016300849616527557,0.0,0.5629363059997559
1762,13,117,1.0,0.040757250040769584,0.0,0.6609072089195251
1763,Brent,oil & natural gas,0.0,0.04542277380824089,0.0,0.26536521315574646
1764,Brent,European Union,0.0,0.010122381150722505,0.0,0.23127388954162598
1765,Brent,Brent Crude,2.0,0.5499516725540161,0.6666666666666666,0.7221980690956116
1766,Luke Albert Combs,Nicholas Sparks',0.0,0.009940429590642452,0.0,0.3251183032989502
1767,Luke Albert Combs,luke combs,2.0,0.8177186846733093,0.8,0.8684654235839844
1768,Raúl Esparza,jesse l. martin,0.0,0.011479640379548071,0.0,0.26332929730415344
1769,Raúl Esparza,Steven M. Zirnkilton,0.0,0.009739107452332972,0.0,0.2453148365020752
1770,Raúl Esparza,UK,0.0,0.009980926290154457,0.0,0.21844011545181274
1771,Raúl Esparza,ral esparza,1.0,0.8145535588264465,0.5,0.7312072515487671
1772,German folktales,peasants,0.0,0.009101970121264458,0.0,0.3151293694972992
1773,German folktales,1812,0.0,0.00946639571338892,0.0,0.30856218934059143
1774,German folktales,German,0.0,0.574755847454071,0.6666666666666666,0.5715600252151489
1775,German folktales,folklore,2.0,0.4070019721984863,0.0,0.41092613339424133
1776,German folktales,Germanic folklore,2.0,0.922682523727417,0.0,0.4807598292827606
1777,German folktales,collected and published folklore,2.0,0.3879519104957581,0.0,0.37424236536026
1778,32,two,0.0,0.05103942379355431,0.0,0.4875345230102539
1779,32,2,0.0,0.0328068807721138,0.0,0.63204026222229
1780,32,18,0.0,0.10536286979913713,0.0,0.7215366363525391
1781,32,up to two,0.0,0.016675671562552452,0.0,0.39153578877449036
1782,32,eight,0.0,0.07546772807836533,0.0,0.582844614982605
1783,32,8,0.0,0.034553997218608856,0.0,0.7218347787857056
1784,processed boneless chicken meat,Chicken McNuggets,0.0,0.5149840116500854,0.3333333333333333,0.3642041087150574
1785,processed boneless chicken meat,chicken meat,2.0,0.7263420224189758,0.6666666666666666,0.7246875762939453
1786,processed boneless chicken meat,"formed, white meat chicken",2.0,0.6080633401870728,0.5,0.5843893885612488
1787,Tate Stevens,Joe McElderry,0.0,0.009577216580510141,0.0,0.23039886355400085
1788,Tate Stevens,shayne ward,1.0,0.011085670441389084,0.0,0.26146167516708374
1789,38 Special,Shinedown,0.0,0.010427928529679777,0.0,0.245955690741539
1790,38 Special,Yardbirds,0.0,0.009417645633220673,0.0,0.2399113029241562
1791,38 Special,Barry Manilow,0.0,0.010162551887333391,0.0,0.23545119166374207
1792,38 Special,Max Carl Gronenthal,2.0,0.010489299893379213,0.0,0.2273898422718048
1793,5 June 1975,1 january 1973,0.0,0.068483367562294,0.0,0.7518644332885742
1794,of Precambrian,2008,0.0,0.00985141471028328,0.0,0.30050623416900635
1795,of Precambrian,2017,0.0,0.009534716606140137,0.0,0.29777655005455017
1796,of Precambrian,"2,400 million years ago",1.0,0.09033757448196413,0.0,0.2860617935657501
1797,of Precambrian,some 1.85 billion years ago,1.0,0.07261968404054643,0.0,0.27225396037101746
1798,of Precambrian,Paleoproterozoic era,1.0,0.08169914782047273,0.0,0.27527299523353577
1799,of Precambrian,"2, 400 million years ago",1.0,0.07565712183713913,0.0,0.2860617935657501
1800,of Precambrian,Precambrian,2.0,0.9355244040489196,0.6666666666666666,0.9334322810173035
1801,mahogany tree,beech,0.0,0.04610605165362358,0.0,0.3652104437351227
1802,mahogany tree,Guanacaste,0.0,0.009259785525500773,0.0,0.24887484312057495
1803,mahogany tree,mahogany,2.0,0.873535692691803,0.6666666666666666,0.6798491477966309
1804,ancient Greek and Roman theatre,the circus,0.0,0.011380159296095371,0.0,0.39000874757766724
1805,ancient Greek and Roman theatre,uncertain,0.0,0.0093479473143816,0.0,0.31220000982284546
1806,ancient Greek and Roman theatre,joseph grimaldi,0.0,0.009554591961205006,0.0,0.22976452112197876
1807,ancient Greek and Roman theatre,China,0.0,0.009710012003779413,0.0,0.3021261692047119
1808,ancient Greek and Roman theatre,England,0.0,0.009607229381799698,0.0,0.2581017017364502
1809,ancient Greek and Roman theatre,Egypt,2.0,0.009714855812489986,0.0,0.36033114790916443
1810,Six Feet Under,rocker,0.0,0.0096353804692626,0.0,0.29978281259536743
1811,Six Feet Under,High Voltage,0.0,0.009645993821322918,0.0,0.28563445806503296
1812,Six Feet Under,sweet fanny adams,0.0,0.009876283816993237,0.0,0.2640574872493744
1813,Six Feet Under,TNT,0.0,0.009647228755056858,0.0,0.3248124122619629
1814,Six Feet Under,dirty deeds done dirt cheap,0.0,0.009261378087103369,0.0,0.27467042207717896
1815,Six Feet Under,Shoot to Thrill,0.0,0.00962410308420658,0.0,0.30425944924354553
1816,the United States Census,the legislature,0.0,0.009515736252069472,0.0,0.5074941515922546
1817,the United States Census,the legislature of each state,0.0,0.009238348342478277,0.0,0.47847598791122437
1818,the United States Census,state legislatures,0.0,0.009606911800801754,0.0,0.3791254758834839
1819,the United States Census,the house of representatives,0.0,0.009272104129195213,0.0,0.4595968723297119
1820,the United States Census,Congress,0.0,0.023812226951122284,0.0,0.3616628348827362
1821,the United States Census,270,0.0,0.01162975374609232,0.0,0.3403472900390625
1822,James Rodríguez,james rodrguez,1.0,0.9658774733543396,0.5,0.5169322490692139
1823,James Rodríguez,james rodriguez,2.0,0.9655706286430359,0.5,0.9999998807907104
1824,"May 17, 2015","October 8, 2017",0.0,0.06778411567211151,0.0,0.7846022248268127
1825,"May 17, 2015",The Funny Things You Do,0.0,0.011634134687483307,0.0,0.30503588914871216
1826,16,25,0.0,0.05595092847943306,0.0,0.7417082190513611
1827,16,6,1.0,0.13479889929294586,0.0,0.7433509826660156
1828,16,six,1.0,0.20444726943969727,0.0,0.6022161841392517
1829,16,5,1.0,0.0972040519118309,0.0,0.6920633316040039
1830,16,10,1.0,0.13785739243030548,0.0,0.7946913838386536
1831,Captain George Thatcher Balch,Francis Julius Bellamy,2.0,0.0093755591660738,0.0,0.29141128063201904
1832,Captain George Thatcher Balch,Francis Bellamy,2.0,0.009462354704737663,0.0,0.2967623174190521
1833,Vince Gill,Matt Walst,0.0,0.010419090278446673,0.0,0.24746441841125488
1834,Vince Gill,Mormon Tabernacle Choir,0.0,0.009518546052277088,0.0,0.18801838159561157
1835,Vince Gill,Johnny Keyes and the Magnificents,0.0,0.009249852038919927,0.0,0.28290045261383057
1836,Vince Gill,ola belle reed,1.0,0.010537554509937763,0.0,0.2331339418888092
1837,N Ravi,Justice Balbir Singh Chauhan,0.0,0.009613088332116604,0.0,0.2439684420824051
1838,N Ravi,Vishwanath,0.0,0.01252865232527256,0.0,0.25419729948043823
1839,N Ravi,Justice Chandramauli Kumar Prasad,0.0,0.01027882844209671,0.0,0.28969085216522217
1840,Emmanuel Piñol,emmanuel piol,0.0,0.940305769443512,0.5,0.7437229156494141
1841,Emmanuel Piñol,Sonny Perdue,0.0,0.009674824774265293,0.0,0.24702104926109314
1842,Emmanuel Piñol,emmanuel pinol,2.0,0.9666996598243712,0.5,1.000000238418579
1843,"Central Java, Indonesia","Cholula, Puebla, Mexico",0.0,0.009471123106777668,0.0,0.44853469729423523
1844,"Central Java, Indonesia",Srirangam,0.0,0.0093181561678648,0.0,0.27876681089401245
1845,"Central Java, Indonesia",angkor wat,0.0,0.009588124230504036,0.0,0.26492074131965637
1846,"Central Java, Indonesia",Jerusalem,0.0,0.009353313595056534,0.0,0.30622929334640503
1847,"Central Java, Indonesia",Cambodia,2.0,0.009279387071728706,0.0,0.4136067032814026
1848,land plants,Peptidoglycan,0.0,0.009282253682613371,0.0,0.24463653564453125
1849,land plants,Oomycetes,0.0,0.0120763024315238,0.0,0.2621507942676544
1850,land plants,green plants,2.0,0.4717867970466614,0.5,0.6725805997848511
1851,land plants,plants,2.0,0.7633147835731506,0.6666666666666666,0.7811041474342346
1852,Billy Joel,phil collins,0.0,0.009838584810495377,0.0,0.30956166982650757
1853,Billy Joel,English drummer Phil Collins,0.0,0.009497553110122679,0.0,0.2800944447517395
1854,Cataracts of the Nile,philae,0.0,0.00953029189258814,0.0,0.3153958320617676
1855,Cataracts of the Nile,The Western Desert,0.0,0.009258123114705086,0.0,0.4231203496456146
1856,Cataracts of the Nile,The Nile,0.0,0.3633610308170319,0.5,0.6510968208312988
1857,Cataracts of the Nile,egyptian labyrinth,0.0,0.00940004736185074,0.0,0.3531308174133301
1858,Cataracts of the Nile,Nile River,0.0,0.3417597413063049,0.4,0.5457693934440613
1859,Cataracts of the Nile,The 2nd Cataract,1.0,0.2667284905910492,0.0,0.7106233835220337
1860,Lexie Grey,Elizabeth,0.0,0.015032092109322546,0.0,0.28630390763282776
1861,"January 11, 1970",2017,0.0,0.009740279987454414,0.0,0.36770275235176086
1862,2256–2257,alpha centauri,0.0,0.00956112053245306,0.0,0.257522851228714
1863,2256–2257,roughly a decade before,0.0,0.0100646186619997,0.0,0.33339303731918335
1864,2256–2257,Prime Timeline,0.0,0.01100686751306057,0.0,0.2729816436767578
1865,2256–2257,orbit around Saturn's moon Iapetus,0.0,0.009031606838107107,0.0,0.27406564354896545
1866,2256–2257,arclight hollywood,0.0,0.009300724603235722,0.0,0.26346877217292786
1867,2256–2257,2254,0.0,0.2558817565441132,0.0,0.818972647190094
1868,2256–2257,2256,2.0,0.6548984050750732,0.0,0.8997677564620972
1869,Glynis Johns,karen dotrice,0.0,0.012497411109507084,0.0,0.22739224135875702
1870,Glynis Johns,Julie Andrews,0.0,0.017600588500499725,0.0,0.25762972235679626
1871,Glynis Johns,Dick Van Dyke,0.0,0.00994626060128212,0.0,0.20976975560188293
1872,Operation Eagle Claw,Tehran,0.0,0.009495812468230723,0.0,0.25782281160354614
1873,Operation Eagle Claw,CIA,0.0,0.05240662768483162,0.0,0.2774386405944824
1874,Tampa Bay Buccaneers,miami dolphins,0.0,0.010008703917264938,0.0,0.4945254623889923
1875,Tampa Bay Buccaneers,green bay packers,0.0,0.2400049865245819,0.3333333333333333,0.5743317604064941
1876,Tampa Bay Buccaneers,Cleveland Browns,1.0,0.009562217630445955,0.0,0.36905139684677124
1877,Tampa Bay Buccaneers,Detroit,1.0,0.009597733616828918,0.0,0.33526676893234253
1878,Peter Addenbrooke Thomas,peter thomas,2.0,0.8194816708564758,0.8,0.636786937713623
1879,Burgoyne,France,0.0,0.02374127879738808,0.0,0.26240018010139465
1880,Burgoyne,Horatio Gates,0.0,0.009699815884232521,0.0,0.23446491360664368
1881,Burgoyne,british general john burgoyne,2.0,0.7524366974830627,0.4,0.7193223834037781
1882,Burgoyne,General John Burgoyne,2.0,0.8183032274246216,0.5,0.7849742770195007
1883,Burgoyne,john burgoyne,2.0,0.8446248769760132,0.6666666666666666,0.8795714974403381
1884,Philipp Scheidemann,German sailors,0.0,0.011257275938987732,0.0,0.24766920506954193
1885,Philipp Scheidemann,kaiser wilhelm ii,0.0,0.010965237393975258,0.0,0.26519960165023804
1886,Philipp Scheidemann,Germany,0.0,0.056976363062858575,0.0,0.2564551830291748
1887,Philipp Scheidemann,Hitler,0.0,0.009452001191675665,0.0,0.24366377294063568
1888,"January 9, 2019","september 27, 2017",1.0,0.052828360348939896,0.0,0.7214374542236328
1889,"January 9, 2019","May 9, 2018",1.0,0.13869500160217285,0.3333333333333333,0.8181489706039429
1890,20,8,0.0,0.07750359177589418,0.0,0.7436994314193726
1891,20,13,0.0,0.12059760093688965,0.0,0.7969513535499573
1892,20,23,0.0,0.1536811590194702,0.0,0.8031165599822998
1893,20,36,0.0,0.043723635375499725,0.0,0.6931866407394409
1894,20,two,0.0,0.08967792242765428,0.0,0.511886715888977
1895,nine,four,1.0,0.1265615075826645,0.0,0.7390668988227844
1896,nine,three,1.0,0.12023871392011642,0.0,0.7267585396766663
1897,Terry Serpico,Paulo Costanzo,0.0,0.010741204954683779,0.0,0.2580239772796631
1898,Terry Serpico,mars,0.0,0.009869706816971302,0.0,0.2280808985233307
1899,Terry Serpico,mariana klaveno,1.0,0.00991406850516796,0.0,0.2382735013961792
1900,Terry Serpico,Patrick Lloyd,2.0,0.013334065675735474,0.0,0.258993923664093
1901,Glenn Strange,kenneth branagh,0.0,0.025230133906006813,0.0,0.28721553087234497
1902,Glenn Strange,Gene Wilder,0.0,0.009743559174239635,0.0,0.28011754155158997
1903,Philip Parris Lynott,Ricky Warwick,0.0,0.012019654735922812,0.0,0.2491108924150467
1904,Philip Parris Lynott,Raul Malo,0.0,0.009736508131027222,0.0,0.23322947323322296
1905,Philip Parris Lynott,phil lynott,2.0,0.8341652750968933,0.4,0.7125623822212219
1906,Motor Vessel,multi-purpose,0.0,0.017985418438911438,0.0,0.2657964527606964
1907,Motor Vessel,MV Maersk Alabama,0.0,0.2142680585384369,0.0,0.2701932489871979
1908,Motor Vessel,LOTI,0.0,0.0105306264013052,0.0,0.28364595770835876
1909,100,wilt chamberlain,2.0,0.009836225770413877,0.0,0.2839380204677582
1910,15,57 through 71,0.0,0.01262742280960083,0.0,0.5400885343551636
1911,15,118,0.0,0.0603838674724102,0.0,0.608512818813324
1912,15,two,0.0,0.15374216437339785,0.0,0.5141852498054504
1913,Cage the Elephant,Lincoln Parish,0.0,0.010336334817111492,0.0,0.27566811442375183
1914,Cage the Elephant,Matt Shultz,0.0,0.010019599460065365,0.0,0.26022109389305115
1915,Perdita Weeks,jay hernandez,0.0,0.00971469562500715,0.0,0.24949143826961517
1916,Perdita Weeks,Tim Kang,0.0,0.010239193215966223,0.0,0.242100790143013
1917,ATP synthase,f - type atpase,0.0,0.6705963611602783,0.0,0.6182808876037598
1918,Alabama,alabama crimson tide,2.0,0.15995469689369202,0.5,0.6793109178543091
1919,Morarji Desai,indira gandhi,0.0,0.010603774338960648,0.0,0.23495490849018097
1920,Morarji Desai,Sardar Gian Singh Rarewala,0.0,0.0100041925907135,0.0,0.2720591127872467
1921,Morarji Desai,seewoosagur ramgoolam,0.0,0.010317225940525532,0.0,0.241828054189682
1922,Morarji Desai,Narendra Modi,0.0,0.00942483264952898,0.0,0.30823829770088196
1923,Morarji Desai,Cheddi Berret Jagan,0.0,0.009803076274693012,0.0,0.24161311984062195
1924,Morarji Desai,jawaharlal nehru,0.0,0.010101995430886744,0.0,0.2829756736755371
1925,Morarji Desai,Robert Walpole,0.0,0.00972668081521988,0.0,0.22261419892311096
1926,Eva Mendes,Devon Edwenna Aoki,0.0,0.009347178973257542,0.0,0.23752784729003906
1927,Eva Mendes,Tyrese Gibson,0.0,0.010201998054981232,0.0,0.27911990880966187
1928,Eva Mendes,Eva de la Caridad M\u00e9ndez,2.0,0.683815598487854,0.28571428571428575,0.3590352535247803
1929,May 1950,spring of 1950,1.0,0.4747341871261597,0.4,0.6583748459815979
1930,May 1950,1 November 1955,1.0,0.09677331149578093,0.0,0.6153445243835449
1931,May 1950,November 1963,1.0,0.012210771441459656,0.0,0.6693585515022278
1932,May 1950,1950,2.0,0.5998296141624451,0.6666666666666666,0.7187728881835938
1933,May 1950,"march 8, 1965",2.0,0.012631738558411598,0.0,0.5625659823417664
1934,NC State,wake forest,1.0,0.010100575163960457,0.0,0.2877826988697052
1935,NC State,Oklahoma Sooners,1.0,0.009310545399785042,0.0,0.3070227801799774
1936,NC State,Western Michigan,1.0,0.00942862220108509,0.0,0.28883737325668335
1937,NC State,kansas state wildcats,1.0,0.009443244896829128,0.4,0.5559897422790527
1938,NC State,Houston Cougars,1.0,0.009768504649400713,0.0,0.2585316002368927
1939,NC State,the Texas Longhorns,1.0,0.009622404351830479,0.0,0.27863609790802
1940,1948,1983,0.0,0.011585960164666176,0.0,0.6010357141494751
1941,1948,ca. 1000 ce,0.0,0.010754848830401896,0.0,0.3029957115650177
1942,1948,1925,0.0,0.20233401656150807,0.0,0.737964391708374
1943,1948,1968,0.0,0.019738933071494102,0.0,0.7222318053245544
1944,1948,1995,2.0,0.011709358543157578,0.0,0.5907979011535645
1945,the President of India,The Passport Seva,0.0,0.009193901903927326,0.0,0.4596819281578064
1946,the President of India,central passport organisation,0.0,0.009762344881892204,0.0,0.33955636620521545
1947,"Sail Rock, Maine",point udall,0.0,0.01009760983288288,0.0,0.2649924159049988
1948,"Sail Rock, Maine",West Quoddy Head Light,0.0,0.010067821480333805,0.0,0.246600940823555
1949,"Sail Rock, Maine",Semisopochnoi Island,0.0,0.0096006840467453,0.0,0.24492408335208893
1950,"Sail Rock, Maine",cape flattery,0.0,0.010007984936237335,0.0,0.28380337357521057
1951,The Platters,robin thicke,0.0,0.009532799012959005,0.0,0.3517773151397705
1952,The Platters,Alabama,0.0,0.009477410465478895,0.0,0.3636167347431183
1953,The Platters,Rivers Cuomo,0.0,0.009351078420877457,0.0,0.2933141589164734
1954,Lazarus Muoka,Daniel Wilson,0.0,0.010134677402675152,0.0,0.30005934834480286
1955,Lazarus Muoka,jesus,0.0,0.009252116084098816,0.0,0.2920067012310028
1956,Lazarus Muoka,Lord Macaulay,0.0,0.009364357218146324,0.0,0.21702566742897034
1957,Andy Serkis,woody harrelson,0.0,0.011970896273851395,0.0,0.23909136652946472
1958,at all stages of pregnancy,24 weeks,0.0,0.2796026766300201,0.0,0.3122466206550598
1959,at all stages of pregnancy,20 weeks,0.0,0.3047701716423035,0.0,0.3096236288547516
1960,at all stages of pregnancy,two weeks,0.0,0.16932587325572968,0.0,0.3422325849533081
1961,at all stages of pregnancy,up to 24 weeks,0.0,0.36167311668396,0.0,0.3495063781738281
1962,at all stages of pregnancy,all stages of pregnancy,2.0,0.9586381316184998,0.888888888888889,0.8895501494407654
1963,the 18th century Caribbean,ptolemaic egypt,0.0,0.010272368788719177,0.0,0.2761305868625641
1964,the 18th century Caribbean,Egypt,0.0,0.00947312731295824,0.0,0.325043261051178
1965,the 18th century Caribbean,Spain,0.0,0.010289107449352741,0.0,0.3389531672000885
1966,the 18th century Caribbean,the caribbean,2.0,0.5139358639717102,0.5,0.7169504165649414
1967,novation,Delegation,0.0,0.009003194980323316,0.0,0.30539530515670776
1968,novation,quid pro quo,0.0,0.014582496136426926,0.0,0.23883336782455444
1969,novation,ius quaesitum tertio,0.0,0.009467620402574541,0.0,0.22579550743103027
1970,up to 25 players,11,0.0,0.01552837714552879,0.0,0.4340204894542694
1971,up to 25 players,25,2.0,0.8147892951965332,0.4,0.5794358849525452
1972,up to 25 players,up to 25,2.0,0.8352822661399841,0.8571428571428571,0.8496329188346863
1973,up to 25 players,25 players,2.0,0.9364019632339478,0.6666666666666666,0.7823301553726196
1974,Hannah John-Kamen,Evangeline Lilly,0.0,0.011445978656411173,0.0,0.23392723500728607
1975,Hannah John-Kamen,Bob Layton,0.0,0.009984127245843407,0.0,0.30428001284599304
1976,Hannah John-Kamen,hannah john - kamen,2.0,0.9537022709846495,0.4,0.9999998807907104
1977,Hannah John-Kamen,hannah dominique e. john-kamen,2.0,0.8440894484519958,0.6666666666666666,0.7957758903503418
1978,Hannah John-Kamen,hannah dominique e. john - kamen,2.0,0.8427451252937317,0.28571428571428575,0.7957758903503418
1979,1989–90,2017,0.0,0.0114218108355999,0.0,0.5319898724555969
1980,1989–90,2005 -- 06,0.0,0.010677686892449856,0.0,0.5587664842605591
1981,1989–90,2018,0.0,0.011361097916960716,0.0,0.4763093590736389
1982,1989–90,1978,0.0,0.032298121601343155,0.0,0.6169564127922058
1983,1989–90,2005,0.0,0.01337833981961012,0.0,0.6315248608589172
1984,1989–90,1986,0.0,0.1380165070295334,0.0,0.6749340295791626
1985,1989–90,1989\\u201390,0.0,0.5048707127571106,0.0,0.44402554631233215
1986,Des Moines,st. louis,0.0,0.009721999987959862,0.0,0.3201545178890228
1987,Des Moines,Lebanon,0.0,0.009395349770784378,0.0,0.29834556579589844
1988,Des Moines,Milwaukee,1.0,0.012765063904225826,0.0,0.3528655171394348
1989,Des Moines,Chicago,1.0,0.014590234495699406,0.0,0.29611459374427795
1990,Des Moines,"Lebanon, Kansas",1.0,0.009335251525044441,0.0,0.3208707869052887
1991,Des Moines,kansas city,2.0,0.009519930928945541,0.0,0.25065240263938904
1992,The Cliffs of Moher,The Princess Bride,0.0,0.010675834491848946,0.0,0.4535827040672302
1993,The Cliffs of Moher,united kingdom,0.0,0.01036268286406994,0.0,0.2851168215274811
1994,The Cliffs of Moher,England,0.0,0.009733709506690502,0.0,0.340730220079422
1995,"January 15, 2019","october 10, 2017",1.0,0.012468968518078329,0.0,0.7528344988822937
1996,"January 15, 2019","April 10, 2018",1.0,0.08287575095891953,0.0,0.7838009595870972
1997,"January 15, 2019","May 22, 2018",1.0,0.0827040895819664,0.0,0.7572559714317322
1998,"January 15, 2019","october 9, 2018",1.0,0.07525993883609773,0.0,0.760728120803833
1999,Jakob Fugger,Andrew Carnegie,0.0,0.009472849778831005,0.0,0.21028491854667664
2000,Jakob Fugger,john d. rockefeller,1.0,0.011087291873991493,0.0,0.21474222838878632
2001,Jakob Fugger,John Davison Rockefeller Sr.,1.0,0.009493027813732624,0.0,0.20340430736541748
2002,Jakob Fugger,Carlos Slim,1.0,0.009661643765866756,0.0,0.20239007472991943
2003,Alison Pill,Chlo Sevigny,0.0,0.0128302164375782,0.0,0.219748854637146
2004,Alison Pill,uma thurman,0.0,0.010924305766820908,0.0,0.23703086376190186
2005,Alison Pill,Rachel Griffiths,0.0,0.021682227030396455,0.0,0.3152528405189514
2006,Alison Pill,Laura Linney,0.0,0.012093604542315006,0.0,0.29126986861228943
2007,Alison Pill,Shelby Miller,0.0,0.012910502962768078,0.0,0.272101491689682
2008,Shatasha Williams,Greg Edwards,0.0,0.010894381441175938,0.0,0.29629337787628174
2009,second century AD,62 and 58 bc,0.0,0.010476754978299141,0.0,0.3839477002620697
2010,second century AD,73 BC,0.0,0.022001052275300026,0.0,0.4133199155330658
2011,second century AD,between 8 and 14 CE,0.0,0.10192466527223587,0.0,0.29785388708114624
2012,second century AD,"December 4, 1967",0.0,0.009957126341760159,0.0,0.2740728259086609
2013,second century AD,1982,0.0,0.010027941316366196,0.0,0.3024061620235443
2014,second century AD,22 ad,2.0,0.021895937621593475,0.4,0.5178629159927368
2015,Pat Upton,paul mccartney,0.0,0.009620613418519495,0.0,0.2780088186264038
2016,Pat Upton,Spiral Starecase,0.0,0.009384213015437126,0.0,0.24528464674949646
2017,Nick Sager,tyler perry,0.0,0.010295980609953405,0.0,0.29413703083992004
2018,Nick Sager,Martin Sheen,0.0,0.009904233738780022,0.0,0.2740705907344818
2019,Nick Sager,Dana Thomas Carvey,0.0,0.009992477484047413,0.0,0.26505231857299805
2020,Nick Sager,Walter Lane Smith III,0.0,0.009730722755193709,0.0,0.2639882266521454
2021,Nick Sager,William Joseph Devane,0.0,0.009943898767232895,0.0,0.25659942626953125
2022,Nick Sager,humphrey bogart,0.0,0.010269527323544024,0.0,0.26468226313591003
2023,Nick Sager,Peter Parros,0.0,0.014506551437079906,0.0,0.2866697907447815
2024,Nick Sager,Tony Hightower as Frank,0.0,0.009927317500114441,0.0,0.2933552861213684
2025,the Welsh language name llwyd,English-language surname,0.0,0.05874677002429962,0.0,0.49659866094589233
2026,the Welsh language name llwyd,English,0.0,0.011657069437205791,0.0,0.3299713134765625
2027,the Welsh language name llwyd,The Andy Griffith Show,0.0,0.009636887349188328,0.0,0.3771531879901886
2028,the Welsh language name llwyd,english origin,1.0,0.03619441017508507,0.0,0.33863136172294617
2029,the Welsh language name llwyd,England,1.0,0.009671732783317566,0.0,0.29943758249282837
2030,the Welsh language name llwyd,Scottish origins,1.0,0.01836791448295116,0.0,0.3761971890926361
2031,the Welsh language name llwyd,Welsh,2.0,0.4691545963287354,0.4,0.5472313761711121
2032,Justin Bieber,mallard,0.0,0.010283549316227436,0.0,0.21687394380569458
2033,Justin Bieber,Kelly,0.0,0.009892159141600132,0.0,0.22678729891777039
2034,Justin Bieber,Jesse Pinkman,1.0,0.0101749487221241,0.0,0.2465216964483261
2035,Phillip Danault,jean b\u00e9liveau,0.0,0.011494369246065615,0.0,0.21771028637886047
2036,Phillip Danault,Toe Blake,0.0,0.00975284818559885,0.0,0.26475274562835693
2037,Phillip Danault,Eric James Nattress,0.0,0.009934796020388605,0.0,0.3144732117652893
2038,Phillip Danault,Antoine Griezmann,0.0,0.010868201963603495,0.0,0.25010567903518677
2039,Phillip Danault,Terry Sawchuk,0.0,0.010523692704737186,0.0,0.3328649401664734
2040,Phillip Danault,bob gainey,0.0,0.009679865092039108,0.0,0.25563663244247437
2041,Phillip Danault,Jacques Cartier,0.0,0.01045558974146843,0.0,0.2565634846687317
2042,Phillip Danault,Michael Jordan,0.0,0.00949753075838089,0.0,0.32625845074653625
2043,Phillip Danault,Chris Chelios,2.0,0.009937652386724949,0.0,0.28915971517562866
2044,"September 20, 2015",27 april 2018,0.0,0.021252136677503586,0.0,0.6401847004890442
2045,"September 20, 2015",2007,0.0,0.01106523908674717,0.0,0.503173291683197
2046,"September 20, 2015",2015,2.0,0.5128291249275208,0.5,0.6419618129730225
2047,more than two hundred,three,0.0,0.04443517327308655,0.0,0.4926857650279999
2048,more than two hundred,170,1.0,0.2404819577932357,0.0,0.3311336636543274
2049,more than two hundred,120,1.0,0.19998133182525635,0.0,0.3450685143470764
2050,Nick Palatas,Matthew Lyn Lillard,0.0,0.009592123329639437,0.0,0.22531095147132874
2051,Nick Palatas,"Nicholas Edward \""Nick\"" Palatas",2.0,0.8180131912231445,0.6666666666666666,0.7016039490699768
2052,"November 20, 2018","march 1, 2018",0.0,0.28055188059806824,0.3333333333333333,0.8140411376953125
2053,"November 20, 2018","October 23, 2018",0.0,0.3032038807868957,0.3333333333333333,0.9077756404876709
2054,"November 20, 2018","October 9, 2018",0.0,0.2881598770618439,0.3333333333333333,0.8838713765144348
2055,"November 20, 2018","November 14, 2017",0.0,0.2333225607872009,0.3333333333333333,0.8805795907974243
2056,"November 20, 2018","August 5, 2018",0.0,0.280537486076355,0.3333333333333333,0.8618723154067993
2057,"November 20, 2018","March 2, 2018",0.0,0.28279033303260803,0.3333333333333333,0.8328454494476318
2058,"November 20, 2018",2018,2.0,0.5298747420310974,0.5,0.6651116609573364
2059,Anocracy,warlordism,0.0,0.02542760968208313,0.0,0.2813049554824829
2060,Anocracy,military dictatorship,0.0,0.1449819952249527,0.0,0.2755742073059082
2061,Anocracy,sovereign state,0.0,0.061545945703983314,0.0,0.26982393860816956
2062,Anocracy,oligarchy,0.0,0.2478906661272049,0.0,0.2758713662624359
2063,Anocracy,democracy,0.0,0.2549285292625427,0.0,0.29053443670272827
2064,Anocracy,republic,0.0,0.13275150954723358,0.0,0.27257445454597473
2065,Anocracy,Ungoverned Warlordism,0.0,0.040522750467062,0.0,0.2847473919391632
2066,George and Ira Gershwin,Sarah Vaughan,0.0,0.009734799154102802,0.0,0.3225616216659546
2067,George and Ira Gershwin,Charlie Puth,0.0,0.009634506888687607,0.0,0.2943245470523834
2068,George and Ira Gershwin,ella fitzgerald,0.0,0.00981526542454958,0.0,0.3582468330860138
