answer1,answer2,label,sas,f1,berttrained
European,Europe,2.0,0.9535083770751952,0.0,0.9364203810691833
taxation,removing its economic foundation,0.0,0.011730965226888657,0.0,0.13085804879665375
assimilation,Full citizenship rights,0.0,0.010471379384398459,0.0,0.14408299326896667
800 CE,in late antiquity,0.0,0.178179532289505,0.0,0.2572059631347656
Eastern Europe,1919–20,0.0,0.009548493660986423,0.0,-0.02209760807454586
Mao Zedong,Sultan Galiev and Vasyl Shakhrai,0.0,0.009578670375049114,0.0,-0.021482642740011215
The British Empire,The British,1.0,0.5512955784797668,0.6666666666666666,0.7014517188072205
pseudo-sciences,British Empire,0.0,0.009416782297194004,0.0,0.08516792953014374
Middle East,Africa,0.0,0.011290106922388077,0.0,0.30035892128944397
The British spirit of imperialism,Social Darwinism,0.0,0.0091046541929245,0.0,0.172973170876503
the Monroe Doctrine,through policies,0.0,0.05696415528655052,0.0,0.12546482682228088
interventionism,.,0.0,0.0292152501642704,0.0,0.19983208179473877
"""internal colonialism""",internal,0.0,0.32113462686538696,0.6666666666666666,0.3833955228328705
During the 16th and 17th centuries,17th century,1.0,0.6179607510566711,0.2857142857142857,0.7829660177230835
World War I,creation of modern Balkan and Middle Eastern states,0.0,0.009211980737745762,0.0,0.11383549124002457
wide variety of industries,"FMCG manufacturing, metal processing, steel and electronic manufacturing and food processing",1.0,0.12991689145565033,0.0,0.3336350619792938
12th/13th-century nobleman,shortened form of the masculine name of Slavic origin Warcisław,0.0,0.009358312003314495,0.0,0.25121548771858215
August 1944,the Red Army was nearing the city,0.0,0.01037196908146143,0.0,0.1630840301513672
Victory Square,1979,0.0,0.009714837186038494,0.0,0.22398872673511505
452.8 ft,115.7 metres,0.0,0.04193597286939621,0.0,0.2079828977584839
at the right bank of the Vistula,by the eastern border,0.0,0.009596971794962885,0.0,0.14605550467967987
Vistula Valley,geomorphologic,0.0,0.009635080583393574,0.0,0.05741371214389801
former flooded terraces,peat swamps or small ponds,0.0,0.10128537565469742,0.0,0.13704273104667664
plain Vistula terraces,highest terrace,0.0,0.4001738727092743,0.0,0.38349393010139465
Masovian gothic,Gothic architecture,1.0,0.6704041361808777,0.5,0.5776785016059875
1688–1692,1677–1683,0.0,0.2777802050113678,0.0,0.43895846605300903
1775–1795,1696,0.0,0.27192169427871704,0.0,0.25002235174179077
Pole Mokotowskie,Mokotów,1.0,0.7110493183135986,0.0,0.5310682058334351
city,Demographically,0.0,0.14299891889095304,0.0,0.43415316939353943
56.20%,35.7,0.0,0.13733065128326416,0.0,0.09195654839277267
Polonez,125p,0.0,0.014295244589447975,0.0,0.22110214829444885
Chevrolet Aveo,Aveo,1.0,0.6680213212966919,0.6666666666666666,0.5778961777687073
Medical University of Warsaw,National Defence University,0.0,0.05804684013128281,0.2857142857142857,0.26024478673934937
festivals,events,0.0,0.34774258732795715,0.0,0.6229838132858276
primarily along the frontiers between New France and the British colonies,Virginia in the South to Nova Scotia in the North,0.0,0.00977066345512867,0.0,0.2942284643650055
disaster; he was defeated in the Battle of the Monongahela,None succeeded,0.0,0.011549479328095913,0.0,0.15923742949962616
expulsion of the Acadians,deportation,0.0,0.009179925546050072,0.0,0.37272536754608154
unwilling to risk large convoys to aid the limited forces it had in New France,significantly increased,0.0,0.014673084020614626,0.0,0.11864462494850159
territory east of the Mississippi to Great Britain,France,0.0,0.010318954475224018,0.0,0.18039041757583618
much larger conflict between France and Great Britain,in King George's reign,0.0,0.009438946843147278,0.0,0.1445903778076172
"from Nova Scotia and Newfoundland in the north, to Georgia in the south",eastern coast of the continent,0.0,0.012209897860884666,0.0,0.04079900681972504
few British troops,not have any standing forces,0.0,0.2293604761362076,0.0,0.46270057559013367
"mustered local militia companies, generally ill trained and available only for short periods, to deal with native threats, but did not have any standing forces.",militia support,0.0,0.32389697432518005,0.07407407407407407,0.23763202130794525
200 Troupes de la marine and 30 Indians,Céloron,0.0,0.009732160717248915,0.0,0.1524382084608078
"British merchants or fur-traders, Céloron informed them of the French claims on the territory and told them to leave.",buried lead plates,0.0,0.009237623773515223,0.0,0.07744232565164566
"very badly disposed towards the French, and are entirely devoted to the English",what way they could be brought back,0.0,0.019068358466029167,0.0,-0.0065850140526890755
British colonists would not be safe as long as the French were present,forceful,0.0,0.012520536780357359,0.0,0.011107168160378933
protect the King's land in the Ohio Valley from the British,"he moved south, he drove off or captured British traders",0.0,0.14522676169872284,0.11111111111111112,0.23203623294830322
Tanaghrisson,the Mingo,0.0,0.009754193015396595,0.0,0.2349054515361786
colonel of the Iroquois,He who does great things,0.0,0.009306860156357288,0.0,0.12858015298843384
France's claim to the region was superior to that of the British,Sieur de La Salle had explored the Ohio Country nearly a century earlier,0.0,0.010243979282677174,0.0,0.07580254971981049
"Contrecœur led 500 men south from Fort Venango on April 5, 1754",40,0.0,0.01012273598462343,0.0,0.09449101239442825
"with Tanaghrisson and his party, surprised the Canadians on May 28 in what became known as the Battle of Jumonville Glen",killed many of the Canadians,0.0,0.17748330533504486,0.17391304347826084,0.3705442547798157
"regain authority over his own people. They had been inclined to support the French, with whom they had long trading relationships",had promised,0.0,0.016900854185223583,0.09090909090909093,0.12702690064907074
Albany Congress,the opening of hostilities,0.0,0.009335269220173359,0.0,0.07024434953927994
Washington and Thomas Gage,George Washington,1.0,0.310455322265625,0.3333333333333333,0.6399810314178467
Shirley and Johnson.,British,0.0,0.00923510268330574,0.0,0.2723974585533142
Colonel Monckton,British,0.0,0.012096395716071129,0.0,0.1533530205488205
deportation of the French-speaking Acadian population from the area.,captured Fort Beauséjour,0.0,0.01472277380526066,0.0,0.2297637164592743
Petitcodiac in 1755 and at Bloody Creek near Annapolis Royal in 1757,deportation of the French-speaking Acadian population from the area,0.0,0.030818903818726536,0.0,0.06507840007543564
Major General James Abercrombie,Lord Loudoun,0.0,0.009310271590948105,0.0,0.2672467529773712
Major General Louis-Joseph de Montcalm,Lord Loudoun,0.0,0.009444779716432095,0.0,0.22578725218772888
"attack on New France's capital, Quebec",one major operation,0.0,0.009934045374393465,0.0,0.05198481306433678
poor harvest,allegedly corrupt machinations of François Bigot,0.0,0.009330279193818573,0.0,0.03830861300230026
Loudoun,Duke of Cumberland,0.0,0.009450125508010387,0.0,0.3352150022983551
"disappearance of a strong ally and counterweight to British expansion, leading to their ultimate dispossession",elimination of French power,0.0,0.011872812174260616,0.11111111111111112,0.3536938726902008
Choctaw and the Creek,tribes that did not want to do business with the British,0.0,0.017181571573019028,0.0,0.21082031726837158
on the ground,heavy bodies to fall,0.0,0.03707592561841011,0.0,0.196155846118927
unnatural,natural motion,0.0,0.1831191182136536,0.0,0.624615490436554
impetus,gravity,0.0,0.009460129775106909,0.0,0.3741457164287567
Galileo,Galileo Galilei,2.0,0.7539038062095642,0.6666666666666666,0.8799965381622314
friction,gravity,0.0,0.009324127808213234,0.0,0.331067830324173
Newton's First,first law,1.0,0.2797195613384247,0.5,0.5699639320373535
the same,a Galilean transformation,0.0,0.009559014812111856,0.0,0.0769028514623642
General relativity,coherent theory of quantum gravity,0.0,0.0775519460439682,0.0,0.4597739279270172
fixed,an equality,0.0,0.014429111965000631,0.0,0.2689845561981201
Newton's Third,The third law,1.0,0.5438104867935181,0.5,0.7104902863502502
magnitude,action-reaction,0.0,0.009460861794650556,0.0,0.2618824243545532
standard measurement scale,precise operational definitions,0.0,0.009264676831662657,0.0,0.5096133351325989
vector quantities,dependent upon how strong,0.0,0.009048860520124435,0.0,0.12285181879997253
Associating forces with vectors,know both the magnitude and the direction of both forces to calculate the result,0.0,0.2893309593200684,0.13333333333333333,0.2923259139060974
Associating forces with vectors,adding the two force magnitudes or subtracting one from the other,0.0,0.158370703458786,0.0,0.272991806268692
respective lines of application,their effects on the motion of the body,0.0,0.009408250451087952,0.2,0.19073714315891266
orthogonal,uniquely determined,0.0,0.011723505333065987,0.0,0.23646414279937744
static friction,applied force,0.0,0.21902798116207128,0.0,0.40300795435905457
applied,applied force,0.0,0.7569038271903992,0.6666666666666666,0.5432233810424805
forces,static equilibrium,0.0,0.014483622275292872,0.0,0.23057015240192413
spring reaction force,the force of gravity,0.0,0.02558835782110691,0.3333333333333333,0.22610750794410706
gravity,object's weight,0.0,0.048023547977209084,0.0,0.34301865100860596
Galileo,Aristotle's,0.0,0.010057717561721802,0.0,0.1935960203409195
behind the foot of the mast,straight down,0.0,0.009209292009472849,0.0,0.13868892192840576
kinetic friction,object started with a non-zero velocity,0.0,0.009082316420972349,0.0,0.18570785224437714
Schrödinger,Newtonian equations,0.0,0.00943770632147789,0.0,0.15018516778945923
quantized,operators,0.0,0.010093078017234802,0.0,0.19235630333423615
antiparallel,antisymmetric,0.0,0.04419027641415596,0.0,0.5137527585029602
parallel,antisymmetric,0.0,0.009637202136218548,0.0,0.3013071119785309
force,4-momentum in relativity and momentum of virtual particles in quantum electrodynamics,0.0,0.013094838708639143,0.0,0.07167534530162811
conservation of momentum,the currently known fundamental forces,0.0,0.009530525654554369,0.0,0.1540898084640503
the Moon,the mass () and the radius () of the Earth,0.0,0.009792518801987171,0.0,0.19819988310337067
"Newton's Universal Gravitation Constant,",dimensional constant,0.0,0.12164805084466936,0.3333333333333333,0.4381735622882843
ballistic trajectory,path between two space-time events,0.0,0.009704122319817543,0.0,0.2063322365283966
global,in space,0.0,0.028355160728096962,0.0,0.24012009799480438
Maxwell,James Clerk Maxwell,2.0,0.7586030364036559,0.5,0.6415770053863525
quantum mechanics,the work of leading theoretical physicists,1.0,0.023292168974876404,0.0,0.3393113613128662
residual of the force,nucleons in atomic nuclei,0.0,0.009334065951406956,0.0,0.021818457171320915
conservation of mechanical energy,the tension force on a load can be multiplied,0.0,0.011348689906299114,0.0,0.13419118523597717
movable pulleys,every string,0.0,0.009538090787827969,0.0,0.14331279695034027
stress tensor,deformations,0.0,0.009613691829144956,0.0,0.24603943526744843
pressure terms,stress tensor,0.0,0.2112700492143631,0.0,0.5752230286598206
pressure terms,matrix diagonals of the tensor),0.0,0.00932042859494686,0.0,0.17600561678409576
formalism,the relevant cross-sectional area for the volume for which the stress-tensor is being calculated,0.0,0.009488320909440516,0.0,0.07596123963594437
rotational equivalent for position,rotation,1.0,0.6185821294784546,0.0,0.6081161499023438
centripetal,unbalanced centripetal force,1.0,0.6885896325111389,0.5,0.5071896314620972
gradient of potentials,macrophysical considerations that yield forces as arising from a macroscopic statistical average of microstates,0.0,0.057063665241003036,0.125,0.19673767685890198
statistical mechanics,detailed,0.0,0.041837915778160095,0.0,0.2506602704524994
nonconservative forces,internal energies of the system,0.0,0.04889538511633873,0.0,0.14048561453819275
kilogram-force,pound-force,1.0,0.2406788766384125,0.0,0.5418384671211243
10th and 11th centuries,in the 10th and 11th centuries,2.0,0.9526157975196838,0.8888888888888891,0.9750314950942993
10th century,the first half of the 10th century,1.0,0.632951557636261,0.5714285714285715,0.8769944906234741
Catholic,Catholic orthodoxy,1.0,0.6492069363594055,0.6666666666666666,0.7336534261703491
Viking,"Norseman, Viking",1.0,0.754767119884491,0.6666666666666666,0.7556643486022949
Seljuk Turks,"the Pechenegs, the Bulgars, and especially the Seljuk Turks",1.0,0.5088930130004883,0.5,0.586642324924469
1050s,in the 1050s,2.0,0.930522084236145,0.6666666666666666,0.8930574655532837
1060s,In the 1060s,2.0,0.9240777492523192,0.6666666666666666,0.9433515071868896
1082,February 1082,1.0,0.5851123929023743,0.6666666666666666,0.9020720720291138
Deabolis,the river Deabolis,1.0,0.6515294313430786,0.6666666666666666,0.7283284664154053
1185,in 1185,2.0,0.8193145990371704,0.6666666666666666,0.9367176294326782
King Ethelred II,Ethelred II,2.0,0.9164361357688904,0.8,0.9153200387954712
1041,in 1041,2.0,0.7723010182380676,0.6666666666666666,0.9461718201637268
William II,Duke William II,2.0,0.842851459980011,0.8,0.7976407408714294
1066,In 1066,2.0,0.7142823338508606,0.6666666666666666,0.9211686849594116
King Malcolm III of Scotland,King Malcolm III,2.0,0.7305489778518677,0.7499999999999999,0.8521406650543213
early 11th century,11th century,1.0,0.862554132938385,0.8,0.9465373158454895
inherent difficulty,their inherent difficulty,2.0,0.9240485429763794,0.8,0.8550106883049011
determine the practical limits on what computers can and cannot do,what computers can and cannot do,2.0,0.8709241151809692,0.7499999999999999,0.8190675377845764
round trip through all sites in Milan,asking for a round trip through all sites in Milan whose total length is at most 10 km,1.0,0.7214599251747131,0.5833333333333334,0.7282835245132446
binary alphabet,binary,1.0,0.855645477771759,0.6666666666666666,0.7867180705070496
adjacency matrices,directly via their adjacency matrices,2.0,0.8226335048675537,0.5714285714285715,0.8012789487838745
arbitrary graph,arbitrary,1.0,0.6131616234779358,0.6666666666666666,0.7671260237693787
a single output,single,1.0,0.4304360449314117,0.6666666666666666,0.4895823299884796
A function problem,function,1.0,0.6989593505859375,0.6666666666666666,0.6001386642456055
the integer factorization problem,integer factorization,2.0,0.9303237199783324,0.8,0.8616787791252136
an increase in the input size,input size,1.0,0.8261560797691345,0.6666666666666666,0.8053720593452454
Cobham's thesis,Cobham's,1.0,0.7068108320236206,0.6666666666666666,0.7761605381965637
polynomial time algorithm,polynomial time,1.0,0.8236382603645325,0.8,0.812642514705658
A deterministic Turing machine,deterministic,1.0,0.6181039214134216,0.5,0.4287717640399933
A probabilistic Turing machine,probabilistic,1.0,0.5018121600151062,0.5,0.46295106410980225
A non-deterministic Turing machine,non-deterministic,1.0,0.6572079062461853,0.5,0.5933051109313965
time and memory,time and memory consumption,1.0,0.7869653105735779,0.8571428571428571,0.8579039573669434
the machines operate deterministically,deterministically,1.0,0.6558712720870972,0.5,0.47043576836586
unusual resources,more unusual resources,2.0,0.8957853913307191,0.8,0.8371005058288574
time,non-deterministic time,1.0,0.5888466238975525,0.6666666666666666,0.3264923691749573
state transitions,"the total number of state transitions, or steps",1.0,0.7771085500717163,0.4444444444444445,0.7755910158157349
computational resource,computational,1.0,0.9291746020317078,0.6666666666666666,0.8404645323753357
"best, worst and average","best, worst and average case",2.0,0.9521671533584596,0.8888888888888891,0.8889079689979553
complexity measure,complexity,1.0,0.9518240094184875,0.6666666666666666,0.81556236743927
time,time complexity,1.0,0.4977156519889832,0.6666666666666666,0.62425297498703
deterministic sorting algorithm quicksort,quicksort,2.0,0.7793912291526794,0.4,0.4414304196834564
the computational model,specific details of the computational model used,2.0,0.7590357661247253,0.5,0.7696022987365723
linear time,linear,1.0,0.7948927283287048,0.6666666666666666,0.8445197343826294
single-tape Turing machines,single-tape,1.0,0.6202191710472107,0.5,0.5687781572341919
Cobham-Edmonds thesis,Cobham-Edmonds,1.0,0.7813819646835327,0.6666666666666666,0.8340914845466614
complexity class P,P,2.0,0.5958683490753174,0.5,0.4012562930583954
a proper hierarchy on the classes defined,a proper hierarchy on the classes,2.0,0.9395633935928344,0.8888888888888891,0.9291683435440063
quantitative statements,quantitative,2.0,0.9055925607681274,0.6666666666666666,0.9098202586174011
Karp reductions and Levin reductions,"Cook reductions, Karp reductions",1.0,0.4220408797264099,0.6666666666666665,0.6569350361824036
polynomial-time reduction,polynomial-time,1.0,0.6477417349815369,0.6666666666666666,0.7473480105400085
polynomial time,polynomial,1.0,0.7824385166168213,0.6666666666666666,0.82122802734375
there is no known polynomial-time solution,no known polynomial-time solution,2.0,0.9708213210105896,0.8,0.982096254825592
Turing machines,deterministic Turing machines,1.0,0.7712095379829407,0.8,0.7058677077293396
more efficient solutions,shown to have more efficient solutions,2.0,0.9228055477142334,0.6666666666666666,0.8818662166595459
The graph isomorphism problem,graph isomorphism,2.0,0.9394246339797974,0.8,0.8730327486991882
polynomial time hierarchy,polynomial time,1.0,0.6694073677062988,0.8,0.7962082624435425
second level,second,1.0,0.7851252555847168,0.6666666666666666,0.7833877205848694
Laszlo Babai and Eugene Luks,Babai and Eugene Luks,2.0,0.826151430606842,0.8888888888888891,0.918393075466156
The integer factorization problem,integer factorization,2.0,0.9316741824150084,0.8,0.8565220236778259
suspected to be unequal,unequal,1.0,0.7956270575523376,0.4,0.6434152722358704
P is not equal to NP,not equal,1.0,0.5973843932151794,0.5,0.4285303056240082
complexity classes,many complexity classes,1.0,0.9007075428962708,0.8,0.8622573018074036
exponential-time algorithms,exponential-time,1.0,0.6628236770629883,0.6666666666666666,0.7803338766098022
NP-complete problems,NP-complete,2.0,0.630928099155426,0.6666666666666666,0.8227554559707642
Presburger arithmetic,Presburger,1.0,0.4728105068206787,0.6666666666666666,0.7004759907722473
NP-complete knapsack problem,NP-complete knapsack,2.0,0.7718055844306946,0.8,0.8712832927703857
in less than quadratic time,less than quadratic time,2.0,0.946802020072937,0.8888888888888891,0.937686026096344
NP-complete Boolean satisfiability problem,NP-complete Boolean satisfiability,2.0,0.9429295659065248,0.8571428571428571,0.9285571575164795
foundations were laid out,numerous foundations were laid out,1.0,0.9015769958496094,0.8888888888888891,0.8716181516647339
time and space,definitions of time and space complexity,1.0,0.6821571588516235,0.6666666666666666,0.7536631226539612
10 counties,10,1.0,0.17255793511867526,0.6666666666666666,0.7495405673980713
economic center,major economic center,2.0,0.9137662649154664,0.8,0.837397575378418
demographics and economic ties,economic,1.0,0.3696973919868469,0.4,0.6135062575340271
Southern California Megaregion,the greater Southern California Megaregion,2.0,0.8983724117279053,0.8571428571428571,0.9318360090255737
12 million,over 12 million inhabitants,1.0,0.9173615574836732,0.6666666666666666,0.9065760970115662
San Diego,the San Diego area,2.0,0.9429840445518494,0.8,0.9311676621437073
17.5 million,over 17.5 million,1.0,0.9021557569503784,0.8,0.9529893398284912
beaches,for its popular beaches,1.0,0.61542809009552,0.4,0.6230543851852417
open spaces,nearby open spaces,1.0,0.78239506483078,0.8,0.894505500793457
free,a free state,1.0,0.68574458360672,0.6666666666666666,0.6160750985145569
three-region,the three-region point of view,1.0,0.9190821647644044,0.4,0.8850202560424805
southern,southern California,1.0,0.4500985741615296,0.6666666666666666,0.7151721715927124
international metropolitan,an international metropolitan region,1.0,0.9612164497375488,0.8,0.851290762424469
Orange,Orange Counties,1.0,0.5274329781532288,0.6666666666666666,0.8275735378265381
Mediterranean,a Mediterranean climate,1.0,0.8954806923866272,0.6666666666666666,0.746682345867157
Peninsular,Peninsular Ranges,1.0,0.8401949405670166,0.6666666666666666,0.7335236668586731
$20 billion,over $20 billion,1.0,0.9042405486106871,0.8,0.9634294509887695
San Andreas,the San Andreas Fault,1.0,0.7841517329216003,0.8,0.8242026567459106
Puente Hills,the Puente Hills Fault,1.0,0.4449871778488159,0.8,0.7972204089164734
business,major business,1.0,0.7257230281829834,0.6666666666666666,0.6664764881134033
business,major business districts,1.0,0.5111314654350281,0.5,0.46414506435394287
business,business districts,1.0,0.6139466166496277,0.6666666666666666,0.6555831432342529
Orange,Orange County,1.0,0.8480902314186096,0.6666666666666666,0.9004284739494324
Southern,Southern California,1.0,0.4570599496364594,0.6666666666666666,0.7473286986351013
2018,in 2018,2.0,0.9301244020462036,0.6666666666666666,0.9401847124099731
an official school sport,an official school,1.0,0.4668863117694855,0.8,0.8294777870178223
January 2010,In January 2010,2.0,0.9558301568031312,0.8,0.9670169949531555
VideoGuard,VideoGuard pay-TV,1.0,0.6420812606811523,0.6666666666666666,0.7327716946601868
substantially increased the asking price,that BSkyB had substantially increased the asking price for the channels,1.0,0.6189514398574829,0.6153846153846153,0.6131138205528259
Video On Demand,Video On Demand content,2.0,0.9406144022941588,0.8571428571428571,0.9566308856010437
July 2013,In July 2013,2.0,0.954783856868744,0.8,0.9555808901786804
share recordings,to share recordings and other media,1.0,0.8227937817573547,0.5,0.742283821105957
2016,later in 2016,1.0,0.6247122883796692,0.5,0.7504997849464417
2016,in 2016,2.0,0.9140971302986144,0.6666666666666666,0.931212306022644
22 May 2006,on 22 May 2006,2.0,0.951524019241333,0.8571428571428571,0.9795427322387695
8 February 2007,On 8 February 2007,2.0,0.9576044082641602,0.8571428571428571,0.9776241183280945
March,in March,2.0,0.9515583515167236,0.6666666666666666,0.916563868522644
1991,autumn of 1991,1.0,0.6670107245445251,0.5,0.8311331272125244
"100,000","over 100,000",1.0,0.9366334080696106,0.6666666666666666,0.9140324592590332
Video On Demand,Video On Demand service,2.0,0.9582736492156982,0.8571428571428571,0.9501221776008606
25m,25m people,1.0,0.93695729970932,0.6666666666666666,0.9225571751594543
36%,36% of households,1.0,0.7350197434425354,0.5,0.9045830965042114
essentials,"only ""essentials""",1.0,0.8360873460769653,0.6666666666666666,0.5773360729217529
Sky TV bills,"claimants' ""Sky TV bills",1.0,0.8736909031867981,0.8571428571428571,0.8531110286712646
no,no indication,1.0,0.4886254370212555,0.6666666666666666,0.6296576261520386
basic channels,the carriage of their respective basic channels,1.0,0.7007325887680054,0.5,0.7342595458030701
diversified,highly diversified,1.0,0.9519916772842408,0.6666666666666666,0.797242283821106
Buckland Valley,Buckland Valley near Bright,2.0,0.7234089374542236,0.6666666666666666,0.7878036499023438
"over 1,000","1,000",1.0,0.9208166003227234,0.6666666666666666,0.9031367301940918
Liberal Party,Liberal Party of Australia,1.0,0.6349265575408936,0.6666666666666666,0.8518854379653931
National Party,National Party of Australia,1.0,0.6013253927230835,0.6666666666666666,0.7069266438484192
most densely populated,most,0.0,0.4153954088687897,0.5,0.09906335920095444
"""entrenched"" provisions","certain ""entrenched"" provisions",2.0,0.9388057589530944,0.8,0.9471991658210754
2009,the 2009 southeastern Australia heat wave,1.0,0.05440749600529672,0.33333333333333337,0.3914961814880371
state or government,state or government schools,1.0,0.4621589779853821,0.8571428571428571,0.7598005533218384
some extra costs,some extra costs are levied,2.0,0.916419804096222,0.7499999999999999,0.8741108775138855
curriculum,curriculum standards,2.0,0.8543623685836792,0.6666666666666666,0.7387250661849976
May 2013,in May 2013,2.0,0.9519830346107484,0.8,0.9511149525642395
October 2016,in October 2016,2.0,0.9548619389533995,0.8,0.9635666012763977
"2,000 m","almost 2,000 m",1.0,0.7799555659294128,0.8,0.9237724542617798
freight services,freight,1.0,0.902226984500885,0.6666666666666666,0.8538594841957092
passenger,"extensive, electrified, passenger system",1.0,0.24948449432849884,0.4,0.2938438355922699
1851,in 1851,2.0,0.9238792061805724,0.6666666666666666,0.9499374628067017
two-thirds,nearly two-thirds,1.0,0.8310637474060059,0.6666666666666666,0.9080287218093872
"1,600 mm","1,600 mm (5 ft 3 in) broad gauge",1.0,0.7563564777374268,0.4,0.7520220279693604
"1,435 mm","1,435 mm (4 ft 8 1⁄2 in) standard gauge",1.0,0.7438001036643982,0.3636363636363636,0.8270649313926697
760 mm,760 mm (2 ft 6 in) narrow gauge lines,1.0,0.6900569200515747,0.3636363636363636,0.7254521250724792
most seats,the most seats in the Legislative Assembly,1.0,0.7087532877922058,0.5714285714285715,0.5469454526901245
representatives,representatives elected to either house of parliament,1.0,0.6631014347076416,0.25,0.4934670031070709
sports,sports tourism,1.0,0.488784521818161,0.6666666666666666,0.7274379134178162
regional cities,in regional cities,2.0,0.8864282369613647,0.8,0.8732409477233887
about one-eighth the number,about one-eighth,2.0,0.9041776657104492,0.8,0.9624518156051636
from 1562 to 1598,1562 to 1598,2.0,0.9524254202842712,0.8571428571428571,0.9723352193832397
Amboise plot,Amboise,1.0,0.7293259501457214,0.6666666666666666,0.6325862407684326
availability of the Bible in vernacular languages,the Bible in vernacular languages,1.0,0.9388882517814636,0.8,0.9114469289779663
Around 1294,1294,1.0,0.9180037379264832,0.6666666666666666,0.9334348440170288
at the Cape of Good Hope,Cape of Good Hope,2.0,0.9206757545471193,0.8888888888888891,0.802703857421875
"Charleston, South Carolina",Charleston,1.0,0.830951452255249,0.5,0.8220680356025696
the British Landgrave Edmund Bellinger,Edmund Bellinger,2.0,0.7197463512420654,0.6666666666666666,0.7192834615707397
Pons,Pons in France,1.0,0.6536757349967957,0.5,0.7201470136642456
William III of Orange,Stadtholder William III of Orange,2.0,0.8172482848167419,0.8888888888888891,0.9000115394592285
their own militia,the Huguenots had their own militia,1.0,0.6540433764457703,0.7499999999999999,0.6115291118621826
one million,Approximately one million,1.0,0.9219336509704592,0.8,0.9000945091247559
"""Huguenot Street Historic District"" in New Paltz",Huguenot Street Historic District,1.0,0.7698998451232909,0.7272727272727273,0.7470368146896362
"an estimated total of 75,000 to 100,000 people","75,000 to 100,000",1.0,0.9566600918769836,0.6,0.918874204158783
ca. 2 million,2 million,1.0,0.9043410420417786,0.8,0.9182320833206177
the revocation of the Edict of Nantes,Edict of Nantes,1.0,0.6404029130935669,0.7499999999999999,0.8343496322631836
"Kent, particularly Sandwich, Faversham and Maidstone","Sandwich, Faversham and Maidstone",1.0,0.732330858707428,0.8,0.8438519835472107
a High Sheriff and one of the founders of the Bank of Ireland,High Sheriff,1.0,0.5005812048912048,0.33333333333333337,0.3837951123714447
granted the Protestants equality with Catholics,granted the Protestants equality,1.0,0.7630444169044495,0.7499999999999999,0.8884826898574829
the founding of new Protestant churches,founding of new Protestant churches in Catholic-controlled regions,1.0,0.6669415235519409,0.7692307692307693,0.8363406658172607
wine industry,wine,1.0,0.8964030742645264,0.6666666666666666,0.8363432288169861
"Charleston, South Carolina",Charleston,1.0,0.830951452255249,0.5,0.8220680356025696
in protest against the occupation of Prussia by Napoleon,in protest,1.0,0.30321142077445984,0.4,0.45247042179107666
the Catholic Church in the region,Catholic Church,1.0,0.8362307548522949,0.6666666666666666,0.8211657404899597
12 May 1705,1705,1.0,0.6161475777626038,0.5,0.7855132222175598
"""Apologie""","Apologie"" of William the Silent",1.0,0.5022332072257996,0.4,0.545961856842041
the doctrine of transubstantiation,doctrine of transubstantiation during Mass,1.0,0.7966840863227844,0.7499999999999999,0.7814110517501831
Williamite war,Williamite,1.0,0.6330753564834595,0.6666666666666666,0.847180187702179
flax cultivation,flax,1.0,0.8930174708366394,0.6666666666666666,0.7244730591773987
Irish linen industry,linen,1.0,0.6810469627380371,0.5,0.4908383786678314
Prince Louis de Condé,Louis de Condé,2.0,0.8599885106086731,0.8571428571428571,0.9084158539772034
Count Ludwig von Nassau-Saarbrücken,Ludwig von Nassau-Saarbrücken,2.0,0.8782418966293335,0.8571428571428571,0.8734265565872192
they were accepted and allowed to worship freely,allowed to worship freely,1.0,0.7851595282554626,0.6666666666666666,0.8477652668952942
"little Hugos, or those who want Hugo",little Hugos,1.0,0.7802310585975647,0.4444444444444445,0.7378981113433838
double or triple non-French linguistic origins,non-French linguistic origins,1.0,0.7071463465690613,0.6666666666666666,0.6961365938186646
Jean Cauvin (John Calvin),Jean Cauvin,2.0,0.8117161393165588,0.6666666666666666,0.7884396314620972
acted increasingly aggressively to force the Huguenots to convert,aggressively,1.0,0.5364462733268738,0.2222222222222222,0.38294628262519836
"John Pell, Lord of Pelham Manor",John Pell,2.0,0.7030692100524902,0.5,0.650647759437561
into the nineteenth century,well into the nineteenth century,1.0,0.9492200613021852,0.8571428571428571,0.9632700085639954
Huguenots furnished two new regiments,two new regiments,1.0,0.6697713136672974,0.7499999999999999,0.650273859500885
Federal Minister of the Interior,Minister of the Interior,2.0,0.8472949266433716,0.8571428571428571,0.8456084728240967
solar,solar power,1.0,0.8033852577209473,0.6666666666666666,0.8510971665382385
Rankine,Rankine cycle,1.0,0.6522495746612549,0.6666666666666666,0.8095502257347107
1712,around 1712,1.0,0.8420884609222412,0.6666666666666666,0.899006187915802
Abercynon,Abercynon in south Wales,2.0,0.7136836647987366,0.4,0.7798304557800293
Wales,south Wales,1.0,0.5992316007614136,0.6666666666666666,0.6677761673927307
lower-pressure boiler feed water,water,1.0,0.6311557292938232,0.4,0.331338107585907
three,three or four,1.0,0.7199378013610841,0.5,0.6518705487251282
quadruple expansion engines,quadruple,1.0,0.5738502144813538,0.5,0.7740842700004578
lengthening rubbing surfaces of the valve,lengthening rubbing surfaces,1.0,0.7161242365837097,0.7499999999999999,0.6651904582977295
first,first century AD,1.0,0.3604486584663391,0.5,0.44765669107437134
