,answer1,answer2,label,bi_encoder,f1
19,if every problem in C can be reduced to X,problem in C is harder than X,0.0,0.7405028939247131,0.5
274,pharmacists practicing in hospitals,clinical pharmacists,2.0,0.7421435117721558,0.5
843,share recordings,to share recordings and other media,1.0,0.7422839403152466,0.5
826,Mediterranean,a Mediterranean climate,1.0,0.7466819286346436,0.5
895,"""Huguenot Street Historic District"" in New Paltz",Huguenot Street Historic District,1.0,0.7470365762710571,0.5
835,Southern,Southern California,1.0,0.747328519821167,0.5
791,polynomial-time reduction,polynomial-time,1.0,0.7473481297492981,0.5
44,Sky plc,British Sky Broadcasting Group plc,2.0,0.7473927140235901,0.5
812,10 counties,10,1.0,0.7495402693748474,0.5
844,2016,later in 2016,1.0,0.7505000829696655,0.5
433,access to education,Education,1.0,0.7508819103240967,0.5
876,"1,600 mm","1,600 mm (5 ft 3 in) broad gauge",1.0,0.7520220279693604,0.5
811,time and space,definitions of time and space complexity,1.0,0.7536633014678955,0.5
432,the Gini index,Gini,2.0,0.7554922699928284,0.5
745,Viking,"Norseman, Viking",1.0,0.7556645274162292,0.5
126,oxygen-18,oxygen-16,0.0,0.7567450404167175,0.5
81,surnames,names,1.0,0.7568175792694092,0.5
866,state or government,state or government schools,1.0,0.7598007321357727,0.5
935,several hundred,several hundred horsepower,1.0,0.761376678943634,0.5
323,civil rebellion,rebellion,1.0,0.7645164728164673,0.5
231,99,State Route 99,1.0,0.7655721306800842,0.5
763,arbitrary graph,arbitrary,1.0,0.7671263217926025,0.5
783,the computational model,specific details of the computational model used,2.0,0.7696022987365723,0.5
587,a number of qualifications,qualifications,2.0,0.7712004780769348,0.5
179,article 30,TFEU article 30,1.0,0.771278977394104,0.5
422,workers wages,wages,2.0,0.7716720104217529,0.5
931,quadruple expansion engines,quadruple,1.0,0.7740842700004578,0.5
777,state transitions,"the total number of state transitions, or steps",1.0,0.7755905985832214,0.5
768,Cobham's thesis,Cobham's,1.0,0.7761605978012085,0.5
927,Abercynon,Abercynon in south Wales,2.0,0.7798302173614502,0.5
804,exponential-time algorithms,exponential-time,1.0,0.7803338766098022,0.5
909,the doctrine of transubstantiation,doctrine of transubstantiation during Mass,1.0,0.7814109325408936,0.5
171,the Commission,The European Commission,1.0,0.7820451259613037,0.5
430,tax system,progressive tax system,1.0,0.7822669744491577,0.5
638,During the 16th and 17th centuries,17th century,1.0,0.7829660177230835,0.5
798,second level,second,1.0,0.7833880186080933,0.5
907,12 May 1705,1705,1.0,0.7855132222175598,0.5
43,Chivas USA,Chivas,2.0,0.7864738702774048,0.5
761,binary alphabet,binary,1.0,0.7867181301116943,0.5
120,UV,ultraviolet,2.0,0.7877116799354553,0.5
859,Buckland Valley,Buckland Valley near Bright,2.0,0.787803590297699,0.5
918,Jean Cauvin (John Calvin),Jean Cauvin,2.0,0.7884398102760315,0.5
8,instances,the instance,2.0,0.7895278930664062,0.5
797,polynomial time hierarchy,polynomial time,1.0,0.7962080836296082,0.5
830,Puente Hills,the Puente Hills Fault,1.0,0.7972205281257629,0.5
858,diversified,highly diversified,1.0,0.7972425222396851,0.5
754,William II,Duke William II,2.0,0.7976406812667847,0.5
762,adjacency matrices,directly via their adjacency matrices,2.0,0.8012793660163879,0.5
296,doctrine of Satyagraha,Satyagraha,1.0,0.801898181438446,0.5
888,at the Cape of Good Hope,Cape of Good Hope,2.0,0.8027035593986511,0.5
767,an increase in the input size,input size,1.0,0.8053721785545349,0.5
925,Rankine,Rankine cycle,1.0,0.809550404548645,0.5
188,shipping toxic waste,toxic waste,1.0,0.8102617859840393,0.5
769,polynomial time algorithm,polynomial time,1.0,0.8126423954963684,0.5
780,complexity measure,complexity,1.0,0.8155623078346252,0.5
759,determine the practical limits on what computers can and cannot do,what computers can and cannot do,2.0,0.8190674781799316,0.5
447,among states in the US with larger income inequalities,countries with bigger income inequalities,1.0,0.8205916285514832,0.5
101,oxides,oxide compounds,1.0,0.8208006024360657,0.5
906,the Catholic Church in the region,Catholic Church,1.0,0.821165919303894,0.5
792,polynomial time,polynomial,1.0,0.8212277889251709,0.5
889,"Charleston, South Carolina",Charleston,1.0,0.8220678567886353,0.5
904,"Charleston, South Carolina",Charleston,1.0,0.8220678567886353,0.5
52,DVB-S2,DVB-compliant MPEG-2,0.0,0.8225463628768921,0.5
805,NP-complete problems,NP-complete,2.0,0.8227547407150269,0.5
829,San Andreas,the San Andreas Fault,1.0,0.8242021203041077,0.5
877,"1,435 mm","1,435 mm (4 ft 8 1⁄2 in) standard gauge",1.0,0.8270649909973145,0.5
175,qualified majority,a majority,2.0,0.8273261189460754,0.5
825,Orange,Orange Counties,1.0,0.8275730609893799,0.5
837,an official school sport,an official school,1.0,0.8294779062271118,0.5
127,lower global temperatures,lower temperatures,2.0,0.830136239528656,0.5
849,1991,autumn of 1991,1.0,0.831133246421814,0.5
786,Cobham-Edmonds thesis,Cobham-Edmonds,1.0,0.8340912461280823,0.5
898,the revocation of the Edict of Nantes,Edict of Nantes,1.0,0.834349513053894,0.5
65,The Greens,Australian Greens,1.0,0.8354678750038147,0.5
902,the founding of new Protestant churches,founding of new Protestant churches in Catholic-controlled regions,1.0,0.8363409042358398,0.5
903,wine industry,wine,1.0,0.8363436460494995,0.5
775,unusual resources,more unusual resources,2.0,0.8371004462242126,0.5
565,Parliament of the United Kingdom,The British Parliament,2.0,0.8373710513114929,0.5
813,economic center,major economic center,2.0,0.8373976945877075,0.5
11,set of triples,triple,1.0,0.8397619128227234,0.5
778,computational resource,computational,1.0,0.8404644131660461,0.5
106,nitroaereus,spiritus nitroaereus,1.0,0.8421741724014282,0.5
899,"Kent, particularly Sandwich, Faversham and Maidstone","Sandwich, Faversham and Maidstone",1.0,0.8438518047332764,0.5
784,linear time,linear,1.0,0.844520092010498,0.5
923,Federal Minister of the Interior,Minister of the Interior,2.0,0.8456091284751892,0.5
112,Earth's crustal rock,Earth's crust,2.0,0.8457396030426025,0.5
940,cylinder volume,cylinder,1.0,0.846250057220459,0.5
910,Williamite war,Williamite,1.0,0.8471804857254028,0.5
915,they were accepted and allowed to worship freely,allowed to worship freely,1.0,0.8477653861045837,0.5
121,seawater,sea water,2.0,0.8485066890716553,0.5
184,the Charter of Fundamental Rights of the European Union,the Charter of Fundamental Rights of the European Union of 7,2.0,0.849105179309845,0.5
924,solar,solar power,1.0,0.8510974049568176,0.5
824,international metropolitan,an international metropolitan region,1.0,0.8512905836105347,0.5
861,Liberal Party,Liberal Party of Australia,1.0,0.8518852591514587,0.5
756,King Malcolm III of Scotland,King Malcolm III,2.0,0.8521407842636108,0.5
855,Sky TV bills,"claimants' ""Sky TV bills",1.0,0.8531115651130676,0.5
872,freight services,freight,1.0,0.8538594245910645,0.5
758,inherent difficulty,their inherent difficulty,2.0,0.8550105094909668,0.5
800,The integer factorization problem,integer factorization,2.0,0.8565219640731812,0.5
773,time and memory,time and memory consumption,1.0,0.8579039573669434,0.5
260,the convecting mantle,convection of the mantle,2.0,0.8610936403274536,0.5
766,the integer factorization problem,integer factorization,2.0,0.8616785407066345,0.5
803,complexity classes,many complexity classes,1.0,0.8622573018074036,0.5
15,Complexity measures,complexity measures,2.0,0.8646228313446045,0.5
14,Complexity measures,complexity measures,2.0,0.8646228313446045,0.5
5,computational problems,A computational problem,2.0,0.8684110045433044,0.5
807,NP-complete knapsack problem,NP-complete knapsack,2.0,0.8712831735610962,0.5
810,foundations were laid out,numerous foundations were laid out,1.0,0.871618390083313,0.5
796,The graph isomorphism problem,graph isomorphism,2.0,0.8730327486991882,0.5
882,regional cities,in regional cities,2.0,0.8732408881187439,0.5
914,Count Ludwig von Nassau-Saarbrücken,Ludwig von Nassau-Saarbrücken,2.0,0.8734272718429565,0.5
867,some extra costs,some extra costs are levied,2.0,0.874110758304596,0.5
743,10th century,the first half of the 10th century,1.0,0.8769941329956055,0.5
159,January 1979,1979,1.0,0.8784887194633484,0.5
695,Galileo,Galileo Galilei,2.0,0.8799965381622314,0.5
795,more efficient solutions,shown to have more efficient solutions,2.0,0.8818662166595459,0.5
107,Joseph Priestley,Priestley,2.0,0.8824477791786194,0.5
822,three-region,the three-region point of view,1.0,0.8850204944610596,0.5
161,Japan,Japanese,1.0,0.88625568151474,0.5
901,granted the Protestants equality with Catholics,granted the Protestants equality,1.0,0.8884828090667725,0.5
779,"best, worst and average","best, worst and average case",2.0,0.8889080286026001,0.5
747,1050s,in the 1050s,2.0,0.8930575251579285,0.5
820,open spaces,nearby open spaces,1.0,0.8945056200027466,0.5
360,arrested,arrest,2.0,0.898115873336792,0.5
216,"sponges and cnidarians, ctenophores",cnidarians and ctenophores,1.0,0.8982677459716797,0.5
926,1712,around 1712,1.0,0.8990064859390259,0.5
892,William III of Orange,Stadtholder William III of Orange,2.0,0.9000113010406494,0.5
894,one million,Approximately one million,1.0,0.900094747543335,0.5
834,Orange,Orange County,1.0,0.9004279971122742,0.5
749,1082,February 1082,1.0,0.902072012424469,0.5
860,"over 1,000","1,000",1.0,0.9031370282173157,0.5
10,decision problems,as decision problems,2.0,0.9039085507392883,0.5
853,36%,36% of households,1.0,0.904583215713501,0.5
816,12 million,over 12 million inhabitants,1.0,0.9065753817558289,0.5
875,two-thirds,nearly two-thirds,1.0,0.9080288410186768,0.5
913,Prince Louis de Condé,Louis de Condé,2.0,0.908416211605072,0.5
789,quantitative statements,quantitative,2.0,0.9098206758499146,0.5
886,availability of the Bible in vernacular languages,the Bible in vernacular languages,1.0,0.9114468097686768,0.5
553,Old Rhine,Oude Rijn,2.0,0.9132239818572998,0.5
850,"100,000","over 100,000",1.0,0.9140328168869019,0.5
752,King Ethelred II,Ethelred II,2.0,0.9153198599815369,0.5
848,March,in March,2.0,0.9165637493133545,0.5
938,565,565 °C,1.0,0.9167181253433228,0.5
897,ca. 2 million,2 million,1.0,0.9182324409484863,0.5
799,Laszlo Babai and Eugene Luks,Babai and Eugene Luks,2.0,0.9183931946754456,0.5
896,"an estimated total of 75,000 to 100,000 people","75,000 to 100,000",1.0,0.9188741445541382,0.5
131,magnetic field,magnetic,2.0,0.9189586639404297,0.5
755,1066,In 1066,2.0,0.9211686849594116,0.5
852,25m,25m people,1.0,0.9225567579269409,0.5
871,"2,000 m","almost 2,000 m",1.0,0.9237728118896484,0.5
809,NP-complete Boolean satisfiability problem,NP-complete Boolean satisfiability,2.0,0.9285573959350586,0.5
788,a proper hierarchy on the classes defined,a proper hierarchy on the classes,2.0,0.929168701171875,0.5
463,a board of trustees,The Board of Trustees,2.0,0.9293217658996582,0.5
817,San Diego,the San Diego area,2.0,0.9311675429344177,0.5
845,2016,in 2016,2.0,0.9312121868133545,0.5
815,Southern California Megaregion,the greater Southern California Megaregion,2.0,0.9318363666534424,0.5
322,non-violence,non-violent,2.0,0.9328868389129639,0.5
887,Around 1294,1294,1.0,0.9334344863891602,0.5
486,Southern,southern,2.0,0.9340220093727112,0.5
6,the problem,a problem,2.0,0.9361361861228943,0.5
625,European,Europe,2.0,0.9364206790924072,0.5
751,1185,in 1185,2.0,0.9367179274559021,0.5
472,3,three,2.0,0.936853289604187,0.5
808,in less than quadratic time,less than quadratic time,2.0,0.9376861453056335,0.5
836,2018,in 2018,2.0,0.940184473991394,0.5
511,IPCC,the IPCC,2.0,0.9424384832382202,0.5
939,Stockton and Darlington,Stockton and Darlington Railway,1.0,0.9426489472389221,0.5
748,1060s,In the 1060s,2.0,0.9433520436286926,0.5
753,1041,in 1041,2.0,0.9461719989776611,0.5
757,early 11th century,11th century,1.0,0.946537435054779,0.5
864,"""entrenched"" provisions","certain ""entrenched"" provisions",2.0,0.9471991062164307,0.5
874,1851,in 1851,2.0,0.9499374032020569,0.5
851,Video On Demand,Video On Demand service,2.0,0.9501218795776367,0.5
869,May 2013,in May 2013,2.0,0.9511147737503052,0.5
818,17.5 million,over 17.5 million,1.0,0.9529894590377808,0.5
842,July 2013,In July 2013,2.0,0.9555808901786804,0.5
9,solution,the solution,2.0,0.956244170665741,0.5
841,Video On Demand,Video On Demand content,2.0,0.9566306471824646,0.5
193,the Atlantic,Atlantic,2.0,0.9600316882133484,0.5
883,about one-eighth the number,about one-eighth,2.0,0.9624519944190979,0.5
921,into the nineteenth century,well into the nineteenth century,1.0,0.9632695913314819,0.5
828,$20 billion,over $20 billion,1.0,0.9634295701980591,0.5
870,October 2016,in October 2016,2.0,0.9635665416717529,0.5
130,Liquid oxygen,liquid oxygen,2.0,0.9645557403564453,0.5
4,dukes,the dukes,2.0,0.9666312336921692,0.5
838,January 2010,In January 2010,2.0,0.9670171141624451,0.5
492,adaptive immune system,the adaptive immune system,2.0,0.968268632888794,0.5
189,the Daily Mail,Daily Mail,2.0,0.9686121940612793,0.5
884,from 1562 to 1598,1562 to 1598,2.0,0.9723348021507263,0.5
742,10th and 11th centuries,in the 10th and 11th centuries,2.0,0.9750314950942993,0.5
847,8 February 2007,On 8 February 2007,2.0,0.9776241183280945,0.5
846,22 May 2006,on 22 May 2006,2.0,0.9795427322387695,0.5
793,there is no known polynomial-time solution,no known polynomial-time solution,2.0,0.982096791267395,0.5
480,four,Four,2.0,0.9825791716575623,0.5
