,answer1,answer2,label,sas
923,Federal Minister of the Interior,Minister of the Interior,2.0,0.7663547992706299
727,Maxwell,James Clerk Maxwell,2.0,0.7685479521751404
480,four,Four,2.0,0.7687705159187317
820,open spaces,nearby open spaces,1.0,0.770405650138855
587,a number of qualifications,qualifications,2.0,0.7708836197853088
803,complexity classes,many complexity classes,1.0,0.77242511510849
892,William III of Orange,Stadtholder William III of Orange,2.0,0.7739251255989075
849,1991,autumn of 1991,1.0,0.775562047958374
496,World Meteorological Organization,WMO,2.0,0.7814766764640808
872,freight services,freight,1.0,0.7832045555114746
542,Lake Rhine,Seerhein,2.0,0.7892683744430542
652,Pole Mokotowskie,Mokotów,1.0,0.7899045944213867
887,Around 1294,1294,1.0,0.7929140329360962
801,suspected to be unequal,unequal,1.0,0.792942225933075
921,into the nineteenth century,well into the nineteenth century,1.0,0.7930910587310791
899,"Kent, particularly Sandwich, Faversham and Maidstone","Sandwich, Faversham and Maidstone",1.0,0.7945288419723511
858,diversified,highly diversified,1.0,0.7958050966262817
810,foundations were laid out,numerous foundations were laid out,1.0,0.7992095947265625
752,King Ethelred II,Ethelred II,2.0,0.7993337512016296
926,1712,around 1712,1.0,0.8001194000244141
43,Chivas USA,Chivas,2.0,0.800140380859375
487,"blood–brain barrier, blood–cerebrospinal fluid barrier",fluid–brain barriers,2.0,0.8006594181060791
795,more efficient solutions,shown to have more efficient solutions,2.0,0.8007745146751404
16,lower bounds,lower,1.0,0.8054132461547852
779,"best, worst and average","best, worst and average case",2.0,0.8116046786308289
11,set of triples,triple,1.0,0.8140864968299866
757,early 11th century,11th century,1.0,0.8154862523078918
816,12 million,over 12 million inhabitants,1.0,0.8171281218528748
845,2016,in 2016,2.0,0.8190960884094238
894,one million,Approximately one million,1.0,0.8194108009338379
910,Williamite war,Williamite,1.0,0.819679319858551
497,United Nations Environment Programme,UNEP,2.0,0.8202982544898987
914,Count Ludwig von Nassau-Saarbrücken,Ludwig von Nassau-Saarbrücken,2.0,0.8203809261322021
758,inherent difficulty,their inherent difficulty,2.0,0.8206049799919128
889,"Charleston, South Carolina",Charleston,1.0,0.8225082755088806
904,"Charleston, South Carolina",Charleston,1.0,0.8225082755088806
44,Sky plc,British Sky Broadcasting Group plc,2.0,0.8244116902351379
107,Joseph Priestley,Priestley,2.0,0.8256602883338928
860,"over 1,000","1,000",1.0,0.8274266719818115
798,second level,second,1.0,0.8308300971984863
10,decision problems,as decision problems,2.0,0.8326873183250427
193,the Atlantic,Atlantic,2.0,0.8331359028816223
871,"2,000 m","almost 2,000 m",1.0,0.8347852826118469
656,Chevrolet Aveo,Aveo,1.0,0.8379331231117249
799,Laszlo Babai and Eugene Luks,Babai and Eugene Luks,2.0,0.8420434594154358
747,1050s,in the 1050s,2.0,0.8428665995597839
815,Southern California Megaregion,the greater Southern California Megaregion,2.0,0.8482155203819275
913,Prince Louis de Condé,Louis de Condé,2.0,0.8516063094139099
851,Video On Demand,Video On Demand service,2.0,0.8521441221237183
4,dukes,the dukes,2.0,0.8573143482208252
850,"100,000","over 100,000",1.0,0.8589006662368774
824,international metropolitan,an international metropolitan region,1.0,0.859684407711029
9,solution,the solution,2.0,0.8627690076828003
883,about one-eighth the number,about one-eighth,2.0,0.8695545196533203
695,Galileo,Galileo Galilei,2.0,0.8714194893836975
884,from 1562 to 1598,1562 to 1598,2.0,0.8729965090751648
748,1060s,In the 1060s,2.0,0.8734424114227295
896,"an estimated total of 75,000 to 100,000 people","75,000 to 100,000",1.0,0.8746737837791443
807,NP-complete knapsack problem,NP-complete knapsack,2.0,0.8769717812538147
189,the Daily Mail,Daily Mail,2.0,0.8780094981193542
882,regional cities,in regional cities,2.0,0.8821274042129517
788,a proper hierarchy on the classes defined,a proper hierarchy on the classes,2.0,0.8833429217338562
848,March,in March,2.0,0.8883773684501648
874,1851,in 1851,2.0,0.8936735391616821
888,at the Cape of Good Hope,Cape of Good Hope,2.0,0.8944990634918213
360,arrested,arrest,2.0,0.8983096480369568
121,seawater,sea water,2.0,0.9067527055740356
754,William II,Duke William II,2.0,0.9080905318260193
897,ca. 2 million,2 million,1.0,0.9096437096595764
809,NP-complete Boolean satisfiability problem,NP-complete Boolean satisfiability,2.0,0.9106302857398987
864,"""entrenched"" provisions","certain ""entrenched"" provisions",2.0,0.9109033942222595
322,non-violence,non-violent,2.0,0.9137142896652222
870,October 2016,in October 2016,2.0,0.9197853803634644
838,January 2010,In January 2010,2.0,0.9232234954833984
828,$20 billion,over $20 billion,1.0,0.9256746172904968
869,May 2013,in May 2013,2.0,0.9312058687210083
753,1041,in 1041,2.0,0.9319230318069458
751,1185,in 1185,2.0,0.9390206933021545
755,1066,In 1066,2.0,0.9419551491737366
842,July 2013,In July 2013,2.0,0.9438227415084839
808,in less than quadratic time,less than quadratic time,2.0,0.9446431994438171
492,adaptive immune system,the adaptive immune system,2.0,0.9503008723258972
846,22 May 2006,on 22 May 2006,2.0,0.9532364010810852
742,10th and 11th centuries,in the 10th and 11th centuries,2.0,0.9537473917007446
260,the convecting mantle,convection of the mantle,2.0,0.9561378955841064
847,8 February 2007,On 8 February 2007,2.0,0.9604402184486389
463,a board of trustees,The Board of Trustees,2.0,0.9705625176429749
130,Liquid oxygen,liquid oxygen,2.0,0.9777688980102539
14,Complexity measures,complexity measures,2.0,0.9804988503456116
15,Complexity measures,complexity measures,2.0,0.9804988503456116
793,there is no known polynomial-time solution,no known polynomial-time solution,2.0,0.9947362542152405
818,17.5 million,over 17.5 million,1.0,0.9968613386154175
